12087.43	827.31	3.846675e+001	-4.225789e+004	3.182375e-003	-3.496018e+000
12088.77	827.21	3.849652e+001	-4.228162e+004	3.184487e-003	-3.497595e+000
12090.10	827.12	3.852633e+001	-4.230537e+004	3.186600e-003	-3.499174e+000
12091.44	827.03	3.855616e+001	-4.232914e+004	3.188716e-003	-3.500754e+000
12092.77	826.94	3.858602e+001	-4.235294e+004	3.190833e-003	-3.502335e+000
12094.11	826.85	3.861591e+001	-4.237675e+004	3.192953e-003	-3.503918e+000
12095.44	826.76	3.864583e+001	-4.240059e+004	3.195075e-003	-3.505502e+000
12096.77	826.67	3.867579e+001	-4.242445e+004	3.197198e-003	-3.507088e+000
12098.11	826.58	3.870577e+001	-4.244833e+004	3.199324e-003	-3.508675e+000
12099.44	826.48	3.873578e+001	-4.247223e+004	3.201452e-003	-3.510263e+000
12100.78	826.39	3.876583e+001	-4.249615e+004	3.203582e-003	-3.511853e+000
12102.11	826.30	3.879590e+001	-4.252009e+004	3.205713e-003	-3.513444e+000
12103.45	826.21	3.882600e+001	-4.254406e+004	3.207847e-003	-3.515037e+000
12104.78	826.12	3.885614e+001	-4.256804e+004	3.209983e-003	-3.516631e+000
12106.11	826.03	3.888630e+001	-4.259205e+004	3.212121e-003	-3.518226e+000
12107.45	825.94	3.891650e+001	-4.261608e+004	3.214261e-003	-3.519823e+000
12108.78	825.85	3.894672e+001	-4.264013e+004	3.216403e-003	-3.521422e+000
12110.12	825.76	3.897698e+001	-4.266420e+004	3.218547e-003	-3.523022e+000
12111.45	825.66	3.900726e+001	-4.268830e+004	3.220693e-003	-3.524623e+000
12112.78	825.57	3.903758e+001	-4.271241e+004	3.222841e-003	-3.526226e+000
12114.12	825.48	3.906793e+001	-4.273655e+004	3.224991e-003	-3.527830e+000
12115.45	825.39	3.909831e+001	-4.276071e+004	3.227144e-003	-3.529435e+000
12116.79	825.30	3.912871e+001	-4.278489e+004	3.229298e-003	-3.531042e+000
12118.12	825.21	3.915915e+001	-4.280909e+004	3.231454e-003	-3.532651e+000
12119.46	825.12	3.918962e+001	-4.283332e+004	3.233613e-003	-3.534261e+000
12120.79	825.03	3.922013e+001	-4.285756e+004	3.235773e-003	-3.535872e+000
12122.12	824.94	3.925066e+001	-4.288183e+004	3.237936e-003	-3.537485e+000
12123.46	824.85	3.928122e+001	-4.290612e+004	3.240100e-003	-3.539099e+000
12124.79	824.76	3.931181e+001	-4.293043e+004	3.242267e-003	-3.540715e+000
12126.13	824.67	3.934244e+001	-4.295477e+004	3.244436e-003	-3.542332e+000
12127.46	824.57	3.937309e+001	-4.297912e+004	3.246607e-003	-3.543951e+000
12128.80	824.48	3.940378e+001	-4.300350e+004	3.248779e-003	-3.545571e+000
12130.13	824.39	3.943450e+001	-4.302790e+004	3.250954e-003	-3.547192e+000
12131.46	824.30	3.946525e+001	-4.305232e+004	3.253132e-003	-3.548815e+000
12132.80	824.21	3.949603e+001	-4.307677e+004	3.255311e-003	-3.550440e+000
12134.13	824.12	3.952684e+001	-4.310123e+004	3.257492e-003	-3.552066e+000
12135.47	824.03	3.955768e+001	-4.312572e+004	3.259675e-003	-3.553693e+000
12136.80	823.94	3.958855e+001	-4.315023e+004	3.261861e-003	-3.555322e+000
12138.13	823.85	3.961946e+001	-4.317477e+004	3.264048e-003	-3.556952e+000
12139.47	823.76	3.965039e+001	-4.319932e+004	3.266238e-003	-3.558584e+000
12140.80	823.67	3.968136e+001	-4.322390e+004	3.268430e-003	-3.560217e+000
12142.14	823.58	3.971236e+001	-4.324850e+004	3.270624e-003	-3.561852e+000
12143.47	823.49	3.974339e+001	-4.327312e+004	3.272820e-003	-3.563488e+000
12144.81	823.40	3.977445e+001	-4.329777e+004	3.275018e-003	-3.565126e+000
12146.14	823.31	3.980554e+001	-4.332243e+004	3.277218e-003	-3.566766e+000
12147.47	823.22	3.983667e+001	-4.334712e+004	3.279420e-003	-3.568406e+000
12148.81	823.13	3.986783e+001	-4.337183e+004	3.281624e-003	-3.570048e+000
12150.14	823.04	3.989901e+001	-4.339657e+004	3.283831e-003	-3.571692e+000
12151.48	822.95	3.993023e+001	-4.342133e+004	3.286040e-003	-3.573337e+000
12152.81	822.85	3.996148e+001	-4.344611e+004	3.288250e-003	-3.574984e+000
12154.14	822.76	3.999277e+001	-4.347091e+004	3.290463e-003	-3.576632e+000
12155.48	822.67	4.002408e+001	-4.349573e+004	3.292678e-003	-3.578282e+000
12156.81	822.58	4.005543e+001	-4.352058e+004	3.294895e-003	-3.579933e+000
12158.15	822.49	4.008681e+001	-4.354545e+004	3.297115e-003	-3.581586e+000
12159.48	822.40	4.011822e+001	-4.357034e+004	3.299336e-003	-3.583240e+000
12160.82	822.31	4.014966e+001	-4.359526e+004	3.301560e-003	-3.584896e+000
12162.15	822.22	4.018114e+001	-4.362020e+004	3.303785e-003	-3.586553e+000
12163.48	822.13	4.021264e+001	-4.364516e+004	3.306013e-003	-3.588212e+000
12164.82	822.04	4.024418e+001	-4.367014e+004	3.308243e-003	-3.589872e+000
12166.15	821.95	4.027575e+001	-4.369515e+004	3.310475e-003	-3.591534e+000
12167.49	821.86	4.030735e+001	-4.372018e+004	3.312710e-003	-3.593197e+000
12168.82	821.77	4.033899e+001	-4.374523e+004	3.314946e-003	-3.594862e+000
12170.16	821.68	4.037065e+001	-4.377031e+004	3.317185e-003	-3.596529e+000
12171.49	821.59	4.040235e+001	-4.379541e+004	3.319426e-003	-3.598196e+000
12172.82	821.50	4.043409e+001	-4.382053e+004	3.321669e-003	-3.599866e+000
12174.16	821.41	4.046585e+001	-4.384568e+004	3.323914e-003	-3.601537e+000
12175.49	821.32	4.049765e+001	-4.387085e+004	3.326161e-003	-3.603209e+000
12176.83	821.23	4.052947e+001	-4.389604e+004	3.328410e-003	-3.604883e+000
12178.16	821.14	4.056134e+001	-4.392125e+004	3.330662e-003	-3.606559e+000
12179.49	821.05	4.059323e+001	-4.394649e+004	3.332916e-003	-3.608236e+000
12180.83	820.96	4.062515e+001	-4.397175e+004	3.335172e-003	-3.609915e+000
12182.16	820.87	4.065711e+001	-4.399704e+004	3.337430e-003	-3.611595e+000
12183.50	820.78	4.068910e+001	-4.402234e+004	3.339690e-003	-3.613276e+000
12184.83	820.69	4.072113e+001	-4.404768e+004	3.341953e-003	-3.614960e+000
12186.17	820.60	4.075319e+001	-4.407303e+004	3.344217e-003	-3.616644e+000
12187.50	820.51	4.078527e+001	-4.409841e+004	3.346484e-003	-3.618331e+000
12188.83	820.42	4.081740e+001	-4.412381e+004	3.348753e-003	-3.620019e+000
12190.17	820.33	4.084955e+001	-4.414923e+004	3.351024e-003	-3.621708e+000
12191.50	820.24	4.088174e+001	-4.417468e+004	3.353298e-003	-3.623399e+000
12192.84	820.15	4.091396e+001	-4.420015e+004	3.355573e-003	-3.625092e+000
12194.17	820.06	4.094621e+001	-4.422565e+004	3.357851e-003	-3.626786e+000
12195.51	819.97	4.097850e+001	-4.425117e+004	3.360131e-003	-3.628482e+000
12196.84	819.88	4.101082e+001	-4.427671e+004	3.362414e-003	-3.630179e+000
12198.17	819.79	4.104317e+001	-4.430228e+004	3.364698e-003	-3.631878e+000
12199.51	819.71	4.107556e+001	-4.432787e+004	3.366985e-003	-3.633578e+000
12200.84	819.62	4.110798e+001	-4.435348e+004	3.369274e-003	-3.635280e+000
12202.18	819.53	4.114043e+001	-4.437912e+004	3.371565e-003	-3.636984e+000
12203.51	819.44	4.117291e+001	-4.440478e+004	3.373858e-003	-3.638689e+000
12204.84	819.35	4.120543e+001	-4.443047e+004	3.376154e-003	-3.640396e+000
12206.18	819.26	4.123798e+001	-4.445617e+004	3.378451e-003	-3.642104e+000
12207.51	819.17	4.127057e+001	-4.448191e+004	3.380751e-003	-3.643814e+000
12208.85	819.08	4.130319e+001	-4.450766e+004	3.383054e-003	-3.645526e+000
12210.18	818.99	4.133584e+001	-4.453345e+004	3.385358e-003	-3.647239e+000
12211.52	818.90	4.136852e+001	-4.455925e+004	3.387665e-003	-3.648953e+000
12212.85	818.81	4.140124e+001	-4.458508e+004	3.389974e-003	-3.650670e+000
12214.18	818.72	4.143399e+001	-4.461093e+004	3.392285e-003	-3.652387e+000
12215.52	818.63	4.146678e+001	-4.463681e+004	3.394598e-003	-3.654107e+000
12216.85	818.54	4.149960e+001	-4.466271e+004	3.396914e-003	-3.655828e+000
12218.19	818.45	4.153245e+001	-4.468864e+004	3.399232e-003	-3.657551e+000
12219.52	818.36	4.156534e+001	-4.471459e+004	3.401552e-003	-3.659275e+000
12220.86	818.27	4.159826e+001	-4.474056e+004	3.403875e-003	-3.661001e+000
12222.19	818.18	4.163121e+001	-4.476656e+004	3.406199e-003	-3.662728e+000
12223.52	818.09	4.166420e+001	-4.479258e+004	3.408526e-003	-3.664457e+000
