12181.48	820.92	4.846262e-003	-1.460055e+000
12182.68	820.84	4.851517e-003	-1.460724e+000
12183.87	820.76	4.856781e-003	-1.461394e+000
12185.06	820.68	4.862053e-003	-1.462065e+000
12186.25	820.60	4.867334e-003	-1.462736e+000
12187.44	820.52	4.872624e-003	-1.463408e+000
12188.63	820.44	4.877922e-003	-1.464081e+000
12189.82	820.36	4.883228e-003	-1.464754e+000
12191.01	820.28	4.888544e-003	-1.465428e+000
12192.21	820.20	4.893868e-003	-1.466102e+000
12193.40	820.12	4.899200e-003	-1.466777e+000
12194.59	820.04	4.904542e-003	-1.467453e+000
12195.78	819.96	4.909892e-003	-1.468129e+000
12196.97	819.88	4.915251e-003	-1.468806e+000
12198.16	819.80	4.920618e-003	-1.469483e+000
12199.35	819.72	4.925995e-003	-1.470161e+000
12200.54	819.64	4.931380e-003	-1.470840e+000
12201.74	819.56	4.936774e-003	-1.471519e+000
12202.93	819.48	4.942177e-003	-1.472199e+000
12204.12	819.40	4.947588e-003	-1.472880e+000
12205.31	819.32	4.953009e-003	-1.473561e+000
12206.50	819.24	4.958438e-003	-1.474243e+000
12207.69	819.16	4.963877e-003	-1.474925e+000
12208.88	819.08	4.969324e-003	-1.475608e+000
12210.07	819.00	4.974780e-003	-1.476292e+000
12211.27	818.92	4.980245e-003	-1.476976e+000
12212.46	818.84	4.985720e-003	-1.477661e+000
12213.65	818.76	4.991203e-003	-1.478347e+000
12214.84	818.68	4.996695e-003	-1.479033e+000
12216.03	818.60	5.002196e-003	-1.479720e+000
12217.22	818.52	5.007707e-003	-1.480408e+000
12218.41	818.44	5.013226e-003	-1.481096e+000
12219.60	818.36	5.018755e-003	-1.481784e+000
12220.80	818.28	5.024292e-003	-1.482474e+000
12221.99	818.20	5.029839e-003	-1.483164e+000
12223.18	818.12	5.035395e-003	-1.483855e+000
12224.37	818.04	5.040960e-003	-1.484546e+000
12225.56	817.96	5.046535e-003	-1.485238e+000
12226.75	817.88	5.052118e-003	-1.485931e+000
12227.94	817.80	5.057711e-003	-1.486624e+000
12229.13	817.72	5.063313e-003	-1.487318e+000
12230.33	817.64	5.068925e-003	-1.488012e+000
12231.52	817.56	5.074545e-003	-1.488707e+000
12232.71	817.48	5.080176e-003	-1.489403e+000
12233.90	817.40	5.085815e-003	-1.490100e+000
12235.09	817.32	5.091464e-003	-1.490797e+000
12236.28	817.24	5.097122e-003	-1.491495e+000
12237.47	817.16	5.102790e-003	-1.492193e+000
12238.66	817.08	5.108467e-003	-1.492892e+000
12239.86	817.00	5.114153e-003	-1.493592e+000
12241.05	816.92	5.119849e-003	-1.494292e+000
12242.24	816.84	5.125554e-003	-1.494993e+000
12243.43	816.76	5.131269e-003	-1.495695e+000
12244.62	816.69	5.136994e-003	-1.496397e+000
12245.81	816.61	5.142728e-003	-1.497100e+000
12247.00	816.53	5.148472e-003	-1.497804e+000
12248.19	816.45	5.154225e-003	-1.498508e+000
12249.39	816.37	5.159988e-003	-1.499213e+000
12250.58	816.29	5.165760e-003	-1.499919e+000
12251.77	816.21	5.171543e-003	-1.500625e+000
12252.96	816.13	5.177335e-003	-1.501332e+000
12254.15	816.05	5.183136e-003	-1.502040e+000
12255.34	815.97	5.188947e-003	-1.502748e+000
12256.53	815.89	5.194769e-003	-1.503457e+000
12257.72	815.81	5.200599e-003	-1.504166e+000
12258.92	815.73	5.206440e-003	-1.504877e+000
12260.11	815.65	5.212291e-003	-1.505588e+000
12261.30	815.57	5.218151e-003	-1.506299e+000
12262.49	815.50	5.224021e-003	-1.507011e+000
12263.68	815.42	5.229901e-003	-1.507724e+000
12264.87	815.34	5.235791e-003	-1.508438e+000
12266.06	815.26	5.241691e-003	-1.509152e+000
12267.25	815.18	5.247601e-003	-1.509867e+000
12268.45	815.10	5.253521e-003	-1.510583e+000
12269.64	815.02	5.259451e-003	-1.511299e+000
12270.83	814.94	5.265390e-003	-1.512016e+000
12272.02	814.86	5.271340e-003	-1.512734e+000
12273.21	814.78	5.277300e-003	-1.513452e+000
12274.40	814.70	5.283270e-003	-1.514171e+000
12275.59	814.62	5.289251e-003	-1.514891e+000
12276.78	814.55	5.295241e-003	-1.515611e+000
12277.98	814.47	5.301241e-003	-1.516332e+000
12279.17	814.39	5.307252e-003	-1.517054e+000
12280.36	814.31	5.313273e-003	-1.517776e+000
12281.55	814.23	5.319304e-003	-1.518500e+000
12282.74	814.15	5.325345e-003	-1.519223e+000
12283.93	814.07	5.331397e-003	-1.519948e+000
12285.12	813.99	5.337459e-003	-1.520673e+000
12286.31	813.91	5.343531e-003	-1.521399e+000
12287.51	813.83	5.349613e-003	-1.522125e+000
12288.70	813.76	5.355706e-003	-1.522853e+000
12289.89	813.68	5.361809e-003	-1.523581e+000
12291.08	813.60	5.367923e-003	-1.524309e+000
12292.27	813.52	5.374047e-003	-1.525039e+000
12293.46	813.44	5.380182e-003	-1.525769e+000
12294.65	813.36	5.386327e-003	-1.526499e+000
12295.84	813.28	5.392482e-003	-1.527231e+000
12297.04	813.20	5.398648e-003	-1.527963e+000
12298.23	813.13	5.404825e-003	-1.528696e+000
12299.42	813.05	5.411012e-003	-1.529429e+000
12300.61	812.97	5.417210e-003	-1.530163e+000
12301.80	812.89	5.423419e-003	-1.530898e+000
12302.99	812.81	5.429638e-003	-1.531634e+000
12304.18	812.73	5.435867e-003	-1.532370e+000
12305.37	812.65	5.442108e-003	-1.533107e+000
12306.57	812.57	5.448359e-003	-1.533845e+000
12307.76	812.50	5.454621e-003	-1.534583e+000
12308.95	812.42	5.460894e-003	-1.535322e+000
12310.14	812.34	5.467177e-003	-1.536062e+000
12311.33	812.26	5.473472e-003	-1.536803e+000
12312.52	812.18	5.479777e-003	-1.537544e+000
12313.71	812.10	5.486093e-003	-1.538286e+000
12314.90	812.02	5.492420e-003	-1.539029e+000
12316.10	811.95	5.498758e-003	-1.539772e+000
12317.29	811.87	5.505106e-003	-1.540516e+000
12318.48	811.79	5.511466e-003	-1.541261e+000
12319.67	811.71	5.517837e-003	-1.542007e+000
12320.86	811.63	5.524219e-003	-1.542753e+000
12322.05	811.55	5.530612e-003	-1.543500e+000
12323.24	811.47	5.537015e-003	-1.544247e+000
12324.43	811.40	5.543430e-003	-1.544996e+000
12325.63	811.32	5.549857e-003	-1.545745e+000
12326.82	811.24	5.556294e-003	-1.546495e+000
12328.01	811.16	5.562742e-003	-1.547246e+000
12329.20	811.08	5.569202e-003	-1.547997e+000
12330.39	811.00	5.575673e-003	-1.548749e+000
12331.58	810.93	5.582155e-003	-1.549502e+000
12332.77	810.85	5.588648e-003	-1.550255e+000
12333.97	810.77	5.595153e-003	-1.551009e+000
12335.16	810.69	5.601669e-003	-1.551764e+000
12336.35	810.61	5.608197e-003	-1.552520e+000
12337.54	810.53	5.614735e-003	-1.553276e+000
12338.73	810.46	5.621286e-003	-1.554034e+000
12339.92	810.38	5.627847e-003	-1.554792e+000
12341.11	810.30	5.634420e-003	-1.555550e+000
12342.30	810.22	5.641005e-003	-1.556310e+000
12343.50	810.14	5.647601e-003	-1.557070e+000
12344.69	810.07	5.654209e-003	-1.557831e+000
12345.88	809.99	5.660828e-003	-1.558592e+000
12347.07	809.91	5.667459e-003	-1.559354e+000
12348.26	809.83	5.674101e-003	-1.560118e+000
12349.45	809.75	5.680755e-003	-1.560881e+000
12350.64	809.67	5.687421e-003	-1.561646e+000
12351.83	809.60	5.694098e-003	-1.562411e+000
12353.03	809.52	5.700788e-003	-1.563177e+000
12354.22	809.44	5.707488e-003	-1.563944e+000
12355.41	809.36	5.714201e-003	-1.564712e+000
