t	Re(rho11)	Im(rho11)	Re(rho12)	Im(rho12)	Re(rho21)	Im(rho21)	Re(rho22)	Im(rho22)	
42.000000	0.972767	0.000000	0.018544	0.101489	0.018544	-0.101489	0.027233	0.000000	
43.000000	0.971810	0.000000	0.018435	0.101737	0.018435	-0.101737	0.028190	0.000000	
44.000000	0.970850	0.000000	0.018298	0.101946	0.018298	-0.101946	0.029150	0.000000	
45.000000	0.969889	0.000000	0.018137	0.102119	0.018137	-0.102119	0.030111	0.000000	
46.000000	0.968927	0.000000	0.017952	0.102259	0.017952	-0.102259	0.031073	0.000000	
47.000000	0.967963	0.000000	0.017745	0.102369	0.017745	-0.102369	0.032037	0.000000	
48.000000	0.966999	0.000000	0.017519	0.102452	0.017519	-0.102452	0.033001	0.000000	
49.000000	0.966034	0.000000	0.017275	0.102510	0.017275	-0.102510	0.033966	0.000000	
50.000000	0.965068	0.000000	0.017014	0.102545	0.017014	-0.102545	0.034932	0.000000	
51.000000	0.964102	0.000000	0.016739	0.102560	0.016739	-0.102560	0.035898	0.000000	
52.000000	0.963136	0.000000	0.016450	0.102555	0.016450	-0.102555	0.036864	0.000000	
53.000000	0.962170	0.000000	0.016149	0.102534	0.016149	-0.102534	0.037830	0.000000	
54.000000	0.961205	0.000000	0.015838	0.102497	0.015838	-0.102497	0.038795	0.000000	
55.000000	0.960240	0.000000	0.015517	0.102445	0.015517	-0.102445	0.039760	0.000000	
56.000000	0.959275	0.000000	0.015188	0.102381	0.015188	-0.102381	0.040725	0.000000	
57.000000	0.958311	0.000000	0.014851	0.102305	0.014851	-0.102305	0.041689	0.000000	
58.000000	0.957348	0.000000	0.014508	0.102217	0.014508	-0.102217	0.042652	0.000000	
59.000000	0.956386	0.000000	0.014161	0.102120	0.014161	-0.102120	0.043614	0.000000	
60.000000	0.955424	0.000000	0.013808	0.102014	0.013808	-0.102014	0.044576	0.000000	
61.000000	0.954464	0.000000	0.013452	0.101899	0.013452	-0.101899	0.045536	0.000000	
62.000000	0.953505	0.000000	0.013093	0.101776	0.013093	-0.101776	0.046495	0.000000	
63.000000	0.952547	0.000000	0.012731	0.101646	0.012731	-0.101646	0.047453	0.000000	
64.000000	0.951590	0.000000	0.012368	0.101509	0.012368	-0.101509	0.048410	0.000000	
65.000000	0.950635	0.000000	0.012003	0.101366	0.012003	-0.101366	0.049365	0.000000	
66.000000	0.949681	0.000000	0.011638	0.101217	0.011638	-0.101217	0.050319	0.000000	
67.000000	0.948729	0.000000	0.011272	0.101063	0.011272	-0.101063	0.051271	0.000000	
68.000000	0.947777	0.000000	0.010906	0.100904	0.010906	-0.100904	0.052223	0.000000	
69.000000	0.946828	0.000000	0.010540	0.100740	0.010540	-0.100740	0.053172	0.000000	
70.000000	0.945880	0.000000	0.010175	0.100572	0.010175	-0.100572	0.054120	0.000000	
71.000000	0.944933	0.000000	0.009811	0.100399	0.009811	-0.100399	0.055067	0.000000	
72.000000	0.943989	0.000000	0.009448	0.100223	0.009448	-0.100223	0.056011	0.000000	
73.000000	0.943046	0.000000	0.009086	0.100043	0.009086	-0.100043	0.056954	0.000000	
74.000000	0.942104	0.000000	0.008726	0.099860	0.008726	-0.099860	0.057896	0.000000	
75.000000	0.941165	0.000000	0.008368	0.099674	0.008368	-0.099674	0.058835	0.000000	
76.000000	0.940227	0.000000	0.008011	0.099485	0.008011	-0.099485	0.059773	0.000000	
77.000000	0.939291	0.000000	0.007656	0.099293	0.007656	-0.099293	0.060709	0.000000	
78.000000	0.938356	0.000000	0.007303	0.099098	0.007303	-0.099098	0.061644	0.000000	
79.000000	0.937424	0.000000	0.006952	0.098901	0.006952	-0.098901	0.062576	0.000000	
80.000000	0.936493	0.000000	0.006604	0.098702	0.006604	-0.098702	0.063507	0.000000	
81.000000	0.935565	-0.000000	0.006259	0.098502	0.006259	-0.098502	0.064435	0.000000	
82.000000	0.934638	-0.000000	0.005916	0.098299	0.005916	-0.098299	0.065362	0.000000	
83.000000	0.933713	-0.000000	0.005573	0.098094	0.005573	-0.098094	0.066287	0.000000	
84.000000	0.932790	-0.000000	0.005232	0.097886	0.005232	-0.097886	0.067210	0.000000	
85.000000	0.931870	-0.000000	0.004896	0.097678	0.004896	-0.097678	0.068130	0.000000	
86.000000	0.930951	-0.000000	0.004561	0.097469	0.004561	-0.097469	0.069049	0.000000	
87.000000	0.930034	-0.000000	0.004229	0.097258	0.004229	-0.097258	0.069966	0.000000	
88.000000	0.929119	-0.000000	0.003901	0.097049	0.003901	-0.097049	0.070881	0.000000	
89.000000	0.928206	-0.000000	0.003570	0.096831	0.003570	-0.096831	0.071794	0.000000	
90.000000	0.927295	-0.000000	0.003243	0.096615	0.003243	-0.096615	0.072705	0.000000	
91.000000	0.926386	-0.000000	0.002922	0.096401	0.002922	-0.096401	0.073614	0.000000	
92.000000	0.925479	-0.000000	0.002602	0.096186	0.002602	-0.096186	0.074521	0.000000	
93.000000	0.924574	-0.000000	0.002283	0.095969	0.002283	-0.095969	0.075426	0.000000	
94.000000	0.923671	-0.000000	0.001968	0.095752	0.001968	-0.095752	0.076329	0.000000	
95.000000	0.922770	-0.000000	0.001656	0.095536	0.001656	-0.095536	0.077230	0.000000	
96.000000	0.921872	-0.000000	0.001343	0.095316	0.001343	-0.095316	0.078128	0.000000	
97.000000	0.920975	-0.000000	0.001034	0.095096	0.001034	-0.095096	0.079025	0.000000	
98.000000	0.920080	-0.000000	0.000729	0.094878	0.000729	-0.094878	0.079920	0.000000	
99.000000	0.919188	-0.000000	0.000425	0.094660	0.000425	-0.094660	0.080812	0.000000	
100.000000	0.918297	-0.000000	0.000124	0.094443	0.000124	-0.094443	0.081703	0.000000	
101.000000	0.917409	-0.000000	-0.000175	0.094222	-0.000175	-0.094222	0.082591	0.000000	
102.000000	0.916523	-0.000000	-0.000472	0.094003	-0.000472	-0.094003	0.083477	0.000000	
103.000000	0.915638	-0.000000	-0.000766	0.093786	-0.000766	-0.093786	0.084362	0.000000	
104.000000	0.914756	-0.000000	-0.001058	0.093566	-0.001058	-0.093566	0.085244	0.000000	
105.000000	0.913876	-0.000000	-0.001348	0.093347	-0.001348	-0.093347	0.086124	0.000000	
106.000000	0.912998	-0.000000	-0.001635	0.093131	-0.001635	-0.093131	0.087002	0.000000	
107.000000	0.912122	-0.000000	-0.001921	0.092911	-0.001921	-0.092911	0.087878	0.000000	
108.000000	0.911248	-0.000000	-0.002204	0.092695	-0.002204	-0.092695	0.088752	0.000000	
109.000000	0.910376	-0.000000	-0.002484	0.092478	-0.002484	-0.092478	0.089624	0.000000	
110.000000	0.909506	-0.000000	-0.002763	0.092261	-0.002763	-0.092261	0.090494	0.000000	
111.000000	0.908638	-0.000000	-0.003039	0.092046	-0.003039	-0.092046	0.091362	0.000000	
112.000000	0.907772	-0.000000	-0.003313	0.091830	-0.003313	-0.091830	0.092228	0.000000	
113.000000	0.906908	-0.000000	-0.003585	0.091616	-0.003585	-0.091616	0.093092	0.000000	
114.000000	0.906046	-0.000000	-0.003854	0.091401	-0.003854	-0.091401	0.093954	0.000000	
115.000000	0.905187	-0.000000	-0.004122	0.091188	-0.004122	-0.091188	0.094813	0.000000	
116.000000	0.904329	-0.000000	-0.004387	0.090974	-0.004387	-0.090974	0.095671	0.000000	
117.000000	0.903473	-0.000000	-0.004651	0.090764	-0.004651	-0.090764	0.096527	0.000000	
118.000000	0.902619	-0.000000	-0.004912	0.090550	-0.004912	-0.090550	0.097381	0.000000	
119.000000	0.901767	-0.000000	-0.005171	0.090338	-0.005171	-0.090338	0.098233	0.000000	
120.000000	0.900918	-0.000000	-0.005428	0.090129	-0.005428	-0.090129	0.099082	0.000000	
121.000000	0.900070	-0.000000	-0.005683	0.089921	-0.005683	-0.089921	0.099930	0.000000	
122.000000	0.899224	-0.000000	-0.005936	0.089714	-0.005936	-0.089714	0.100776	0.000000	
123.000000	0.898380	-0.000000	-0.006186	0.089504	-0.006186	-0.089504	0.101620	0.000000	
124.000000	0.897538	-0.000000	-0.006435	0.089297	-0.006435	-0.089297	0.102462	0.000000	
125.000000	0.896698	-0.000000	-0.006683	0.089095	-0.006683	-0.089095	0.103302	0.000000	
126.000000	0.895860	-0.000000	-0.006927	0.088887	-0.006927	-0.088887	0.104140	0.000000	
127.000000	0.895024	-0.000000	-0.007169	0.088682	-0.007169	-0.088682	0.104976	0.000000	
128.000000	0.894189	-0.000000	-0.007410	0.088479	-0.007410	-0.088479	0.105811	0.000000	
129.000000	0.893357	-0.000000	-0.007650	0.088281	-0.007650	-0.088281	0.106643	0.000000	
130.000000	0.892527	-0.000000	-0.007892	0.088090	-0.007892	-0.088090	0.107473	0.000000	
131.000000	0.891698	-0.000000	-0.008137	0.087909	-0.008137	-0.087909	0.108302	0.000000	
132.000000	0.890871	-0.000000	-0.008352	0.087672	-0.008352	-0.087672	0.109129	0.000000	
133.000000	0.890047	-0.000000	-0.008583	0.087473	-0.008583	-0.087473	0.109953	0.000000	
134.000000	0.889224	-0.000000	-0.008813	0.087276	-0.008813	-0.087276	0.110776	0.000000	
135.000000	0.888403	-0.000000	-0.009041	0.087080	-0.009041	-0.087080	0.111597	0.000000	
136.000000	0.887584	-0.000000	-0.009266	0.086884	-0.009266	-0.086884	0.112416	0.000000	
137.000000	0.886766	-0.000000	-0.009493	0.086693	-0.009493	-0.086693	0.113234	0.000000	
138.000000	0.885951	-0.000000	-0.009715	0.086499	-0.009715	-0.086499	0.114049	0.000000	
139.000000	0.885137	-0.000000	-0.009930	0.086297	-0.009930	-0.086297	0.114863	0.000000	
140.000000	0.884325	-0.000000	-0.010148	0.086104	-0.010148	-0.086104	0.115675	0.000000	
141.000000	0.883515	-0.000000	-0.010365	0.085914	-0.010365	-0.085914	0.116485	0.000000	
142.000000	0.882707	-0.000000	-0.010580	0.085724	-0.010580	-0.085724	0.117293	0.000000	
143.000000	0.881900	-0.000000	-0.010793	0.085534	-0.010793	-0.085534	0.118100	0.000000	
144.000000	0.881096	-0.000000	-0.011005	0.085345	-0.011005	-0.085345	0.118904	0.000000	
145.000000	0.880293	-0.000000	-0.011215	0.085158	-0.011215	-0.085158	0.119707	0.000000	
146.000000	0.879492	-0.000000	-0.011427	0.084976	-0.011427	-0.084976	0.120508	0.000000	
147.000000	0.878692	-0.000000	-0.011643	0.084801	-0.011643	-0.084801	0.121308	0.000000	
148.000000	0.877895	-0.000000	-0.011829	0.084592	-0.011829	-0.084592	0.122105	0.000000	
149.000000	0.877099	-0.000000	-0.012031	0.084407	-0.012031	-0.084407	0.122901	0.000000	
150.000000	0.876305	-0.000000	-0.012232	0.084224	-0.012232	-0.084224	0.123695	0.000000	
151.000000	0.875513	-0.000000	-0.012432	0.084041	-0.012432	-0.084041	0.124487	0.000000	
152.000000	0.874722	-0.000000	-0.012631	0.083860	-0.012631	-0.083860	0.125278	0.000000	
153.000000	0.873933	-0.000000	-0.012824	0.083676	-0.012824	-0.083676	0.126067	0.000000	
154.000000	0.873146	-0.000000	-0.013018	0.083494	-0.013018	-0.083494	0.126854	0.000000	
155.000000	0.872360	-0.000000	-0.013212	0.083315	-0.013212	-0.083315	0.127640	0.000000	
156.000000	0.871576	-0.000000	-0.013403	0.083136	-0.013403	-0.083136	0.128424	0.000000	
157.000000	0.870794	-0.000000	-0.013593	0.082958	-0.013593	-0.082958	0.129206	0.000000	
158.000000	0.870014	-0.000000	-0.013779	0.082778	-0.013779	-0.082778	0.129986	0.000000	
159.000000	0.869235	-0.000000	-0.013964	0.082600	-0.013964	-0.082600	0.130765	0.000000	
160.000000	0.868458	-0.000000	-0.014150	0.082425	-0.014150	-0.082425	0.131542	0.000000	
161.000000	0.867683	-0.000000	-0.014334	0.082250	-0.014334	-0.082250	0.132317	0.000000	
162.000000	0.866909	-0.000000	-0.014517	0.082076	-0.014517	-0.082076	0.133091	0.000000	
163.000000	0.866137	-0.000000	-0.014697	0.081901	-0.014697	-0.081901	0.133863	0.000000	
164.000000	0.865366	-0.000000	-0.014872	0.081725	-0.014872	-0.081725	0.134634	0.000000	
165.000000	0.864597	-0.000000	-0.015049	0.081552	-0.015049	-0.081552	0.135403	0.000000	
166.000000	0.863830	-0.000000	-0.015228	0.081383	-0.015228	-0.081383	0.136170	0.000000	
167.000000	0.863064	-0.000000	-0.015400	0.081211	-0.015400	-0.081211	0.136936	0.000000	
168.000000	0.862300	-0.000000	-0.015572	0.081039	-0.015572	-0.081039	0.137700	0.000000	
169.000000	0.861538	-0.000000	-0.015745	0.080871	-0.015745	-0.080871	0.138462	0.000000	
170.000000	0.860777	-0.000000	-0.015913	0.080701	-0.015913	-0.080701	0.139223	0.000000	
171.000000	0.860018	-0.000000	-0.016082	0.080533	-0.016082	-0.080533	0.139982	0.000000	
172.000000	0.859260	-0.000000	-0.016255	0.080369	-0.016255	-0.080369	0.140740	0.000000	
173.000000	0.858504	-0.000000	-0.016424	0.080204	-0.016424	-0.080204	0.141496	0.000000	
174.000000	0.857749	-0.000000	-0.016578	0.080031	-0.016578	-0.080031	0.142251	0.000000	
175.000000	0.856996	-0.000000	-0.016740	0.079865	-0.016740	-0.079865	0.143004	0.000000	
176.000000	0.856245	-0.000000	-0.016902	0.079700	-0.016902	-0.079700	0.143755	0.000000	
177.000000	0.855495	-0.000000	-0.017064	0.079537	-0.017064	-0.079537	0.144505	0.000000	
178.000000	0.854747	-0.000000	-0.017223	0.079373	-0.017223	-0.079373	0.145253	0.000000	
179.000000	0.854000	-0.000000	-0.017381	0.079210	-0.017381	-0.079210	0.146000	0.000000	
180.000000	0.853255	-0.000000	-0.017536	0.079047	-0.017536	-0.079047	0.146745	0.000000	
181.000000	0.852511	-0.000000	-0.017692	0.078886	-0.017692	-0.078886	0.147489	0.000000	
182.000000	0.851769	-0.000000	-0.017846	0.078725	-0.017846	-0.078725	0.148231	0.000000	
183.000000	0.851028	-0.000000	-0.017998	0.078565	-0.017998	-0.078565	0.148972	0.000000	
184.000000	0.850289	-0.000000	-0.018150	0.078405	-0.018150	-0.078405	0.149711	0.000000	
185.000000	0.849551	-0.000000	-0.018299	0.078246	-0.018299	-0.078246	0.150449	0.000000	
186.000000	0.848815	-0.000000	-0.018448	0.078088	-0.018448	-0.078088	0.151185	0.000000	
187.000000	0.848081	-0.000000	-0.018597	0.077930	-0.018597	-0.077930	0.151919	0.000000	
188.000000	0.847347	-0.000000	-0.018742	0.077772	-0.018742	-0.077772	0.152653	0.000000	
189.000000	0.846616	-0.000000	-0.018886	0.077615	-0.018886	-0.077615	0.153384	0.000000	
190.000000	0.845885	-0.000000	-0.019033	0.077461	-0.019033	-0.077461	0.154115	0.000000	
191.000000	0.845157	-0.000000	-0.019173	0.077304	-0.019173	-0.077304	0.154843	0.000000	
192.000000	0.844429	-0.000000	-0.019314	0.077149	-0.019314	-0.077149	0.155571	0.000000	
193.000000	0.843703	-0.000000	-0.019456	0.076995	-0.019456	-0.076995	0.156297	0.000000	
194.000000	0.842979	-0.000000	-0.019595	0.076842	-0.019595	-0.076842	0.157021	0.000000	
195.000000	0.842256	-0.000000	-0.019740	0.076692	-0.019740	-0.076692	0.157744	0.000000	
196.000000	0.841534	-0.000000	-0.019884	0.076543	-0.019884	-0.076543	0.158466	0.000000	
197.000000	0.840814	-0.000000	-0.020004	0.076383	-0.020004	-0.076383	0.159186	0.000000	
198.000000	0.840096	-0.000000	-0.020139	0.076232	-0.020139	-0.076232	0.159904	0.000000	
199.000000	0.839378	-0.000000	-0.020276	0.076083	-0.020276	-0.076083	0.160622	0.000000	
200.000000	0.838663	-0.000000	-0.020410	0.075933	-0.020410	-0.075933	0.161337	0.000000	
201.000000	0.837948	-0.000000	-0.020539	0.075782	-0.020539	-0.075782	0.162052	0.000000	
202.000000	0.837235	-0.000000	-0.020668	0.075633	-0.020668	-0.075633	0.162765	0.000000	
203.000000	0.836523	-0.000000	-0.020800	0.075485	-0.020800	-0.075485	0.163477	0.000000	
204.000000	0.835813	-0.000000	-0.020928	0.075337	-0.020928	-0.075337	0.164187	0.000000	
205.000000	0.835104	-0.000000	-0.021058	0.075191	-0.021058	-0.075191	0.164896	0.000000	
206.000000	0.834397	-0.000000	-0.021181	0.075043	-0.021181	-0.075043	0.165603	0.000000	
207.000000	0.833691	-0.000000	-0.021305	0.074896	-0.021305	-0.074896	0.166309	0.000000	
208.000000	0.832986	-0.000000	-0.021430	0.074750	-0.021430	-0.074750	0.167014	0.000000	
209.000000	0.832283	-0.000000	-0.021555	0.074606	-0.021555	-0.074606	0.167717	0.000000	
210.000000	0.831581	-0.000000	-0.021677	0.074461	-0.021677	-0.074461	0.168419	0.000000	
211.000000	0.830880	-0.000000	-0.021801	0.074318	-0.021801	-0.074318	0.169120	0.000000	
212.000000	0.830181	-0.000000	-0.021918	0.074172	-0.021918	-0.074172	0.169819	0.000000	
213.000000	0.829483	-0.000000	-0.022037	0.074029	-0.022037	-0.074029	0.170517	0.000000	
214.000000	0.828787	-0.000000	-0.022157	0.073887	-0.022157	-0.073887	0.171213	0.000000	
215.000000	0.828091	-0.000000	-0.022275	0.073745	-0.022275	-0.073745	0.171909	0.000000	
216.000000	0.827398	-0.000000	-0.022393	0.073604	-0.022393	-0.073604	0.172602	0.000000	
217.000000	0.826705	-0.000000	-0.022510	0.073464	-0.022510	-0.073464	0.173295	0.000000	
218.000000	0.826014	-0.000000	-0.022631	0.073326	-0.022631	-0.073326	0.173986	0.000000	
219.000000	0.825324	-0.000000	-0.022734	0.073181	-0.022734	-0.073181	0.174676	0.000000	
220.000000	0.824635	-0.000000	-0.022847	0.073041	-0.022847	-0.073041	0.175365	0.000000	
221.000000	0.823948	-0.000000	-0.022961	0.072903	-0.022961	-0.072903	0.176052	0.000000	
222.000000	0.823262	-0.000000	-0.023074	0.072765	-0.023074	-0.072765	0.176738	0.000000	
223.000000	0.822577	-0.000000	-0.023191	0.072630	-0.023191	-0.072630	0.177423	0.000000	
224.000000	0.821894	-0.000000	-0.023304	0.072494	-0.023304	-0.072494	0.178106	0.000000	
225.000000	0.821212	-0.000000	-0.023400	0.072351	-0.023400	-0.072351	0.178788	0.000000	
226.000000	0.820531	0.000000	-0.023507	0.072214	-0.023507	-0.072214	0.179469	0.000000	
227.000000	0.819852	0.000000	-0.023616	0.072079	-0.023616	-0.072079	0.180148	-0.000000	
228.000000	0.819173	0.000000	-0.023724	0.071944	-0.023724	-0.071944	0.180827	-0.000000	
229.000000	0.818497	0.000000	-0.023829	0.071808	-0.023829	-0.071808	0.181503	-0.000000	
230.000000	0.817821	0.000000	-0.023934	0.071673	-0.023934	-0.071673	0.182179	-0.000000	
231.000000	0.817146	0.000000	-0.024037	0.071539	-0.024037	-0.071539	0.182854	-0.000000	
232.000000	0.816473	0.000000	-0.024140	0.071405	-0.024140	-0.071405	0.183527	-0.000000	
233.000000	0.815801	0.000000	-0.024243	0.071272	-0.024243	-0.071272	0.184199	-0.000000	
234.000000	0.815131	0.000000	-0.024353	0.071143	-0.024353	-0.071143	0.184869	-0.000000	
235.000000	0.814461	0.000000	-0.024451	0.071009	-0.024451	-0.071009	0.185539	-0.000000	
236.000000	0.813793	0.000000	-0.024542	0.070873	-0.024542	-0.070873	0.186207	-0.000000	
237.000000	0.813127	0.000000	-0.024642	0.070742	-0.024642	-0.070742	0.186873	-0.000000	
238.000000	0.812461	0.000000	-0.024742	0.070612	-0.024742	-0.070612	0.187539	-0.000000	
239.000000	0.811796	0.000000	-0.024840	0.070481	-0.024840	-0.070481	0.188204	-0.000000	
240.000000	0.811133	0.000000	-0.024938	0.070351	-0.024938	-0.070351	0.188867	-0.000000	
241.000000	0.810471	0.000000	-0.025034	0.070221	-0.025034	-0.070221	0.189529	-0.000000	
242.000000	0.809811	0.000000	-0.025127	0.070091	-0.025127	-0.070091	0.190189	-0.000000	
243.000000	0.809151	0.000000	-0.025222	0.069962	-0.025222	-0.069962	0.190849	-0.000000	
244.000000	0.808493	0.000000	-0.025318	0.069834	-0.025318	-0.069834	0.191507	-0.000000	
245.000000	0.807836	0.000000	-0.025411	0.069706	-0.025411	-0.069706	0.192164	-0.000000	
246.000000	0.807180	0.000000	-0.025509	0.069581	-0.025509	-0.069581	0.192820	-0.000000	
247.000000	0.806525	0.000000	-0.025612	0.069459	-0.025612	-0.069459	0.193475	-0.000000	
248.000000	0.805871	0.000000	-0.025685	0.069323	-0.025685	-0.069323	0.194129	-0.000000	
249.000000	0.805219	0.000000	-0.025775	0.069197	-0.025775	-0.069197	0.194781	-0.000000	
250.000000	0.804568	0.000000	-0.025866	0.069072	-0.025866	-0.069072	0.195432	-0.000000	
251.000000	0.803918	0.000000	-0.025957	0.068947	-0.025957	-0.068947	0.196082	-0.000000	
252.000000	0.803269	0.000000	-0.026045	0.068821	-0.026045	-0.068821	0.196731	-0.000000	
253.000000	0.802622	0.000000	-0.026135	0.068697	-0.026135	-0.068697	0.197378	-0.000000	
254.000000	0.801975	0.000000	-0.026219	0.068571	-0.026219	-0.068571	0.198025	-0.000000	
255.000000	0.801330	0.000000	-0.026305	0.068447	-0.026305	-0.068447	0.198670	-0.000000	
256.000000	0.800686	0.000000	-0.026393	0.068324	-0.026393	-0.068324	0.199314	-0.000000	
257.000000	0.800043	0.000000	-0.026478	0.068201	-0.026478	-0.068201	0.199957	-0.000000	
258.000000	0.799401	0.000000	-0.026564	0.068079	-0.026564	-0.068079	0.200599	-0.000000	
259.000000	0.798761	0.000000	-0.026647	0.067956	-0.026647	-0.067956	0.201239	-0.000000	
260.000000	0.798121	0.000000	-0.026731	0.067834	-0.026731	-0.067834	0.201879	-0.000000	
261.000000	0.797483	0.000000	-0.026816	0.067713	-0.026816	-0.067713	0.202517	-0.000000	
262.000000	0.796846	0.000000	-0.026896	0.067591	-0.026896	-0.067591	0.203154	-0.000000	
263.000000	0.796210	0.000000	-0.026976	0.067469	-0.026976	-0.067469	0.203790	-0.000000	
264.000000	0.795575	0.000000	-0.027058	0.067349	-0.027058	-0.067349	0.204425	-0.000000	
265.000000	0.794941	0.000000	-0.027140	0.067230	-0.027140	-0.067230	0.205059	-0.000000	
266.000000	0.794309	0.000000	-0.027220	0.067110	-0.027220	-0.067110	0.205691	-0.000000	
267.000000	0.793677	0.000000	-0.027305	0.066993	-0.027305	-0.066993	0.206323	-0.000000	
268.000000	0.793047	0.000000	-0.027381	0.066873	-0.027381	-0.066873	0.206953	-0.000000	
269.000000	0.792418	0.000000	-0.027455	0.066752	-0.027455	-0.066752	0.207582	-0.000000	
270.000000	0.791790	0.000000	-0.027532	0.066634	-0.027532	-0.066634	0.208210	-0.000000	
271.000000	0.791163	0.000000	-0.027613	0.066518	-0.027613	-0.066518	0.208837	-0.000000	
272.000000	0.790537	0.000000	-0.027688	0.066399	-0.027688	-0.066399	0.209463	-0.000000	
273.000000	0.789912	0.000000	-0.027764	0.066282	-0.027764	-0.066282	0.210088	-0.000000	
274.000000	0.789288	0.000000	-0.027841	0.066166	-0.027841	-0.066166	0.210712	-0.000000	
275.000000	0.788666	0.000000	-0.027915	0.066049	-0.027915	-0.066049	0.211334	-0.000000	
276.000000	0.788044	0.000000	-0.027989	0.065933	-0.027989	-0.065933	0.211956	-0.000000	
277.000000	0.787424	0.000000	-0.028065	0.065818	-0.028065	-0.065818	0.212576	-0.000000	
278.000000	0.786804	0.000000	-0.028142	0.065704	-0.028142	-0.065704	0.213196	-0.000000	
279.000000	0.786186	0.000000	-0.028211	0.065587	-0.028211	-0.065587	0.213814	-0.000000	
280.000000	0.785569	0.000000	-0.028281	0.065471	-0.028281	-0.065471	0.214431	-0.000000	
