t	Re(rho11)	Im(rho11)	Re(rho12)	Im(rho12)	Re(rho21)	Im(rho21)	Re(rho22)	Im(rho22)	
0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.000000	0.999589	-0.000000	0.000205	0.018823	0.000205	-0.018823	0.000411	0.000000	
2.000000	0.998497	-0.000000	0.000748	0.037593	0.000748	-0.037593	0.001503	0.000000	
3.000000	0.996729	-0.000000	0.001625	0.056266	0.001625	-0.056266	0.003271	0.000000	
4.000000	0.994259	-0.000000	0.002844	0.074795	0.002844	-0.074795	0.005741	-0.000000	
5.000000	0.991095	0.000000	0.004400	0.093132	0.004400	-0.093132	0.008905	-0.000000	
6.000000	0.987245	-0.000000	0.006283	0.111234	0.006283	-0.111234	0.012755	0.000000	
7.000000	0.982718	0.000000	0.008486	0.129055	0.008486	-0.129055	0.017282	-0.000000	
8.000000	0.977525	0.000000	0.010997	0.146553	0.010997	-0.146553	0.022475	-0.000000	
9.000000	0.971680	0.000000	0.013806	0.163686	0.013806	-0.163686	0.028320	-0.000000	
10.000000	0.965196	0.000000	0.016899	0.180415	0.016899	-0.180415	0.034804	-0.000000	
11.000000	0.958091	0.000000	0.020264	0.196700	0.020264	-0.196700	0.041909	-0.000000	
12.000000	0.950381	0.000000	0.023886	0.212505	0.023886	-0.212505	0.049619	-0.000000	
13.000000	0.942086	-0.000000	0.027751	0.227794	0.027751	-0.227794	0.057914	0.000000	
14.000000	0.933224	-0.000000	0.031841	0.242534	0.031841	-0.242534	0.066776	0.000000	
15.000000	0.923818	-0.000000	0.036142	0.256693	0.036142	-0.256693	0.076182	0.000000	
16.000000	0.913890	-0.000000	0.040635	0.270241	0.040635	-0.270241	0.086110	0.000000	
17.000000	0.903464	-0.000000	0.045304	0.283150	0.045304	-0.283150	0.096536	0.000000	
18.000000	0.892564	-0.000000	0.050130	0.295394	0.050130	-0.295394	0.107436	0.000000	
19.000000	0.881215	-0.000000	0.055094	0.306951	0.055094	-0.306951	0.118785	0.000000	
20.000000	0.869444	-0.000000	0.060179	0.317798	0.060179	-0.317798	0.130556	0.000000	
21.000000	0.857279	-0.000000	0.065364	0.327915	0.065364	-0.327915	0.142721	0.000000	
22.000000	0.844746	-0.000000	0.070632	0.337287	0.070632	-0.337287	0.155254	0.000000	
23.000000	0.831874	-0.000000	0.075963	0.345897	0.075963	-0.345897	0.168126	0.000000	
24.000000	0.818693	-0.000000	0.081338	0.353732	0.081338	-0.353732	0.181307	0.000000	
25.000000	0.805231	-0.000000	0.086739	0.360783	0.086739	-0.360783	0.194769	0.000000	
26.000000	0.791518	-0.000000	0.092146	0.367041	0.092146	-0.367041	0.208482	0.000000	
27.000000	0.777585	-0.000000	0.097541	0.372499	0.097541	-0.372499	0.222415	0.000000	
28.000000	0.763461	0.000000	0.102906	0.377154	0.102906	-0.377154	0.236539	0.000000	
29.000000	0.749177	0.000000	0.108224	0.381004	0.108224	-0.381004	0.250823	0.000000	
30.000000	0.734763	0.000000	0.113476	0.384048	0.113476	-0.384048	0.265237	0.000000	
31.000000	0.720250	0.000000	0.118647	0.386289	0.118647	-0.386289	0.279750	0.000000	
32.000000	0.705667	0.000000	0.123719	0.387731	0.123719	-0.387731	0.294333	0.000000	
33.000000	0.691045	0.000000	0.128678	0.388380	0.128678	-0.388380	0.308955	0.000000	
34.000000	0.676413	0.000000	0.133508	0.388245	0.133508	-0.388245	0.323587	0.000000	
35.000000	0.661801	0.000000	0.138195	0.387335	0.138195	-0.387335	0.338199	-0.000000	
36.000000	0.647238	0.000000	0.142725	0.385663	0.142725	-0.385663	0.352762	-0.000000	
37.000000	0.632751	0.000000	0.147086	0.383241	0.147086	-0.383241	0.367249	-0.000000	
38.000000	0.618370	0.000000	0.151265	0.380084	0.151265	-0.380084	0.381630	-0.000000	
39.000000	0.604122	0.000000	0.155251	0.376210	0.155251	-0.376210	0.395878	-0.000000	
40.000000	0.590032	0.000000	0.159033	0.371636	0.159033	-0.371636	0.409968	-0.000000	
41.000000	0.576128	0.000000	0.162602	0.366381	0.162602	-0.366381	0.423872	-0.000000	
42.000000	0.562434	0.000000	0.165950	0.360468	0.165950	-0.360468	0.437566	-0.000000	
43.000000	0.548976	0.000000	0.169068	0.353917	0.169068	-0.353917	0.451024	-0.000000	
44.000000	0.535775	0.000000	0.171949	0.346753	0.171949	-0.346753	0.464225	-0.000000	
45.000000	0.522856	0.000000	0.174588	0.338998	0.174588	-0.338998	0.477144	-0.000000	
46.000000	0.510239	0.000000	0.176978	0.330680	0.176978	-0.330680	0.489761	-0.000000	
47.000000	0.497946	0.000000	0.179117	0.321823	0.179117	-0.321823	0.502054	-0.000000	
48.000000	0.485997	0.000000	0.180999	0.312455	0.180999	-0.312455	0.514003	-0.000000	
49.000000	0.474410	0.000000	0.182623	0.302604	0.182623	-0.302604	0.525590	-0.000000	
50.000000	0.463202	0.000000	0.183986	0.292297	0.183986	-0.292297	0.536798	-0.000000	
51.000000	0.452391	0.000000	0.185089	0.281565	0.185089	-0.281565	0.547609	-0.000000	
52.000000	0.441992	0.000000	0.185929	0.270436	0.185929	-0.270436	0.558008	-0.000000	
53.000000	0.432019	0.000000	0.186509	0.258939	0.186509	-0.258939	0.567981	-0.000000	
54.000000	0.422486	0.000000	0.186830	0.247106	0.186830	-0.247106	0.577514	-0.000000	
55.000000	0.413404	0.000000	0.186893	0.234967	0.186893	-0.234967	0.586596	-0.000000	
56.000000	0.404785	0.000000	0.186701	0.222551	0.186701	-0.222551	0.595215	-0.000000	
57.000000	0.396638	0.000000	0.186258	0.209890	0.186258	-0.209890	0.603362	-0.000000	
58.000000	0.388973	0.000000	0.185569	0.197013	0.185569	-0.197013	0.611027	-0.000000	
59.000000	0.381796	0.000000	0.184637	0.183952	0.184637	-0.183952	0.618204	-0.000000	
60.000000	0.375115	0.000000	0.183468	0.170737	0.183468	-0.170737	0.624885	-0.000000	
61.000000	0.368933	0.000000	0.182068	0.157397	0.182068	-0.157397	0.631067	-0.000000	
62.000000	0.363257	0.000000	0.180443	0.143963	0.180443	-0.143963	0.636743	-0.000000	
63.000000	0.358087	0.000000	0.178601	0.130464	0.178601	-0.130464	0.641913	-0.000000	
64.000000	0.353427	0.000000	0.176549	0.116929	0.176549	-0.116929	0.646573	-0.000000	
65.000000	0.349277	0.000000	0.174293	0.103387	0.174293	-0.103387	0.650723	-0.000000	
66.000000	0.345637	0.000000	0.171844	0.089866	0.171844	-0.089866	0.654363	-0.000000	
67.000000	0.342505	0.000000	0.169208	0.076393	0.169208	-0.076393	0.657495	-0.000000	
68.000000	0.339880	0.000000	0.166395	0.062996	0.166395	-0.062996	0.660120	-0.000000	
69.000000	0.337758	0.000000	0.163414	0.049701	0.163414	-0.049701	0.662242	-0.000000	
70.000000	0.336134	0.000000	0.160274	0.036532	0.160274	-0.036532	0.663866	-0.000000	
71.000000	0.335003	0.000000	0.156985	0.023517	0.156985	-0.023517	0.664997	-0.000000	
72.000000	0.334360	0.000000	0.153556	0.010677	0.153556	-0.010677	0.665640	-0.000000	
73.000000	0.334197	0.000000	0.149997	-0.001963	0.149997	0.001963	0.665803	-0.000000	
74.000000	0.334505	0.000000	0.146318	-0.014380	0.146318	0.014380	0.665495	-0.000000	
75.000000	0.335277	0.000000	0.142529	-0.026554	0.142529	0.026554	0.664723	-0.000000	
76.000000	0.336503	0.000000	0.138639	-0.038464	0.138639	0.038464	0.663497	-0.000000	
77.000000	0.338172	0.000000	0.134660	-0.050089	0.134660	0.050089	0.661828	-0.000000	
78.000000	0.340273	0.000000	0.130601	-0.061411	0.130601	0.061411	0.659727	-0.000000	
79.000000	0.342795	0.000000	0.126471	-0.072411	0.126471	0.072411	0.657205	-0.000000	
80.000000	0.345725	0.000000	0.122282	-0.083074	0.122282	0.083074	0.654275	-0.000000	
81.000000	0.349051	0.000000	0.118042	-0.093383	0.118042	0.093383	0.650949	-0.000000	
82.000000	0.352757	0.000000	0.113762	-0.103323	0.113762	0.103323	0.647243	-0.000000	
83.000000	0.356831	0.000000	0.109450	-0.112879	0.109450	0.112879	0.643169	-0.000000	
84.000000	0.361258	0.000000	0.105117	-0.122040	0.105117	0.122040	0.638742	-0.000000	
85.000000	0.366022	0.000000	0.100771	-0.130793	0.100771	0.130793	0.633978	-0.000000	
86.000000	0.371108	0.000000	0.096422	-0.139128	0.096422	0.139128	0.628892	-0.000000	
87.000000	0.376500	0.000000	0.092079	-0.147033	0.092079	0.147033	0.623500	-0.000000	
88.000000	0.382181	0.000000	0.087749	-0.154501	0.087749	0.154501	0.617819	-0.000000	
89.000000	0.388135	0.000000	0.083441	-0.161524	0.083441	0.161524	0.611865	-0.000000	
90.000000	0.394346	0.000000	0.079164	-0.168094	0.079164	0.168094	0.605654	-0.000000	
91.000000	0.400795	0.000000	0.074926	-0.174206	0.074926	0.174206	0.599205	-0.000000	
92.000000	0.407466	0.000000	0.070732	-0.179854	0.070732	0.179854	0.592534	-0.000000	
93.000000	0.414341	0.000000	0.066592	-0.185036	0.066592	0.185036	0.585659	-0.000000	
94.000000	0.421403	0.000000	0.062511	-0.189747	0.062511	0.189747	0.578597	-0.000000	
95.000000	0.428627	0.000000	0.058494	-0.194005	0.058494	0.194005	0.571373	-0.000000	
96.000000	0.436002	0.000000	0.054548	-0.197795	0.054548	0.197795	0.563998	-0.000000	
97.000000	0.443518	0.000000	0.050685	-0.201084	0.050685	0.201084	0.556482	-0.000000	
98.000000	0.451151	0.000000	0.046909	-0.203892	0.046909	0.203892	0.548849	-0.000000	
99.000000	0.458877	0.000000	0.043216	-0.206251	0.043216	0.206251	0.541123	-0.000000	
100.000000	0.466683	0.000000	0.039624	-0.208145	0.039624	0.208145	0.533317	-0.000000	
101.000000	0.474554	0.000000	0.036133	-0.209551	0.036133	0.209551	0.525446	-0.000000	
102.000000	0.482470	0.000000	0.032747	-0.210478	0.032747	0.210478	0.517530	-0.000000	
103.000000	0.490410	0.000000	0.029455	-0.211014	0.029455	0.211014	0.509590	-0.000000	
104.000000	0.498362	0.000000	0.026278	-0.211081	0.026278	0.211081	0.501638	-0.000000	
105.000000	0.506308	0.000000	0.023220	-0.210682	0.023220	0.210682	0.493692	-0.000000	
106.000000	0.514231	0.000000	0.020283	-0.209864	0.020283	0.209864	0.485769	-0.000000	
107.000000	0.522114	0.000000	0.017466	-0.208600	0.017466	0.208600	0.477886	-0.000000	
108.000000	0.529941	-0.000000	0.014769	-0.206917	0.014769	0.206917	0.470059	0.000000	
109.000000	0.537702	-0.000000	0.012190	-0.204856	0.012190	0.204856	0.462298	0.000000	
110.000000	0.545369	-0.000000	0.009747	-0.202356	0.009747	0.202356	0.454631	0.000000	
111.000000	0.552947	-0.000000	0.007420	-0.199512	0.007420	0.199512	0.447053	0.000000	
112.000000	0.560401	-0.000000	0.005235	-0.196256	0.005235	0.196256	0.439599	0.000000	
113.000000	0.567734	-0.000000	0.003167	-0.192660	0.003167	0.192660	0.432266	0.000000	
114.000000	0.574913	-0.000000	0.001238	-0.188682	0.001238	0.188682	0.425087	0.000000	
115.000000	0.581935	-0.000000	-0.000559	-0.184363	-0.000559	0.184363	0.418065	0.000000	
116.000000	0.588806	-0.000000	-0.002239	-0.179749	-0.002239	0.179749	0.411194	0.000000	
117.000000	0.595474	-0.000000	-0.003773	-0.174781	-0.003773	0.174781	0.404526	0.000000	
118.000000	0.601959	-0.000000	-0.005187	-0.169531	-0.005187	0.169531	0.398041	0.000000	
119.000000	0.608256	-0.000000	-0.006483	-0.164018	-0.006483	0.164018	0.391744	0.000000	
120.000000	0.614324	-0.000000	-0.007639	-0.158207	-0.007639	0.158207	0.385676	0.000000	
121.000000	0.620171	-0.000000	-0.008668	-0.152132	-0.008668	0.152132	0.379829	0.000000	
122.000000	0.625759	-0.000000	-0.009565	-0.145803	-0.009565	0.145803	0.374241	0.000000	
123.000000	0.631141	-0.000000	-0.010357	-0.139283	-0.010357	0.139283	0.368859	0.000000	
124.000000	0.636275	-0.000000	-0.011029	-0.132551	-0.011029	0.132551	0.363725	0.000000	
125.000000	0.641138	-0.000000	-0.011577	-0.125616	-0.011577	0.125616	0.358862	0.000000	
126.000000	0.645735	-0.000000	-0.012008	-0.118496	-0.012008	0.118496	0.354265	0.000000	
127.000000	0.650054	-0.000000	-0.012324	-0.111212	-0.012324	0.111212	0.349946	0.000000	
128.000000	0.654106	-0.000000	-0.012534	-0.103789	-0.012534	0.103789	0.345894	0.000000	
129.000000	0.657883	-0.000000	-0.012638	-0.096238	-0.012638	0.096238	0.342117	0.000000	
130.000000	0.661355	-0.000000	-0.012632	-0.088563	-0.012632	0.088563	0.338645	0.000000	
131.000000	0.664546	-0.000000	-0.012527	-0.080796	-0.012527	0.080796	0.335454	0.000000	
132.000000	0.667445	-0.000000	-0.012326	-0.072945	-0.012326	0.072945	0.332555	0.000000	
133.000000	0.670035	-0.000000	-0.012026	-0.065028	-0.012026	0.065028	0.329965	0.000000	
134.000000	0.672352	-0.000000	-0.011644	-0.057064	-0.011644	0.057064	0.327648	0.000000	
135.000000	0.674333	-0.000000	-0.011163	-0.049062	-0.011163	0.049062	0.325667	0.000000	
136.000000	0.676048	-0.000000	-0.010609	-0.041043	-0.010609	0.041043	0.323952	0.000000	
137.000000	0.677427	-0.000000	-0.009966	-0.033023	-0.009966	0.033023	0.322573	0.000000	
138.000000	0.678516	-0.000000	-0.009248	-0.025023	-0.009248	0.025023	0.321484	0.000000	
139.000000	0.679312	-0.000000	-0.008458	-0.017053	-0.008458	0.017053	0.320688	0.000000	
140.000000	0.679820	-0.000000	-0.007615	-0.009085	-0.007615	0.009085	0.320180	0.000000	
141.000000	0.679995	-0.000000	-0.006694	-0.001204	-0.006694	0.001204	0.320005	0.000000	
142.000000	0.679880	-0.000000	-0.005713	0.006603	-0.005713	-0.006603	0.320120	0.000000	
143.000000	0.679504	-0.000000	-0.004683	0.014335	-0.004683	-0.014335	0.320496	0.000000	
144.000000	0.678833	-0.000000	-0.003600	0.021969	-0.003600	-0.021969	0.321167	0.000000	
145.000000	0.677849	-0.000000	-0.002466	0.029481	-0.002466	-0.029481	0.322151	0.000000	
146.000000	0.676599	-0.000000	-0.001290	0.036872	-0.001290	-0.036872	0.323401	0.000000	
147.000000	0.675078	-0.000000	-0.000078	0.044132	-0.000078	-0.044132	0.324922	0.000000	
148.000000	0.673282	-0.000000	0.001170	0.051240	0.001170	-0.051240	0.326718	0.000000	
149.000000	0.671228	-0.000000	0.002450	0.058188	0.002450	-0.058188	0.328772	0.000000	
150.000000	0.668894	-0.000000	0.003756	0.064953	0.003756	-0.064953	0.331106	0.000000	
151.000000	0.666325	-0.000000	0.005084	0.071546	0.005084	-0.071546	0.333675	0.000000	
152.000000	0.663509	-0.000000	0.006429	0.077944	0.006429	-0.077944	0.336491	0.000000	
153.000000	0.660450	-0.000000	0.007790	0.084135	0.007790	-0.084135	0.339550	0.000000	
154.000000	0.657178	-0.000000	0.009161	0.090126	0.009161	-0.090126	0.342822	0.000000	
155.000000	0.653668	-0.000000	0.010535	0.095887	0.010535	-0.095887	0.346332	0.000000	
156.000000	0.649949	-0.000000	0.011913	0.101418	0.011913	-0.101418	0.350051	0.000000	
157.000000	0.646020	-0.000000	0.013291	0.106704	0.013291	-0.106704	0.353980	0.000000	
158.000000	0.641912	-0.000000	0.014664	0.111766	0.014664	-0.111766	0.358088	0.000000	
159.000000	0.637614	-0.000000	0.016029	0.116573	0.016029	-0.116573	0.362386	0.000000	
160.000000	0.633126	0.000000	0.017380	0.121103	0.017380	-0.121103	0.366874	-0.000000	
161.000000	0.628493	0.000000	0.018715	0.125405	0.018715	-0.125405	0.371507	-0.000000	
162.000000	0.623688	0.000000	0.020028	0.129415	0.020028	-0.129415	0.376312	-0.000000	
163.000000	0.618743	0.000000	0.021323	0.133163	0.021323	-0.133163	0.381257	-0.000000	
164.000000	0.613661	0.000000	0.022595	0.136632	0.022595	-0.136632	0.386339	-0.000000	
165.000000	0.608448	0.000000	0.023831	0.139812	0.023831	-0.139812	0.391552	-0.000000	
166.000000	0.603129	0.000000	0.025038	0.142731	0.025038	-0.142731	0.396871	-0.000000	
167.000000	0.597695	0.000000	0.026209	0.145337	0.026209	-0.145337	0.402305	-0.000000	
168.000000	0.592179	0.000000	0.027346	0.147692	0.027346	-0.147692	0.407821	-0.000000	
169.000000	0.586574	0.000000	0.028439	0.149739	0.028439	-0.149739	0.413426	-0.000000	
170.000000	0.580896	0.000000	0.029492	0.151495	0.029492	-0.151495	0.419104	-0.000000	
171.000000	0.575164	0.000000	0.030502	0.152998	0.030502	-0.152998	0.424836	-0.000000	
172.000000	0.569375	0.000000	0.031458	0.154177	0.031458	-0.154177	0.430625	-0.000000	
173.000000	0.563549	0.000000	0.032371	0.155090	0.032371	-0.155090	0.436451	-0.000000	
174.000000	0.557693	0.000000	0.033230	0.155710	0.033230	-0.155710	0.442307	-0.000000	
175.000000	0.551820	0.000000	0.034036	0.156050	0.034036	-0.156050	0.448180	-0.000000	
176.000000	0.545938	0.000000	0.034791	0.156124	0.034791	-0.156124	0.454062	-0.000000	
177.000000	0.540060	0.000000	0.035480	0.155911	0.035480	-0.155911	0.459940	-0.000000	
178.000000	0.534195	0.000000	0.036112	0.155417	0.036112	-0.155417	0.465805	-0.000000	
179.000000	0.528356	0.000000	0.036686	0.154650	0.036686	-0.154650	0.471644	-0.000000	
180.000000	0.522544	0.000000	0.037207	0.153655	0.037207	-0.153655	0.477456	-0.000000	
181.000000	0.516779	0.000000	0.037658	0.152382	0.037658	-0.152382	0.483221	-0.000000	
182.000000	0.511067	0.000000	0.038046	0.150846	0.038046	-0.150846	0.488933	-0.000000	
183.000000	0.505414	0.000000	0.038375	0.149082	0.038375	-0.149082	0.494586	-0.000000	
184.000000	0.499838	0.000000	0.038632	0.147056	0.038632	-0.147056	0.500162	-0.000000	
185.000000	0.494335	-0.000000	0.038830	0.144813	0.038830	-0.144813	0.505665	0.000000	
186.000000	0.488928	-0.000000	0.038961	0.142332	0.038961	-0.142332	0.511072	0.000000	
187.000000	0.483619	-0.000000	0.039022	0.139623	0.039022	-0.139623	0.516381	0.000000	
188.000000	0.478408	-0.000000	0.039022	0.136719	0.039022	-0.136719	0.521592	0.000000	
189.000000	0.473322	-0.000000	0.038949	0.133587	0.038949	-0.133587	0.526678	0.000000	
190.000000	0.468349	-0.000000	0.038815	0.130276	0.038815	-0.130276	0.531651	0.000000	
191.000000	0.463507	-0.000000	0.038612	0.126768	0.038612	-0.126768	0.536493	0.000000	
192.000000	0.458795	-0.000000	0.038346	0.123090	0.038346	-0.123090	0.541205	0.000000	
193.000000	0.454233	-0.000000	0.038012	0.119232	0.038012	-0.119232	0.545767	0.000000	
194.000000	0.449822	-0.000000	0.037611	0.115210	0.037611	-0.115210	0.550178	0.000000	
195.000000	0.445559	-0.000000	0.037148	0.111047	0.037148	-0.111047	0.554441	0.000000	
196.000000	0.441447	-0.000000	0.036627	0.106757	0.036627	-0.106757	0.558553	0.000000	
197.000000	0.437511	-0.000000	0.036034	0.102289	0.036034	-0.102289	0.562489	0.000000	
198.000000	0.433760	-0.000000	0.035376	0.097711	0.035376	-0.097711	0.566240	0.000000	
199.000000	0.430162	-0.000000	0.034665	0.093034	0.034665	-0.093034	0.569838	0.000000	
200.000000	0.426741	-0.000000	0.033894	0.088255	0.033894	-0.088255	0.573259	0.000000	
201.000000	0.423499	-0.000000	0.033066	0.083384	0.033066	-0.083384	0.576501	0.000000	
202.000000	0.420461	-0.000000	0.032174	0.078419	0.032174	-0.078419	0.579539	0.000000	
203.000000	0.417595	-0.000000	0.031231	0.073391	0.031231	-0.073391	0.582405	0.000000	
204.000000	0.414934	-0.000000	0.030230	0.068296	0.030230	-0.068296	0.585066	0.000000	
205.000000	0.412453	-0.000000	0.029179	0.063152	0.029179	-0.063152	0.587547	0.000000	
206.000000	0.410174	-0.000000	0.028076	0.057963	0.028076	-0.057963	0.589826	0.000000	
207.000000	0.408100	-0.000000	0.026920	0.052747	0.026920	-0.052747	0.591900	0.000000	
208.000000	0.406198	-0.000000	0.025723	0.047511	0.025723	-0.047511	0.593802	0.000000	
209.000000	0.404508	-0.000000	0.024476	0.042261	0.024476	-0.042261	0.595492	0.000000	
210.000000	0.403016	-0.000000	0.023186	0.037009	0.023186	-0.037009	0.596984	0.000000	
211.000000	0.401717	-0.000000	0.021855	0.031766	0.021855	-0.031766	0.598283	0.000000	
212.000000	0.400624	-0.000000	0.020481	0.026544	0.020481	-0.026544	0.599376	0.000000	
213.000000	0.399713	-0.000000	0.019073	0.021345	0.019073	-0.021345	0.600287	0.000000	
214.000000	0.399019	-0.000000	0.017625	0.016191	0.017625	-0.016191	0.600981	0.000000	
215.000000	0.398497	-0.000000	0.016147	0.011078	0.016147	-0.011078	0.601503	0.000000	
216.000000	0.398179	-0.000000	0.014636	0.006021	0.014636	-0.006021	0.601821	0.000000	
217.000000	0.398046	-0.000000	0.013096	0.001031	0.013096	-0.001031	0.601954	0.000000	
218.000000	0.398093	-0.000000	0.011529	-0.003887	0.011529	0.003887	0.601907	0.000000	
219.000000	0.398342	-0.000000	0.009935	-0.008717	0.009935	0.008717	0.601658	0.000000	
220.000000	0.398753	-0.000000	0.008322	-0.013466	0.008322	0.013466	0.601247	0.000000	
221.000000	0.399354	-0.000000	0.006687	-0.018110	0.006687	0.018110	0.600646	0.000000	
222.000000	0.400121	-0.000000	0.005034	-0.022652	0.005034	0.022652	0.599879	0.000000	
223.000000	0.401053	-0.000000	0.003367	-0.027085	0.003367	0.027085	0.598947	0.000000	
224.000000	0.402159	-0.000000	0.001684	-0.031390	0.001684	0.031390	0.597841	0.000000	
225.000000	0.403415	-0.000000	-0.000006	-0.035580	-0.000006	0.035580	0.596585	0.000000	
226.000000	0.404843	-0.000000	-0.001708	-0.039618	-0.001708	0.039618	0.595157	0.000000	
227.000000	0.406406	-0.000000	-0.003416	-0.043532	-0.003416	0.043532	0.593594	0.000000	
228.000000	0.408113	-0.000000	-0.005127	-0.047303	-0.005127	0.047303	0.591887	0.000000	
229.000000	0.409969	-0.000000	-0.006840	-0.050912	-0.006840	0.050912	0.590031	0.000000	
230.000000	0.411954	-0.000000	-0.008555	-0.054371	-0.008555	0.054371	0.588046	0.000000	
231.000000	0.414061	-0.000000	-0.010263	-0.057678	-0.010263	0.057678	0.585939	0.000000	
232.000000	0.416291	-0.000000	-0.011967	-0.060818	-0.011967	0.060818	0.583709	0.000000	
233.000000	0.418642	-0.000000	-0.013666	-0.063780	-0.013666	0.063780	0.581358	0.000000	
234.000000	0.421100	-0.000000	-0.015356	-0.066574	-0.015356	0.066574	0.578900	0.000000	
235.000000	0.423656	-0.000000	-0.017035	-0.069197	-0.017035	0.069197	0.576344	0.000000	
236.000000	0.426307	-0.000000	-0.018707	-0.071646	-0.018707	0.071646	0.573693	0.000000	
237.000000	0.429050	-0.000000	-0.020355	-0.073907	-0.020355	0.073907	0.570950	0.000000	
238.000000	0.431874	-0.000000	-0.021979	-0.075986	-0.021979	0.075986	0.568126	0.000000	
239.000000	0.434776	-0.000000	-0.023592	-0.077871	-0.023592	0.077871	0.565224	0.000000	
240.000000	0.437742	-0.000000	-0.025186	-0.079584	-0.025186	0.079584	0.562258	0.000000	
241.000000	0.440769	-0.000000	-0.026757	-0.081105	-0.026757	0.081105	0.559231	0.000000	
242.000000	0.443849	-0.000000	-0.028304	-0.082446	-0.028304	0.082446	0.556151	0.000000	
243.000000	0.446978	-0.000000	-0.029822	-0.083586	-0.029822	0.083586	0.553022	0.000000	
244.000000	0.450144	-0.000000	-0.031315	-0.084551	-0.031315	0.084551	0.549856	0.000000	
245.000000	0.453345	-0.000000	-0.032780	-0.085324	-0.032780	0.085324	0.546655	0.000000	
246.000000	0.456571	-0.000000	-0.034211	-0.085901	-0.034211	0.085901	0.543429	0.000000	
247.000000	0.459815	-0.000000	-0.035613	-0.086302	-0.035613	0.086302	0.540185	0.000000	
248.000000	0.463071	-0.000000	-0.036979	-0.086508	-0.036979	0.086508	0.536929	0.000000	
249.000000	0.466332	-0.000000	-0.038315	-0.086550	-0.038315	0.086550	0.533668	0.000000	
250.000000	0.469590	-0.000000	-0.039612	-0.086397	-0.039612	0.086397	0.530410	0.000000	
251.000000	0.472839	-0.000000	-0.040875	-0.086073	-0.040875	0.086073	0.527161	0.000000	
252.000000	0.476071	-0.000000	-0.042096	-0.085558	-0.042096	0.085558	0.523929	0.000000	
253.000000	0.479283	-0.000000	-0.043283	-0.084891	-0.043283	0.084891	0.520717	0.000000	
254.000000	0.482467	-0.000000	-0.044430	-0.084052	-0.044430	0.084052	0.517533	0.000000	
255.000000	0.485613	-0.000000	-0.045535	-0.083039	-0.045535	0.083039	0.514387	0.000000	
256.000000	0.488721	-0.000000	-0.046602	-0.081873	-0.046602	0.081873	0.511279	0.000000	
257.000000	0.491782	-0.000000	-0.047626	-0.080553	-0.047626	0.080553	0.508218	0.000000	
258.000000	0.494790	-0.000000	-0.048610	-0.079068	-0.048610	0.079068	0.505210	0.000000	
259.000000	0.497734	-0.000000	-0.049547	-0.077430	-0.049547	0.077430	0.502266	0.000000	
260.000000	0.500615	-0.000000	-0.050443	-0.075656	-0.050443	0.075656	0.499385	0.000000	
261.000000	0.503437	-0.000000	-0.051301	-0.073760	-0.051301	0.073760	0.496563	0.000000	
262.000000	0.506173	-0.000000	-0.052110	-0.071710	-0.052110	0.071710	0.493827	0.000000	
263.000000	0.508833	-0.000000	-0.052876	-0.069543	-0.052876	0.069543	0.491167	0.000000	
264.000000	0.511414	-0.000000	-0.053600	-0.067269	-0.053600	0.067269	0.488586	0.000000	
265.000000	0.513904	-0.000000	-0.054288	-0.064844	-0.054288	0.064844	0.486096	0.000000	
266.000000	0.516294	-0.000000	-0.054924	-0.062320	-0.054924	0.062320	0.483706	0.000000	
267.000000	0.518594	-0.000000	-0.055520	-0.059701	-0.055520	0.059701	0.481406	0.000000	
268.000000	0.520793	-0.000000	-0.056073	-0.056984	-0.056073	0.056984	0.479207	0.000000	
269.000000	0.522890	-0.000000	-0.056585	-0.054177	-0.056585	0.054177	0.477110	0.000000	
270.000000	0.524874	-0.000000	-0.057053	-0.051279	-0.057053	0.051279	0.475126	0.000000	
271.000000	0.526747	-0.000000	-0.057480	-0.048306	-0.057480	0.048306	0.473253	0.000000	
272.000000	0.528516	-0.000000	-0.057869	-0.045262	-0.057869	0.045262	0.471484	0.000000	
273.000000	0.530162	-0.000000	-0.058217	-0.042150	-0.058217	0.042150	0.469838	0.000000	
274.000000	0.531692	-0.000000	-0.058524	-0.038984	-0.058524	0.038984	0.468308	0.000000	
275.000000	0.533095	-0.000000	-0.058791	-0.035762	-0.058791	0.035762	0.466905	0.000000	
276.000000	0.534380	-0.000000	-0.059020	-0.032499	-0.059020	0.032499	0.465620	0.000000	
277.000000	0.535546	-0.000000	-0.059216	-0.029197	-0.059216	0.029197	0.464454	0.000000	
278.000000	0.536584	-0.000000	-0.059375	-0.025862	-0.059375	0.025862	0.463416	0.000000	
279.000000	0.537497	-0.000000	-0.059497	-0.022506	-0.059497	0.022506	0.462503	0.000000	
280.000000	0.538272	-0.000000	-0.059582	-0.019131	-0.059582	0.019131	0.461728	0.000000	
281.000000	0.538937	-0.000000	-0.059640	-0.015745	-0.059640	0.015745	0.461063	0.000000	
282.000000	0.539463	-0.000000	-0.059665	-0.012353	-0.059665	0.012353	0.460537	0.000000	
283.000000	0.539865	-0.000000	-0.059658	-0.008965	-0.059658	0.008965	0.460135	0.000000	
284.000000	0.540142	-0.000000	-0.059621	-0.005587	-0.059621	0.005587	0.459858	0.000000	
285.000000	0.540282	-0.000000	-0.059554	-0.002224	-0.059554	0.002224	0.459718	0.000000	
