t	Re(rho11)	Im(rho11)	Re(rho12)	Im(rho12)	Re(rho21)	Im(rho21)	Re(rho22)	Im(rho22)	
97.000000	0.759138	-0.000000	0.129765	0.028744	0.129765	-0.028744	0.240862	0.000000	
98.000000	0.758051	-0.000000	0.129263	0.028957	0.129263	-0.028957	0.241949	0.000000	
99.000000	0.756956	-0.000000	0.128770	0.029179	0.128770	-0.029179	0.243044	0.000000	
100.000000	0.755852	-0.000000	0.128284	0.029408	0.128284	-0.029408	0.244148	0.000000	
101.000000	0.754740	-0.000000	0.127807	0.029644	0.127807	-0.029644	0.245260	0.000000	
102.000000	0.753619	-0.000000	0.127337	0.029886	0.127337	-0.029886	0.246381	0.000000	
103.000000	0.752488	-0.000000	0.126874	0.030132	0.126874	-0.030132	0.247512	0.000000	
104.000000	0.751348	-0.000000	0.126417	0.030382	0.126417	-0.030382	0.248652	0.000000	
105.000000	0.750199	-0.000000	0.125967	0.030635	0.125967	-0.030635	0.249801	0.000000	
106.000000	0.749040	-0.000000	0.125523	0.030890	0.125523	-0.030890	0.250960	0.000000	
107.000000	0.747872	-0.000000	0.125083	0.031146	0.125083	-0.031146	0.252128	0.000000	
108.000000	0.746693	-0.000000	0.124649	0.031401	0.124649	-0.031401	0.253307	0.000000	
109.000000	0.745506	-0.000000	0.124220	0.031657	0.124220	-0.031657	0.254494	0.000000	
110.000000	0.744308	-0.000000	0.123795	0.031910	0.123795	-0.031910	0.255692	0.000000	
111.000000	0.743101	-0.000000	0.123377	0.032162	0.123377	-0.032162	0.256899	0.000000	
112.000000	0.741885	0.000000	0.122957	0.032410	0.122957	-0.032410	0.258115	-0.000000	
113.000000	0.740659	0.000000	0.122541	0.032655	0.122541	-0.032655	0.259341	-0.000000	
114.000000	0.739425	0.000000	0.122133	0.032896	0.122133	-0.032896	0.260575	-0.000000	
115.000000	0.738181	0.000000	0.121720	0.033131	0.121720	-0.033131	0.261819	-0.000000	
116.000000	0.736928	0.000000	0.121309	0.033360	0.121309	-0.033360	0.263072	-0.000000	
117.000000	0.735667	0.000000	0.120901	0.033583	0.120901	-0.033583	0.264333	-0.000000	
118.000000	0.734398	0.000000	0.120496	0.033801	0.120496	-0.033801	0.265602	-0.000000	
119.000000	0.733121	0.000000	0.120091	0.034010	0.120091	-0.034010	0.266879	-0.000000	
120.000000	0.731836	0.000000	0.119686	0.034213	0.119686	-0.034213	0.268164	-0.000000	
121.000000	0.730543	0.000000	0.119280	0.034406	0.119280	-0.034406	0.269457	-0.000000	
122.000000	0.729243	0.000000	0.118876	0.034592	0.118876	-0.034592	0.270757	-0.000000	
123.000000	0.727937	0.000000	0.118470	0.034769	0.118470	-0.034769	0.272063	-0.000000	
124.000000	0.726624	0.000000	0.118069	0.034944	0.118069	-0.034944	0.273376	-0.000000	
125.000000	0.725305	0.000000	0.117659	0.035099	0.117659	-0.035099	0.274695	-0.000000	
126.000000	0.723980	0.000000	0.117246	0.035241	0.117246	-0.035241	0.276020	-0.000000	
127.000000	0.722650	0.000000	0.116836	0.035380	0.116836	-0.035380	0.277350	-0.000000	
128.000000	0.721314	-0.000000	0.116425	0.035511	0.116425	-0.035511	0.278686	0.000000	
129.000000	0.719975	-0.000000	0.116010	0.035631	0.116010	-0.035631	0.280025	0.000000	
130.000000	0.718630	-0.000000	0.115594	0.035741	0.115594	-0.035741	0.281370	0.000000	
131.000000	0.717282	-0.000000	0.115175	0.035840	0.115175	-0.035840	0.282718	0.000000	
132.000000	0.715930	-0.000000	0.114753	0.035926	0.114753	-0.035926	0.284070	0.000000	
133.000000	0.714575	-0.000000	0.114328	0.036005	0.114328	-0.036005	0.285425	0.000000	
134.000000	0.713218	-0.000000	0.113901	0.036076	0.113901	-0.036076	0.286782	0.000000	
135.000000	0.711858	-0.000000	0.113470	0.036134	0.113470	-0.036134	0.288142	0.000000	
136.000000	0.710496	-0.000000	0.113036	0.036183	0.113036	-0.036183	0.289504	0.000000	
137.000000	0.709132	-0.000000	0.112598	0.036220	0.112598	-0.036220	0.290868	0.000000	
138.000000	0.707767	-0.000000	0.112157	0.036250	0.112157	-0.036250	0.292233	0.000000	
139.000000	0.706401	-0.000000	0.111713	0.036270	0.111713	-0.036270	0.293599	0.000000	
140.000000	0.705034	-0.000000	0.111264	0.036280	0.111264	-0.036280	0.294966	0.000000	
141.000000	0.703668	-0.000000	0.110812	0.036281	0.110812	-0.036281	0.296332	0.000000	
142.000000	0.702301	-0.000000	0.110356	0.036272	0.110356	-0.036272	0.297699	0.000000	
143.000000	0.700935	-0.000000	0.109895	0.036257	0.109895	-0.036257	0.299065	0.000000	
144.000000	0.699570	-0.000000	0.109432	0.036233	0.109432	-0.036233	0.300430	0.000000	
145.000000	0.698205	-0.000000	0.108964	0.036197	0.108964	-0.036197	0.301795	0.000000	
146.000000	0.696842	-0.000000	0.108492	0.036157	0.108492	-0.036157	0.303158	0.000000	
147.000000	0.695481	-0.000000	0.108017	0.036109	0.108017	-0.036109	0.304519	0.000000	
148.000000	0.694122	-0.000000	0.107537	0.036054	0.107537	-0.036054	0.305878	0.000000	
149.000000	0.692765	-0.000000	0.107054	0.035990	0.107054	-0.035990	0.307235	0.000000	
150.000000	0.691411	-0.000000	0.106566	0.035919	0.106566	-0.035919	0.308589	0.000000	
151.000000	0.690059	-0.000000	0.106075	0.035845	0.106075	-0.035845	0.309941	0.000000	
152.000000	0.688710	-0.000000	0.105580	0.035762	0.105580	-0.035762	0.311290	0.000000	
153.000000	0.687365	-0.000000	0.105080	0.035674	0.105080	-0.035674	0.312635	0.000000	
154.000000	0.686023	-0.000000	0.104582	0.035584	0.104582	-0.035584	0.313977	0.000000	
155.000000	0.684684	-0.000000	0.104078	0.035488	0.104078	-0.035488	0.315316	0.000000	
156.000000	0.683349	-0.000000	0.103563	0.035381	0.103563	-0.035381	0.316651	0.000000	
157.000000	0.682018	-0.000000	0.103046	0.035272	0.103046	-0.035272	0.317982	0.000000	
158.000000	0.680692	-0.000000	0.102530	0.035161	0.102530	-0.035161	0.319308	0.000000	
159.000000	0.679369	-0.000000	0.102011	0.035047	0.102011	-0.035047	0.320631	0.000000	
160.000000	0.678051	-0.000000	0.101488	0.034930	0.101488	-0.034930	0.321949	0.000000	
161.000000	0.676738	-0.000000	0.100961	0.034808	0.100961	-0.034808	0.323262	0.000000	
162.000000	0.675429	-0.000000	0.100432	0.034685	0.100432	-0.034685	0.324571	0.000000	
163.000000	0.674124	-0.000000	0.099900	0.034559	0.099900	-0.034559	0.325876	0.000000	
164.000000	0.672825	-0.000000	0.099369	0.034434	0.099369	-0.034434	0.327175	0.000000	
165.000000	0.671530	-0.000000	0.098829	0.034302	0.098829	-0.034302	0.328470	0.000000	
166.000000	0.670241	-0.000000	0.098287	0.034169	0.098287	-0.034169	0.329759	0.000000	
167.000000	0.668956	-0.000000	0.097745	0.034037	0.097745	-0.034037	0.331044	0.000000	
168.000000	0.667676	-0.000000	0.097203	0.033905	0.097203	-0.033905	0.332324	0.000000	
169.000000	0.666402	-0.000000	0.096657	0.033771	0.096657	-0.033771	0.333598	0.000000	
170.000000	0.665132	-0.000000	0.096109	0.033636	0.096109	-0.033636	0.334868	0.000000	
171.000000	0.663867	-0.000000	0.095560	0.033502	0.095560	-0.033502	0.336133	0.000000	
172.000000	0.662608	-0.000000	0.095009	0.033367	0.095009	-0.033367	0.337392	0.000000	
173.000000	0.661353	-0.000000	0.094458	0.033234	0.094458	-0.033234	0.338647	0.000000	
174.000000	0.660104	-0.000000	0.093904	0.033099	0.093904	-0.033099	0.339896	0.000000	
175.000000	0.658859	-0.000000	0.093350	0.032967	0.093350	-0.032967	0.341141	0.000000	
176.000000	0.657620	-0.000000	0.092795	0.032836	0.092795	-0.032836	0.342380	0.000000	
177.000000	0.656386	-0.000000	0.092239	0.032705	0.092239	-0.032705	0.343614	0.000000	
178.000000	0.655156	-0.000000	0.091682	0.032574	0.091682	-0.032574	0.344844	0.000000	
179.000000	0.653932	-0.000000	0.091125	0.032447	0.091125	-0.032447	0.346068	0.000000	
180.000000	0.652712	-0.000000	0.090568	0.032320	0.090568	-0.032320	0.347288	0.000000	
181.000000	0.651497	-0.000000	0.090012	0.032199	0.090012	-0.032199	0.348503	0.000000	
182.000000	0.650286	-0.000000	0.089460	0.032086	0.089460	-0.032086	0.349714	0.000000	
183.000000	0.649080	-0.000000	0.088911	0.031987	0.088911	-0.031987	0.350920	0.000000	
184.000000	0.647878	-0.000000	0.088339	0.031831	0.088339	-0.031831	0.352122	0.000000	
185.000000	0.646682	-0.000000	0.087782	0.031713	0.087782	-0.031713	0.353318	0.000000	
186.000000	0.645489	-0.000000	0.087226	0.031599	0.087226	-0.031599	0.354511	0.000000	
187.000000	0.644301	-0.000000	0.086671	0.031489	0.086671	-0.031489	0.355699	0.000000	
188.000000	0.643117	-0.000000	0.086116	0.031379	0.086116	-0.031379	0.356883	0.000000	
189.000000	0.641937	-0.000000	0.085562	0.031273	0.085562	-0.031273	0.358063	0.000000	
190.000000	0.640761	-0.000000	0.085008	0.031165	0.085008	-0.031165	0.359239	0.000000	
191.000000	0.639589	-0.000000	0.084456	0.031061	0.084456	-0.031061	0.360411	0.000000	
192.000000	0.638421	-0.000000	0.083905	0.030962	0.083905	-0.030962	0.361579	0.000000	
193.000000	0.637256	-0.000000	0.083356	0.030865	0.083356	-0.030865	0.362744	0.000000	
194.000000	0.636095	-0.000000	0.082807	0.030771	0.082807	-0.030771	0.363905	0.000000	
195.000000	0.634938	-0.000000	0.082260	0.030677	0.082260	-0.030677	0.365062	0.000000	
196.000000	0.633784	-0.000000	0.081714	0.030586	0.081714	-0.030586	0.366216	0.000000	
197.000000	0.632633	-0.000000	0.081170	0.030501	0.081170	-0.030501	0.367367	0.000000	
198.000000	0.631486	-0.000000	0.080627	0.030414	0.080627	-0.030414	0.368514	0.000000	
199.000000	0.630342	-0.000000	0.080085	0.030330	0.080085	-0.030330	0.369658	0.000000	
200.000000	0.629201	-0.000000	0.079546	0.030250	0.079546	-0.030250	0.370799	0.000000	
201.000000	0.628063	-0.000000	0.079010	0.030173	0.079010	-0.030173	0.371937	0.000000	
202.000000	0.626928	-0.000000	0.078473	0.030096	0.078473	-0.030096	0.373072	0.000000	
203.000000	0.625796	-0.000000	0.077938	0.030021	0.077938	-0.030021	0.374204	0.000000	
204.000000	0.624666	-0.000000	0.077407	0.029951	0.077407	-0.029951	0.375334	0.000000	
205.000000	0.623539	-0.000000	0.076876	0.029882	0.076876	-0.029882	0.376461	0.000000	
206.000000	0.622415	-0.000000	0.076348	0.029815	0.076348	-0.029815	0.377585	0.000000	
207.000000	0.621293	-0.000000	0.075822	0.029751	0.075822	-0.029751	0.378707	0.000000	
208.000000	0.620173	-0.000000	0.075298	0.029689	0.075298	-0.029689	0.379827	0.000000	
209.000000	0.619056	-0.000000	0.074773	0.029624	0.074773	-0.029624	0.380944	0.000000	
210.000000	0.617941	-0.000000	0.074252	0.029564	0.074252	-0.029564	0.382059	0.000000	
211.000000	0.616829	-0.000000	0.073736	0.029510	0.073736	-0.029510	0.383171	0.000000	
212.000000	0.615718	-0.000000	0.073219	0.029452	0.073219	-0.029452	0.384282	0.000000	
213.000000	0.614610	-0.000000	0.072703	0.029397	0.072703	-0.029397	0.385390	0.000000	
214.000000	0.613503	-0.000000	0.072191	0.029345	0.072191	-0.029345	0.386497	0.000000	
215.000000	0.612399	-0.000000	0.071682	0.029295	0.071682	-0.029295	0.387601	0.000000	
216.000000	0.611296	-0.000000	0.071173	0.029245	0.071173	-0.029245	0.388704	0.000000	
217.000000	0.610196	-0.000000	0.070664	0.029193	0.070664	-0.029193	0.389804	0.000000	
218.000000	0.609097	-0.000000	0.070160	0.029145	0.070160	-0.029145	0.390903	0.000000	
219.000000	0.608000	-0.000000	0.069659	0.029101	0.069659	-0.029101	0.392000	0.000000	
220.000000	0.606904	-0.000000	0.069157	0.029054	0.069157	-0.029054	0.393096	0.000000	
221.000000	0.605811	-0.000000	0.068659	0.029011	0.068659	-0.029011	0.394189	0.000000	
222.000000	0.604719	-0.000000	0.068162	0.028966	0.068162	-0.028966	0.395281	0.000000	
223.000000	0.603629	-0.000000	0.067669	0.028927	0.067669	-0.028927	0.396371	0.000000	
224.000000	0.602540	-0.000000	0.067174	0.028882	0.067174	-0.028882	0.397460	0.000000	
225.000000	0.601452	-0.000000	0.066681	0.028838	0.066681	-0.028838	0.398548	0.000000	
226.000000	0.600367	-0.000000	0.066193	0.028799	0.066193	-0.028799	0.399633	0.000000	
227.000000	0.599283	-0.000000	0.065706	0.028760	0.065706	-0.028760	0.400717	0.000000	
228.000000	0.598200	-0.000000	0.065219	0.028719	0.065219	-0.028719	0.401800	0.000000	
229.000000	0.597119	-0.000000	0.064735	0.028679	0.064735	-0.028679	0.402881	0.000000	
230.000000	0.596040	-0.000000	0.064253	0.028640	0.064253	-0.028640	0.403960	0.000000	
231.000000	0.594961	-0.000000	0.063772	0.028602	0.063772	-0.028602	0.405039	0.000000	
232.000000	0.593885	-0.000000	0.063293	0.028562	0.063293	-0.028562	0.406115	0.000000	
233.000000	0.592809	-0.000000	0.062815	0.028524	0.062815	-0.028524	0.407191	0.000000	
234.000000	0.591736	-0.000000	0.062339	0.028485	0.062339	-0.028485	0.408264	0.000000	
235.000000	0.590664	-0.000000	0.061867	0.028451	0.061867	-0.028451	0.409336	0.000000	
236.000000	0.589593	-0.000000	0.061392	0.028408	0.061392	-0.028408	0.410407	0.000000	
237.000000	0.588523	-0.000000	0.060920	0.028367	0.060920	-0.028367	0.411477	0.000000	
238.000000	0.587455	-0.000000	0.060450	0.028330	0.060450	-0.028330	0.412545	0.000000	
239.000000	0.586389	-0.000000	0.059982	0.028292	0.059982	-0.028292	0.413611	0.000000	
240.000000	0.585324	-0.000000	0.059515	0.028252	0.059515	-0.028252	0.414676	0.000000	
241.000000	0.584260	-0.000000	0.059049	0.028213	0.059049	-0.028213	0.415740	0.000000	
242.000000	0.583198	-0.000000	0.058586	0.028175	0.058586	-0.028175	0.416802	0.000000	
243.000000	0.582138	-0.000000	0.058122	0.028133	0.058122	-0.028133	0.417862	0.000000	
244.000000	0.581079	-0.000000	0.057659	0.028092	0.057659	-0.028092	0.418921	0.000000	
245.000000	0.580021	-0.000000	0.057200	0.028054	0.057200	-0.028054	0.419979	0.000000	
246.000000	0.578965	-0.000000	0.056740	0.028012	0.056740	-0.028012	0.421035	0.000000	
247.000000	0.577911	-0.000000	0.056282	0.027971	0.056282	-0.027971	0.422089	0.000000	
248.000000	0.576858	-0.000000	0.055825	0.027929	0.055825	-0.027929	0.423142	0.000000	
249.000000	0.575807	-0.000000	0.055371	0.027889	0.055371	-0.027889	0.424193	0.000000	
250.000000	0.574757	-0.000000	0.054914	0.027844	0.054914	-0.027844	0.425243	0.000000	
251.000000	0.573709	-0.000000	0.054459	0.027798	0.054459	-0.027798	0.426291	0.000000	
252.000000	0.572663	-0.000000	0.054007	0.027755	0.054007	-0.027755	0.427337	0.000000	
253.000000	0.571618	-0.000000	0.053556	0.027713	0.053556	-0.027713	0.428382	0.000000	
254.000000	0.570575	-0.000000	0.053105	0.027667	0.053105	-0.027667	0.429425	0.000000	
255.000000	0.569533	-0.000000	0.052656	0.027623	0.052656	-0.027623	0.430467	0.000000	
256.000000	0.568494	-0.000000	0.052208	0.027579	0.052208	-0.027579	0.431506	0.000000	
257.000000	0.567456	-0.000000	0.051759	0.027531	0.051759	-0.027531	0.432544	0.000000	
258.000000	0.566420	-0.000000	0.051311	0.027483	0.051311	-0.027483	0.433580	0.000000	
259.000000	0.565385	-0.000000	0.050866	0.027436	0.050866	-0.027436	0.434615	0.000000	
260.000000	0.564353	-0.000000	0.050422	0.027390	0.050422	-0.027390	0.435647	0.000000	
261.000000	0.563322	-0.000000	0.049978	0.027342	0.049978	-0.027342	0.436678	0.000000	
262.000000	0.562293	-0.000000	0.049535	0.027293	0.049535	-0.027293	0.437707	0.000000	
263.000000	0.561265	-0.000000	0.049092	0.027243	0.049092	-0.027243	0.438735	0.000000	
264.000000	0.560240	-0.000000	0.048652	0.027196	0.048652	-0.027196	0.439760	0.000000	
265.000000	0.559217	-0.000000	0.048210	0.027144	0.048210	-0.027144	0.440783	0.000000	
266.000000	0.558195	-0.000000	0.047770	0.027093	0.047770	-0.027093	0.441805	0.000000	
267.000000	0.557175	-0.000000	0.047333	0.027045	0.047333	-0.027045	0.442825	0.000000	
268.000000	0.556158	-0.000000	0.046894	0.026991	0.046894	-0.026991	0.443842	0.000000	
269.000000	0.555142	-0.000000	0.046456	0.026939	0.046456	-0.026939	0.444858	0.000000	
270.000000	0.554128	-0.000000	0.046021	0.026888	0.046021	-0.026888	0.445872	0.000000	
271.000000	0.553116	-0.000000	0.045585	0.026835	0.045585	-0.026835	0.446884	0.000000	
272.000000	0.552106	-0.000000	0.045150	0.026783	0.045150	-0.026783	0.447894	0.000000	
273.000000	0.551099	-0.000000	0.044716	0.026729	0.044716	-0.026729	0.448901	0.000000	
274.000000	0.550093	-0.000000	0.044286	0.026681	0.044286	-0.026681	0.449907	0.000000	
275.000000	0.549089	-0.000000	0.043854	0.026627	0.043854	-0.026627	0.450911	0.000000	
276.000000	0.548087	-0.000000	0.043418	0.026566	0.043418	-0.026566	0.451913	0.000000	
277.000000	0.547087	-0.000000	0.042987	0.026511	0.042987	-0.026511	0.452913	0.000000	
278.000000	0.546089	-0.000000	0.042559	0.026459	0.042559	-0.026459	0.453911	0.000000	
279.000000	0.545094	-0.000000	0.042130	0.026405	0.042130	-0.026405	0.454906	0.000000	
280.000000	0.544100	-0.000000	0.041702	0.026350	0.041702	-0.026350	0.455900	0.000000	
281.000000	0.543109	-0.000000	0.041273	0.026292	0.041273	-0.026292	0.456891	0.000000	
282.000000	0.542119	-0.000000	0.040847	0.026237	0.040847	-0.026237	0.457881	0.000000	
283.000000	0.541132	-0.000000	0.040422	0.026183	0.040422	-0.026183	0.458868	0.000000	
284.000000	0.540147	-0.000000	0.039997	0.026127	0.039997	-0.026127	0.459853	0.000000	
285.000000	0.539164	-0.000000	0.039572	0.026071	0.039572	-0.026071	0.460836	0.000000	
286.000000	0.538183	-0.000000	0.039149	0.026014	0.039149	-0.026014	0.461817	0.000000	
287.000000	0.537204	-0.000000	0.038727	0.025958	0.038727	-0.025958	0.462796	0.000000	
288.000000	0.536227	-0.000000	0.038306	0.025904	0.038306	-0.025904	0.463773	0.000000	
