t	Re(rho11)	Im(rho11)	Re(rho12)	Im(rho12)	Re(rho21)	Im(rho21)	Re(rho22)	Im(rho22)	
23.000000	0.838126	0.000000	0.059678	0.321993	0.059678	-0.321993	0.161874	0.000000	
24.000000	0.825886	0.000000	0.062924	0.327643	0.062924	-0.327643	0.174114	0.000000	
25.000000	0.813449	0.000000	0.066048	0.332477	0.066048	-0.332477	0.186551	0.000000	
26.000000	0.800845	0.000000	0.069035	0.336501	0.069035	-0.336501	0.199155	0.000000	
27.000000	0.788104	0.000000	0.071869	0.339725	0.071869	-0.339725	0.211896	0.000000	
28.000000	0.775257	0.000000	0.074537	0.342157	0.074537	-0.342157	0.224743	0.000000	
29.000000	0.762333	0.000000	0.077025	0.343811	0.077025	-0.343811	0.237667	0.000000	
30.000000	0.749361	0.000000	0.079323	0.344702	0.079323	-0.344702	0.250639	0.000000	
31.000000	0.736369	0.000000	0.081421	0.344847	0.081421	-0.344847	0.263631	0.000000	
32.000000	0.723386	0.000000	0.083310	0.344264	0.083310	-0.344264	0.276614	0.000000	
33.000000	0.710439	0.000000	0.084983	0.342973	0.084983	-0.342973	0.289561	0.000000	
34.000000	0.697552	0.000000	0.086434	0.340997	0.086434	-0.340997	0.302448	0.000000	
35.000000	0.684753	0.000000	0.087659	0.338358	0.087659	-0.338358	0.315247	0.000000	
36.000000	0.672066	-0.000000	0.088654	0.335080	0.088654	-0.335080	0.327934	0.000000	
37.000000	0.659513	-0.000000	0.089417	0.331190	0.089417	-0.331190	0.340487	0.000000	
38.000000	0.647119	-0.000000	0.089947	0.326713	0.089947	-0.326713	0.352881	0.000000	
39.000000	0.634903	0.000000	0.090244	0.321676	0.090244	-0.321676	0.365097	0.000000	
40.000000	0.622888	0.000000	0.090309	0.316108	0.090309	-0.316108	0.377112	0.000000	
41.000000	0.611091	0.000000	0.090144	0.310035	0.090144	-0.310035	0.388909	0.000000	
42.000000	0.599533	0.000000	0.089752	0.303487	0.089752	-0.303487	0.400467	0.000000	
43.000000	0.588230	0.000000	0.089137	0.296493	0.089137	-0.296493	0.411770	0.000000	
44.000000	0.577198	0.000000	0.088304	0.289082	0.088304	-0.289082	0.422802	-0.000000	
45.000000	0.566453	0.000000	0.087258	0.281283	0.087258	-0.281283	0.433547	-0.000000	
46.000000	0.556009	0.000000	0.086005	0.273125	0.086005	-0.273125	0.443991	-0.000000	
47.000000	0.545878	0.000000	0.084552	0.264637	0.084552	-0.264637	0.454122	-0.000000	
48.000000	0.536073	0.000000	0.082906	0.255849	0.082906	-0.255849	0.463927	-0.000000	
49.000000	0.526604	0.000000	0.081074	0.246788	0.081074	-0.246788	0.473396	-0.000000	
50.000000	0.517481	0.000000	0.079066	0.237484	0.079066	-0.237484	0.482519	-0.000000	
51.000000	0.508713	0.000000	0.076889	0.227964	0.076889	-0.227964	0.491287	-0.000000	
52.000000	0.500307	0.000000	0.074551	0.218256	0.074551	-0.218256	0.499693	-0.000000	
53.000000	0.492270	0.000000	0.072063	0.208386	0.072063	-0.208386	0.507730	-0.000000	
54.000000	0.484607	0.000000	0.069433	0.198382	0.069433	-0.198382	0.515393	-0.000000	
55.000000	0.477324	0.000000	0.066670	0.188269	0.066670	-0.188269	0.522676	-0.000000	
56.000000	0.470423	0.000000	0.063783	0.178073	0.063783	-0.178073	0.529577	-0.000000	
57.000000	0.463907	0.000000	0.060782	0.167818	0.060782	-0.167818	0.536093	-0.000000	
58.000000	0.457779	0.000000	0.057677	0.157528	0.057677	-0.157528	0.542221	-0.000000	
59.000000	0.452038	0.000000	0.054475	0.147227	0.054475	-0.147227	0.547962	-0.000000	
60.000000	0.446686	0.000000	0.051188	0.136937	0.051188	-0.136937	0.553314	-0.000000	
61.000000	0.441720	0.000000	0.047823	0.126680	0.047823	-0.126680	0.558280	-0.000000	
62.000000	0.437140	0.000000	0.044389	0.116477	0.044389	-0.116477	0.562860	-0.000000	
63.000000	0.432943	0.000000	0.040895	0.106349	0.040895	-0.106349	0.567057	-0.000000	
64.000000	0.429126	0.000000	0.037350	0.096315	0.037350	-0.096315	0.570874	-0.000000	
65.000000	0.425685	0.000000	0.033762	0.086393	0.033762	-0.086393	0.574315	-0.000000	
66.000000	0.422615	0.000000	0.030138	0.076601	0.030138	-0.076601	0.577385	-0.000000	
67.000000	0.419912	0.000000	0.026487	0.066958	0.026487	-0.066958	0.580088	-0.000000	
68.000000	0.417568	0.000000	0.022815	0.057479	0.022815	-0.057479	0.582432	-0.000000	
69.000000	0.415579	0.000000	0.019131	0.048179	0.019131	-0.048179	0.584421	-0.000000	
70.000000	0.413936	0.000000	0.015440	0.039073	0.015440	-0.039073	0.586064	-0.000000	
71.000000	0.412632	0.000000	0.011750	0.030176	0.011750	-0.030176	0.587368	-0.000000	
72.000000	0.411660	0.000000	0.008066	0.021499	0.008066	-0.021499	0.588340	-0.000000	
73.000000	0.411010	0.000000	0.004395	0.013057	0.004395	-0.013057	0.588990	-0.000000	
74.000000	0.410673	0.000000	0.000741	0.004859	0.000741	-0.004859	0.589327	-0.000000	
75.000000	0.410641	0.000000	-0.002889	-0.003082	-0.002889	0.003082	0.589359	-0.000000	
76.000000	0.410903	0.000000	-0.006491	-0.010758	-0.006491	0.010758	0.589097	-0.000000	
77.000000	0.411448	0.000000	-0.010061	-0.018159	-0.010061	0.018159	0.588552	-0.000000	
78.000000	0.412268	0.000000	-0.013593	-0.025277	-0.013593	0.025277	0.587732	-0.000000	
79.000000	0.413349	0.000000	-0.017084	-0.032104	-0.017084	0.032104	0.586651	-0.000000	
80.000000	0.414683	0.000000	-0.020530	-0.038634	-0.020530	0.038634	0.585317	-0.000000	
81.000000	0.416257	0.000000	-0.023929	-0.044859	-0.023929	0.044859	0.583743	-0.000000	
82.000000	0.418059	0.000000	-0.027275	-0.050775	-0.027275	0.050775	0.581941	-0.000000	
83.000000	0.420079	0.000000	-0.030568	-0.056378	-0.030568	0.056378	0.579921	-0.000000	
84.000000	0.422304	0.000000	-0.033804	-0.061663	-0.033804	0.061663	0.577696	-0.000000	
85.000000	0.424721	0.000000	-0.036980	-0.066627	-0.036980	0.066627	0.575279	-0.000000	
86.000000	0.427320	0.000000	-0.040095	-0.071267	-0.040095	0.071267	0.572680	-0.000000	
87.000000	0.430087	0.000000	-0.043147	-0.075582	-0.043147	0.075582	0.569913	-0.000000	
88.000000	0.433011	0.000000	-0.046135	-0.079571	-0.046135	0.079571	0.566989	-0.000000	
89.000000	0.436079	0.000000	-0.049056	-0.083233	-0.049056	0.083233	0.563921	-0.000000	
90.000000	0.439279	0.000000	-0.051909	-0.086568	-0.051909	0.086568	0.560721	-0.000000	
91.000000	0.442598	0.000000	-0.054694	-0.089577	-0.054694	0.089577	0.557402	-0.000000	
92.000000	0.446024	0.000000	-0.057410	-0.092262	-0.057410	0.092262	0.553976	-0.000000	
93.000000	0.449546	0.000000	-0.060057	-0.094624	-0.060057	0.094624	0.550454	-0.000000	
94.000000	0.453150	0.000000	-0.062633	-0.096666	-0.062633	0.096666	0.546850	-0.000000	
95.000000	0.456825	0.000000	-0.065138	-0.098391	-0.065138	0.098391	0.543175	-0.000000	
96.000000	0.460560	0.000000	-0.067573	-0.099803	-0.067573	0.099803	0.539440	-0.000000	
97.000000	0.464342	0.000000	-0.069937	-0.100907	-0.069937	0.100907	0.535658	-0.000000	
98.000000	0.468159	0.000000	-0.072230	-0.101706	-0.072230	0.101706	0.531841	-0.000000	
99.000000	0.472001	0.000000	-0.074453	-0.102206	-0.074453	0.102206	0.527999	-0.000000	
100.000000	0.475857	0.000000	-0.076606	-0.102414	-0.076606	0.102414	0.524143	-0.000000	
101.000000	0.479715	0.000000	-0.078690	-0.102334	-0.078690	0.102334	0.520285	-0.000000	
102.000000	0.483564	0.000000	-0.080706	-0.101975	-0.080706	0.101975	0.516436	-0.000000	
103.000000	0.487395	0.000000	-0.082653	-0.101342	-0.082653	0.101342	0.512605	-0.000000	
104.000000	0.491197	0.000000	-0.084533	-0.100444	-0.084533	0.100444	0.508803	-0.000000	
105.000000	0.494960	0.000000	-0.086347	-0.099287	-0.086347	0.099287	0.505040	-0.000000	
106.000000	0.498675	0.000000	-0.088096	-0.097882	-0.088096	0.097882	0.501325	-0.000000	
107.000000	0.502332	0.000000	-0.089780	-0.096235	-0.089780	0.096235	0.497668	-0.000000	
108.000000	0.505923	0.000000	-0.091402	-0.094356	-0.091402	0.094356	0.494077	-0.000000	
109.000000	0.509439	0.000000	-0.092962	-0.092254	-0.092962	0.092254	0.490561	-0.000000	
110.000000	0.512872	0.000000	-0.094461	-0.089939	-0.094461	0.089939	0.487128	-0.000000	
111.000000	0.516213	0.000000	-0.095901	-0.087419	-0.095901	0.087419	0.483787	-0.000000	
112.000000	0.519456	0.000000	-0.097283	-0.084706	-0.097283	0.084706	0.480544	-0.000000	
113.000000	0.522594	0.000000	-0.098609	-0.081808	-0.098609	0.081808	0.477406	-0.000000	
114.000000	0.525618	0.000000	-0.099880	-0.078737	-0.099880	0.078737	0.474382	-0.000000	
115.000000	0.528524	0.000000	-0.101097	-0.075503	-0.101097	0.075503	0.471476	-0.000000	
116.000000	0.531305	0.000000	-0.102263	-0.072116	-0.102263	0.072116	0.468695	-0.000000	
117.000000	0.533956	0.000000	-0.103378	-0.068588	-0.103378	0.068588	0.466044	-0.000000	
118.000000	0.536472	0.000000	-0.104445	-0.064927	-0.104445	0.064927	0.463528	-0.000000	
119.000000	0.538847	0.000000	-0.105464	-0.061147	-0.105464	0.061147	0.461153	-0.000000	
120.000000	0.541078	0.000000	-0.106439	-0.057257	-0.106439	0.057257	0.458922	-0.000000	
121.000000	0.543160	0.000000	-0.107369	-0.053268	-0.107369	0.053268	0.456840	-0.000000	
122.000000	0.545090	0.000000	-0.108257	-0.049191	-0.108257	0.049191	0.454910	-0.000000	
123.000000	0.546865	0.000000	-0.109105	-0.045037	-0.109105	0.045037	0.453135	-0.000000	
124.000000	0.548483	0.000000	-0.109914	-0.040817	-0.109914	0.040817	0.451517	-0.000000	
125.000000	0.549940	0.000000	-0.110686	-0.036541	-0.110686	0.036541	0.450060	-0.000000	
126.000000	0.551235	0.000000	-0.111423	-0.032220	-0.111423	0.032220	0.448765	-0.000000	
127.000000	0.552367	0.000000	-0.112127	-0.027865	-0.112127	0.027865	0.447633	-0.000000	
128.000000	0.553335	0.000000	-0.112798	-0.023485	-0.112798	0.023485	0.446665	-0.000000	
129.000000	0.554137	0.000000	-0.113440	-0.019092	-0.113440	0.019092	0.445863	-0.000000	
130.000000	0.554773	0.000000	-0.114053	-0.014694	-0.114053	0.014694	0.445227	-0.000000	
131.000000	0.555244	0.000000	-0.114639	-0.010303	-0.114639	0.010303	0.444756	-0.000000	
132.000000	0.555550	0.000000	-0.115200	-0.005927	-0.115200	0.005927	0.444450	-0.000000	
133.000000	0.555691	0.000000	-0.115738	-0.001577	-0.115738	0.001577	0.444309	-0.000000	
134.000000	0.555669	0.000000	-0.116254	0.002740	-0.116254	-0.002740	0.444331	-0.000000	
135.000000	0.555485	0.000000	-0.116750	0.007013	-0.116750	-0.007013	0.444515	-0.000000	
136.000000	0.555141	0.000000	-0.117228	0.011235	-0.117228	-0.011235	0.444859	-0.000000	
137.000000	0.554639	0.000000	-0.117689	0.015396	-0.117689	-0.015396	0.445361	-0.000000	
138.000000	0.553982	0.000000	-0.118134	0.019489	-0.118134	-0.019489	0.446018	-0.000000	
139.000000	0.553172	0.000000	-0.118566	0.023505	-0.118566	-0.023505	0.446828	-0.000000	
140.000000	0.552212	0.000000	-0.118986	0.027439	-0.118986	-0.027439	0.447788	-0.000000	
141.000000	0.551105	0.000000	-0.119396	0.031281	-0.119396	-0.031281	0.448895	-0.000000	
142.000000	0.549856	0.000000	-0.119796	0.035026	-0.119796	-0.035026	0.450144	-0.000000	
143.000000	0.548467	0.000000	-0.120188	0.038667	-0.120188	-0.038667	0.451533	-0.000000	
144.000000	0.546944	0.000000	-0.120575	0.042198	-0.120575	-0.042198	0.453056	-0.000000	
145.000000	0.545289	0.000000	-0.120957	0.045613	-0.120957	-0.045613	0.454711	-0.000000	
146.000000	0.543508	0.000000	-0.121335	0.048907	-0.121335	-0.048907	0.456492	-0.000000	
147.000000	0.541606	0.000000	-0.121711	0.052074	-0.121711	-0.052074	0.458394	-0.000000	
148.000000	0.539586	0.000000	-0.122086	0.055111	-0.122086	-0.055111	0.460414	-0.000000	
149.000000	0.537455	0.000000	-0.122462	0.058012	-0.122462	-0.058012	0.462545	-0.000000	
150.000000	0.535217	0.000000	-0.122840	0.060775	-0.122840	-0.060775	0.464783	-0.000000	
151.000000	0.532877	0.000000	-0.123220	0.063394	-0.123220	-0.063394	0.467123	-0.000000	
152.000000	0.530442	0.000000	-0.123605	0.065868	-0.123605	-0.065868	0.469558	-0.000000	
153.000000	0.527916	0.000000	-0.123994	0.068194	-0.123994	-0.068194	0.472084	-0.000000	
154.000000	0.525306	0.000000	-0.124390	0.070368	-0.124390	-0.070368	0.474694	-0.000000	
155.000000	0.522616	0.000000	-0.124793	0.072390	-0.124793	-0.072390	0.477384	-0.000000	
156.000000	0.519853	0.000000	-0.125204	0.074257	-0.125204	-0.074257	0.480147	-0.000000	
157.000000	0.517023	0.000000	-0.125624	0.075969	-0.125624	-0.075969	0.482977	-0.000000	
158.000000	0.514131	0.000000	-0.126054	0.077523	-0.126054	-0.077523	0.485869	-0.000000	
159.000000	0.511184	0.000000	-0.126495	0.078921	-0.126495	-0.078921	0.488816	-0.000000	
160.000000	0.508186	0.000000	-0.126947	0.080161	-0.126947	-0.080161	0.491814	-0.000000	
161.000000	0.505145	0.000000	-0.127412	0.081244	-0.127412	-0.081244	0.494855	-0.000000	
162.000000	0.502067	0.000000	-0.127890	0.082171	-0.127890	-0.082171	0.497933	-0.000000	
163.000000	0.498956	0.000000	-0.128381	0.082941	-0.128381	-0.082941	0.501044	-0.000000	
164.000000	0.495819	0.000000	-0.128887	0.083557	-0.128887	-0.083557	0.504181	-0.000000	
165.000000	0.492662	0.000000	-0.129407	0.084020	-0.129407	-0.084020	0.507338	-0.000000	
166.000000	0.489490	0.000000	-0.129943	0.084332	-0.129943	-0.084332	0.510510	-0.000000	
167.000000	0.486310	0.000000	-0.130494	0.084494	-0.130494	-0.084494	0.513690	-0.000000	
168.000000	0.483126	0.000000	-0.131062	0.084509	-0.131062	-0.084509	0.516874	-0.000000	
169.000000	0.479944	0.000000	-0.131646	0.084381	-0.131646	-0.084381	0.520056	-0.000000	
170.000000	0.476770	0.000000	-0.132246	0.084111	-0.132246	-0.084111	0.523230	-0.000000	
171.000000	0.473608	0.000000	-0.132864	0.083703	-0.132864	-0.083703	0.526392	-0.000000	
172.000000	0.470464	0.000000	-0.133499	0.083160	-0.133499	-0.083160	0.529536	-0.000000	
173.000000	0.467344	0.000000	-0.134152	0.082486	-0.134152	-0.082486	0.532656	-0.000000	
174.000000	0.464251	0.000000	-0.134822	0.081685	-0.134822	-0.081685	0.535749	-0.000000	
175.000000	0.461191	0.000000	-0.135509	0.080761	-0.135509	-0.080761	0.538809	-0.000000	
176.000000	0.458167	0.000000	-0.136214	0.079718	-0.136214	-0.079718	0.541833	-0.000000	
177.000000	0.455185	0.000000	-0.136937	0.078561	-0.136937	-0.078561	0.544815	-0.000000	
178.000000	0.452249	0.000000	-0.137677	0.077294	-0.137677	-0.077294	0.547751	-0.000000	
179.000000	0.449363	0.000000	-0.138435	0.075922	-0.138435	-0.075922	0.550637	-0.000000	
180.000000	0.446530	0.000000	-0.139209	0.074450	-0.139209	-0.074450	0.553470	-0.000000	
181.000000	0.443754	0.000000	-0.140001	0.072883	-0.140001	-0.072883	0.556246	-0.000000	
182.000000	0.441039	0.000000	-0.140810	0.071226	-0.140810	-0.071226	0.558961	-0.000000	
183.000000	0.438389	0.000000	-0.141635	0.069484	-0.141635	-0.069484	0.561611	-0.000000	
184.000000	0.435805	0.000000	-0.142476	0.067663	-0.142476	-0.067663	0.564195	-0.000000	
185.000000	0.433291	0.000000	-0.143334	0.065768	-0.143334	-0.065768	0.566709	-0.000000	
186.000000	0.430850	0.000000	-0.144206	0.063804	-0.144206	-0.063804	0.569150	-0.000000	
187.000000	0.428485	0.000000	-0.145094	0.061777	-0.145094	-0.061777	0.571515	-0.000000	
188.000000	0.426196	0.000000	-0.145996	0.059692	-0.145996	-0.059692	0.573804	-0.000000	
189.000000	0.423988	0.000000	-0.146913	0.057555	-0.146913	-0.057555	0.576012	-0.000000	
190.000000	0.421860	0.000000	-0.147843	0.055372	-0.147843	-0.055372	0.578140	-0.000000	
191.000000	0.419816	0.000000	-0.148786	0.053148	-0.148786	-0.053148	0.580184	-0.000000	
192.000000	0.417856	0.000000	-0.149741	0.050888	-0.149741	-0.050888	0.582144	-0.000000	
193.000000	0.415982	0.000000	-0.150709	0.048598	-0.150709	-0.048598	0.584018	-0.000000	
194.000000	0.414195	0.000000	-0.151687	0.046284	-0.151687	-0.046284	0.585805	-0.000000	
195.000000	0.412495	0.000000	-0.152677	0.043950	-0.152677	-0.043950	0.587505	-0.000000	
196.000000	0.410884	0.000000	-0.153676	0.041602	-0.153676	-0.041602	0.589116	-0.000000	
197.000000	0.409361	0.000000	-0.154685	0.039246	-0.154685	-0.039246	0.590639	-0.000000	
198.000000	0.407927	0.000000	-0.155702	0.036886	-0.155702	-0.036886	0.592073	-0.000000	
199.000000	0.406581	0.000000	-0.156727	0.034528	-0.156727	-0.034528	0.593419	-0.000000	
200.000000	0.405325	0.000000	-0.157760	0.032176	-0.157760	-0.032176	0.594675	-0.000000	
201.000000	0.404157	0.000000	-0.158798	0.029836	-0.158798	-0.029836	0.595843	-0.000000	
202.000000	0.403077	0.000000	-0.159843	0.027512	-0.159843	-0.027512	0.596923	-0.000000	
203.000000	0.402084	0.000000	-0.160892	0.025208	-0.160892	-0.025208	0.597916	-0.000000	
204.000000	0.401177	0.000000	-0.161946	0.022930	-0.161946	-0.022930	0.598823	-0.000000	
205.000000	0.400356	0.000000	-0.163003	0.020681	-0.163003	-0.020681	0.599644	-0.000000	
206.000000	0.399619	0.000000	-0.164062	0.018466	-0.164062	-0.018466	0.600381	-0.000000	
207.000000	0.398964	0.000000	-0.165124	0.016288	-0.165124	-0.016288	0.601036	-0.000000	
208.000000	0.398391	0.000000	-0.166187	0.014152	-0.166187	-0.014152	0.601609	-0.000000	
209.000000	0.397897	0.000000	-0.167250	0.012061	-0.167250	-0.012061	0.602103	-0.000000	
210.000000	0.397482	0.000000	-0.168312	0.010018	-0.168312	-0.010018	0.602518	-0.000000	
211.000000	0.397142	0.000000	-0.169374	0.008028	-0.169374	-0.008028	0.602858	-0.000000	
212.000000	0.396876	0.000000	-0.170433	0.006093	-0.170433	-0.006093	0.603124	-0.000000	
213.000000	0.396682	0.000000	-0.171490	0.004216	-0.171490	-0.004216	0.603318	-0.000000	
214.000000	0.396558	0.000000	-0.172544	0.002399	-0.172544	-0.002399	0.603442	-0.000000	
215.000000	0.396501	0.000000	-0.173593	0.000647	-0.173593	-0.000647	0.603499	-0.000000	
216.000000	0.396508	0.000000	-0.174638	-0.001040	-0.174638	0.001040	0.603492	-0.000000	
217.000000	0.396578	0.000000	-0.175677	-0.002659	-0.175677	0.002659	0.603422	-0.000000	
218.000000	0.396708	0.000000	-0.176710	-0.004208	-0.176710	0.004208	0.603292	-0.000000	
219.000000	0.396894	0.000000	-0.177736	-0.005684	-0.177736	0.005684	0.603106	-0.000000	
220.000000	0.397135	0.000000	-0.178754	-0.007088	-0.178754	0.007088	0.602865	-0.000000	
221.000000	0.397428	0.000000	-0.179765	-0.008416	-0.179765	0.008416	0.602572	-0.000000	
222.000000	0.397768	0.000000	-0.180766	-0.009668	-0.180766	0.009668	0.602232	-0.000000	
223.000000	0.398155	0.000000	-0.181759	-0.010843	-0.181759	0.010843	0.601845	-0.000000	
224.000000	0.398585	0.000000	-0.182741	-0.011940	-0.182741	0.011940	0.601415	-0.000000	
225.000000	0.399054	0.000000	-0.183713	-0.012958	-0.183713	0.012958	0.600946	-0.000000	
226.000000	0.399560	0.000000	-0.184674	-0.013896	-0.184674	0.013896	0.600440	-0.000000	
227.000000	0.400100	0.000000	-0.185624	-0.014756	-0.185624	0.014756	0.599900	-0.000000	
228.000000	0.400671	0.000000	-0.186562	-0.015535	-0.186562	0.015535	0.599329	-0.000000	
229.000000	0.401270	0.000000	-0.187487	-0.016235	-0.187487	0.016235	0.598730	-0.000000	
230.000000	0.401893	0.000000	-0.188400	-0.016856	-0.188400	0.016856	0.598107	-0.000000	
231.000000	0.402539	0.000000	-0.189299	-0.017397	-0.189299	0.017397	0.597461	-0.000000	
232.000000	0.403203	0.000000	-0.190185	-0.017860	-0.190185	0.017860	0.596797	-0.000000	
233.000000	0.403883	0.000000	-0.191057	-0.018246	-0.191057	0.018246	0.596117	-0.000000	
234.000000	0.404577	0.000000	-0.191915	-0.018554	-0.191915	0.018554	0.595423	-0.000000	
235.000000	0.405281	0.000000	-0.192758	-0.018787	-0.192758	0.018787	0.594719	-0.000000	
236.000000	0.405992	0.000000	-0.193587	-0.018945	-0.193587	0.018945	0.594008	-0.000000	
237.000000	0.406707	0.000000	-0.194401	-0.019030	-0.194401	0.019030	0.593293	-0.000000	
238.000000	0.407425	0.000000	-0.195199	-0.019043	-0.195199	0.019043	0.592575	-0.000000	
239.000000	0.408141	0.000000	-0.195983	-0.018986	-0.195983	0.018986	0.591859	-0.000000	
240.000000	0.408854	0.000000	-0.196751	-0.018861	-0.196751	0.018861	0.591146	-0.000000	
241.000000	0.409562	0.000000	-0.197503	-0.018668	-0.197503	0.018668	0.590438	-0.000000	
242.000000	0.410260	0.000000	-0.198239	-0.018411	-0.198239	0.018411	0.589740	-0.000000	
243.000000	0.410948	0.000000	-0.198960	-0.018091	-0.198960	0.018091	0.589052	-0.000000	
244.000000	0.411623	0.000000	-0.199665	-0.017710	-0.199665	0.017710	0.588377	-0.000000	
245.000000	0.412282	0.000000	-0.200355	-0.017271	-0.200355	0.017271	0.587718	-0.000000	
246.000000	0.412923	0.000000	-0.201029	-0.016775	-0.201029	0.016775	0.587077	-0.000000	
247.000000	0.413545	0.000000	-0.201687	-0.016226	-0.201687	0.016226	0.586455	-0.000000	
248.000000	0.414145	0.000000	-0.202329	-0.015626	-0.202329	0.015626	0.585855	-0.000000	
249.000000	0.414722	0.000000	-0.202956	-0.014976	-0.202956	0.014976	0.585278	-0.000000	
250.000000	0.415273	0.000000	-0.203567	-0.014280	-0.203567	0.014280	0.584727	-0.000000	
251.000000	0.415797	0.000000	-0.204164	-0.013541	-0.204164	0.013541	0.584203	-0.000000	
252.000000	0.416293	0.000000	-0.204745	-0.012760	-0.204745	0.012760	0.583707	-0.000000	
253.000000	0.416758	0.000000	-0.205311	-0.011941	-0.205311	0.011941	0.583242	-0.000000	
254.000000	0.417192	0.000000	-0.205863	-0.011087	-0.205863	0.011087	0.582808	-0.000000	
255.000000	0.417593	0.000000	-0.206400	-0.010199	-0.206400	0.010199	0.582407	-0.000000	
256.000000	0.417960	0.000000	-0.206923	-0.009282	-0.206923	0.009282	0.582040	-0.000000	
257.000000	0.418292	0.000000	-0.207432	-0.008337	-0.207432	0.008337	0.581708	-0.000000	
258.000000	0.418588	0.000000	-0.207927	-0.007367	-0.207927	0.007367	0.581412	-0.000000	
259.000000	0.418847	-0.000000	-0.208410	-0.006375	-0.208410	0.006375	0.581153	-0.000000	
260.000000	0.419068	-0.000000	-0.208879	-0.005364	-0.208879	0.005364	0.580932	-0.000000	
261.000000	0.419251	-0.000000	-0.209335	-0.004337	-0.209335	0.004337	0.580749	-0.000000	
262.000000	0.419395	-0.000000	-0.209779	-0.003296	-0.209779	0.003296	0.580605	-0.000000	
263.000000	0.419499	-0.000000	-0.210212	-0.002244	-0.210212	0.002244	0.580501	-0.000000	
264.000000	0.419564	-0.000000	-0.210632	-0.001184	-0.210632	0.001184	0.580436	-0.000000	
265.000000	0.419589	-0.000000	-0.211042	-0.000118	-0.211042	0.000118	0.580411	-0.000000	
266.000000	0.419573	-0.000000	-0.211440	0.000951	-0.211440	-0.000951	0.580427	-0.000000	
267.000000	0.419517	-0.000000	-0.211829	0.002021	-0.211829	-0.002021	0.580483	0.000000	
268.000000	0.419421	-0.000000	-0.212207	0.003089	-0.212207	-0.003089	0.580579	0.000000	
269.000000	0.419284	-0.000000	-0.212576	0.004153	-0.212576	-0.004153	0.580716	-0.000000	
270.000000	0.419108	-0.000000	-0.212935	0.005209	-0.212935	-0.005209	0.580892	-0.000000	
271.000000	0.418892	-0.000000	-0.213286	0.006257	-0.213286	-0.006257	0.581108	-0.000000	
272.000000	0.418636	-0.000000	-0.213629	0.007294	-0.213629	-0.007294	0.581364	-0.000000	
273.000000	0.418342	-0.000000	-0.213964	0.008318	-0.213964	-0.008318	0.581658	-0.000000	
274.000000	0.418010	-0.000000	-0.214291	0.009326	-0.214291	-0.009326	0.581990	-0.000000	
275.000000	0.417640	-0.000000	-0.214611	0.010316	-0.214611	-0.010316	0.582360	-0.000000	
276.000000	0.417233	-0.000000	-0.214925	0.011287	-0.214925	-0.011287	0.582767	-0.000000	
277.000000	0.416790	-0.000000	-0.215233	0.012237	-0.215233	-0.012237	0.583210	-0.000000	
278.000000	0.416311	-0.000000	-0.215536	0.013164	-0.215536	-0.013164	0.583689	-0.000000	
279.000000	0.415798	-0.000000	-0.215833	0.014066	-0.215833	-0.014066	0.584202	-0.000000	
