t	Re(rho11)	Im(rho11)	Re(rho12)	Im(rho12)	Re(rho21)	Im(rho21)	Re(rho22)	Im(rho22)	
19.000000	0.889802	0.000000	0.039219	0.264865	0.039219	-0.264865	0.110198	-0.000000	
20.000000	0.879714	0.000000	0.041577	0.270472	0.041577	-0.270472	0.120286	-0.000000	
21.000000	0.869433	0.000000	0.043783	0.275162	0.043783	-0.275162	0.130567	-0.000000	
22.000000	0.858992	0.000000	0.045822	0.278956	0.045822	-0.278956	0.141008	-0.000000	
23.000000	0.848425	0.000000	0.047681	0.281878	0.047681	-0.281878	0.151575	-0.000000	
24.000000	0.837763	0.000000	0.049349	0.283958	0.049349	-0.283958	0.162237	-0.000000	
25.000000	0.827039	0.000000	0.050817	0.285224	0.050817	-0.285224	0.172961	-0.000000	
26.000000	0.816282	-0.000000	0.052081	0.285713	0.052081	-0.285713	0.183718	-0.000000	
27.000000	0.805520	-0.000000	0.053136	0.285457	0.053136	-0.285457	0.194480	-0.000000	
28.000000	0.794782	-0.000000	0.053981	0.284495	0.053981	-0.284495	0.205218	-0.000000	
29.000000	0.784092	-0.000000	0.054618	0.282865	0.054618	-0.282865	0.215908	-0.000000	
30.000000	0.773476	-0.000000	0.055049	0.280605	0.055049	-0.280605	0.226524	-0.000000	
31.000000	0.762956	-0.000000	0.055277	0.277753	0.055277	-0.277753	0.237044	-0.000000	
32.000000	0.752555	-0.000000	0.055308	0.274350	0.055308	-0.274350	0.247445	-0.000000	
33.000000	0.742291	-0.000000	0.055151	0.270434	0.055151	-0.270434	0.257709	-0.000000	
34.000000	0.732184	-0.000000	0.054811	0.266042	0.054811	-0.266042	0.267816	-0.000000	
35.000000	0.722251	-0.000000	0.054298	0.261213	0.054298	-0.261213	0.277749	-0.000000	
36.000000	0.712507	-0.000000	0.053622	0.255983	0.053622	-0.255983	0.287493	-0.000000	
37.000000	0.702968	-0.000000	0.052793	0.250388	0.052793	-0.250388	0.297032	-0.000000	
38.000000	0.693645	-0.000000	0.051820	0.244462	0.051820	-0.244462	0.306355	-0.000000	
39.000000	0.684552	-0.000000	0.050715	0.238238	0.050715	-0.238238	0.315448	-0.000000	
40.000000	0.675698	-0.000000	0.049488	0.231749	0.049488	-0.231749	0.324302	-0.000000	
41.000000	0.667093	-0.000000	0.048149	0.225025	0.048149	-0.225025	0.332907	-0.000000	
42.000000	0.658745	-0.000000	0.046710	0.218096	0.046710	-0.218096	0.341255	-0.000000	
43.000000	0.650662	-0.000000	0.045179	0.210989	0.045179	-0.210989	0.349338	-0.000000	
44.000000	0.642850	-0.000000	0.043568	0.203732	0.043568	-0.203732	0.357150	-0.000000	
45.000000	0.635313	-0.000000	0.041886	0.196350	0.041886	-0.196350	0.364687	0.000000	
46.000000	0.628057	-0.000000	0.040142	0.188867	0.040142	-0.188867	0.371943	0.000000	
47.000000	0.621084	-0.000000	0.038344	0.181306	0.038344	-0.181306	0.378916	0.000000	
48.000000	0.614397	-0.000000	0.036501	0.173690	0.036501	-0.173690	0.385603	0.000000	
49.000000	0.607997	-0.000000	0.034621	0.166038	0.034621	-0.166038	0.392003	0.000000	
50.000000	0.601887	-0.000000	0.032710	0.158371	0.032710	-0.158371	0.398113	0.000000	
51.000000	0.596065	-0.000000	0.030775	0.150707	0.030775	-0.150707	0.403935	0.000000	
52.000000	0.590531	-0.000000	0.028822	0.143064	0.028822	-0.143064	0.409469	0.000000	
53.000000	0.585285	-0.000000	0.026857	0.135458	0.026857	-0.135458	0.414715	0.000000	
54.000000	0.580324	-0.000000	0.024885	0.127906	0.024885	-0.127906	0.419676	0.000000	
55.000000	0.575647	-0.000000	0.022910	0.120423	0.022910	-0.120423	0.424353	0.000000	
56.000000	0.571250	-0.000000	0.020938	0.113023	0.020938	-0.113023	0.428750	0.000000	
57.000000	0.567130	-0.000000	0.018973	0.105721	0.018973	-0.105721	0.432870	0.000000	
58.000000	0.563275	-0.000000	0.017013	0.098520	0.017013	-0.098520	0.436725	0.000000	
59.000000	0.559706	-0.000000	0.015067	0.091449	0.015067	-0.091449	0.440294	0.000000	
60.000000	0.556381	-0.000000	0.013135	0.084501	0.013135	-0.084501	0.443619	0.000000	
61.000000	0.553340	-0.000000	0.011223	0.077710	0.011223	-0.077710	0.446660	0.000000	
62.000000	0.550532	-0.000000	0.009330	0.071071	0.009330	-0.071071	0.449468	0.000000	
63.000000	0.547969	-0.000000	0.007454	0.064577	0.007454	-0.064577	0.452031	0.000000	
64.000000	0.545658	0.000000	0.005597	0.058243	0.005597	-0.058243	0.454342	-0.000000	
65.000000	0.543593	0.000000	0.003770	0.052114	0.003770	-0.052114	0.456407	-0.000000	
66.000000	0.541735	0.000000	0.001965	0.046156	0.001965	-0.046156	0.458265	-0.000000	
67.000000	0.540102	0.000000	0.000186	0.040392	0.000186	-0.040392	0.459898	-0.000000	
68.000000	0.538687	0.000000	-0.001566	0.034827	-0.001566	-0.034827	0.461313	-0.000000	
69.000000	0.537481	-0.000000	-0.003290	0.029472	-0.003290	-0.029472	0.462519	0.000000	
70.000000	0.536469	-0.000000	-0.004988	0.024323	-0.004988	-0.024323	0.463531	0.000000	
71.000000	0.535638	-0.000000	-0.006659	0.019374	-0.006659	-0.019374	0.464362	0.000000	
72.000000	0.535007	-0.000000	-0.008298	0.014666	-0.008298	-0.014666	0.464993	0.000000	
73.000000	0.534537	-0.000000	-0.009912	0.010161	-0.009912	-0.010161	0.465463	0.000000	
74.000000	0.534236	-0.000000	-0.011497	0.005885	-0.011497	-0.005885	0.465764	0.000000	
75.000000	0.534090	-0.000000	-0.013053	0.001828	-0.013053	-0.001828	0.465910	0.000000	
76.000000	0.534095	-0.000000	-0.014580	-0.001996	-0.014580	0.001996	0.465905	0.000000	
77.000000	0.534239	-0.000000	-0.016080	-0.005592	-0.016080	0.005592	0.465761	0.000000	
78.000000	0.534514	-0.000000	-0.017551	-0.008964	-0.017551	0.008964	0.465486	0.000000	
79.000000	0.534909	-0.000000	-0.018994	-0.012111	-0.018994	0.012111	0.465091	0.000000	
80.000000	0.535422	-0.000000	-0.020409	-0.015023	-0.020409	0.015023	0.464578	0.000000	
81.000000	0.536039	-0.000000	-0.021798	-0.017706	-0.021798	0.017706	0.463961	0.000000	
82.000000	0.536754	-0.000000	-0.023157	-0.020170	-0.023157	0.020170	0.463246	0.000000	
83.000000	0.537557	-0.000000	-0.024488	-0.022412	-0.024488	0.022412	0.462443	0.000000	
84.000000	0.538442	-0.000000	-0.025793	-0.024427	-0.025793	0.024427	0.461558	0.000000	
85.000000	0.539394	-0.000000	-0.027073	-0.026238	-0.027073	0.026238	0.460606	0.000000	
86.000000	0.540415	-0.000000	-0.028326	-0.027817	-0.028326	0.027817	0.459585	0.000000	
87.000000	0.541490	-0.000000	-0.029551	-0.029194	-0.029551	0.029194	0.458510	0.000000	
88.000000	0.542613	-0.000000	-0.030753	-0.030359	-0.030753	0.030359	0.457387	0.000000	
89.000000	0.543775	-0.000000	-0.031929	-0.031331	-0.031929	0.031331	0.456225	0.000000	
90.000000	0.544971	-0.000000	-0.033079	-0.032103	-0.033079	0.032103	0.455029	0.000000	
91.000000	0.546192	-0.000000	-0.034206	-0.032680	-0.034206	0.032680	0.453808	0.000000	
92.000000	0.547431	-0.000000	-0.035309	-0.033070	-0.035309	0.033070	0.452569	0.000000	
93.000000	0.548682	-0.000000	-0.036388	-0.033288	-0.036388	0.033288	0.451318	0.000000	
94.000000	0.549937	-0.000000	-0.037441	-0.033324	-0.037441	0.033324	0.450063	0.000000	
95.000000	0.551190	-0.000000	-0.038473	-0.033188	-0.038473	0.033188	0.448810	0.000000	
96.000000	0.552437	-0.000000	-0.039483	-0.032905	-0.039483	0.032905	0.447563	0.000000	
97.000000	0.553668	-0.000000	-0.040469	-0.032454	-0.040469	0.032454	0.446332	0.000000	
98.000000	0.554880	-0.000000	-0.041437	-0.031858	-0.041437	0.031858	0.445120	0.000000	
99.000000	0.556067	-0.000000	-0.042381	-0.031125	-0.042381	0.031125	0.443933	0.000000	
100.000000	0.557223	-0.000000	-0.043304	-0.030250	-0.043304	0.030250	0.442777	0.000000	
101.000000	0.558346	-0.000000	-0.044210	-0.029258	-0.044210	0.029258	0.441654	0.000000	
102.000000	0.559427	-0.000000	-0.045090	-0.028145	-0.045090	0.028145	0.440573	0.000000	
103.000000	0.560462	-0.000000	-0.045954	-0.026913	-0.045954	0.026913	0.439538	0.000000	
104.000000	0.561453	-0.000000	-0.046800	-0.025587	-0.046800	0.025587	0.438547	0.000000	
105.000000	0.562391	-0.000000	-0.047627	-0.024163	-0.047627	0.024163	0.437609	0.000000	
106.000000	0.563271	-0.000000	-0.048435	-0.022645	-0.048435	0.022645	0.436729	0.000000	
107.000000	0.564097	-0.000000	-0.049227	-0.021053	-0.049227	0.021053	0.435903	0.000000	
108.000000	0.564858	-0.000000	-0.050002	-0.019384	-0.050002	0.019384	0.435142	0.000000	
109.000000	0.565556	-0.000000	-0.050761	-0.017650	-0.050761	0.017650	0.434444	0.000000	
110.000000	0.566188	-0.000000	-0.051501	-0.015858	-0.051501	0.015858	0.433812	0.000000	
111.000000	0.566750	-0.000000	-0.052228	-0.014013	-0.052228	0.014013	0.433250	0.000000	
112.000000	0.567243	-0.000000	-0.052941	-0.012126	-0.052941	0.012126	0.432757	0.000000	
113.000000	0.567665	-0.000000	-0.053638	-0.010202	-0.053638	0.010202	0.432335	0.000000	
114.000000	0.568010	-0.000000	-0.054323	-0.008247	-0.054323	0.008247	0.431990	0.000000	
115.000000	0.568285	-0.000000	-0.054992	-0.006269	-0.054992	0.006269	0.431715	0.000000	
116.000000	0.568484	-0.000000	-0.055650	-0.004275	-0.055650	0.004275	0.431516	0.000000	
117.000000	0.568605	-0.000000	-0.056294	-0.002270	-0.056294	0.002270	0.431395	0.000000	
118.000000	0.568653	-0.000000	-0.056928	-0.000262	-0.056928	0.000262	0.431347	0.000000	
119.000000	0.568626	-0.000000	-0.057552	0.001743	-0.057552	-0.001743	0.431374	0.000000	
120.000000	0.568521	-0.000000	-0.058163	0.003741	-0.058163	-0.003741	0.431479	0.000000	
121.000000	0.568345	-0.000000	-0.058765	0.005725	-0.058765	-0.005725	0.431655	0.000000	
122.000000	0.568092	-0.000000	-0.059358	0.007690	-0.059358	-0.007690	0.431908	0.000000	
123.000000	0.567764	-0.000000	-0.059940	0.009632	-0.059940	-0.009632	0.432236	0.000000	
124.000000	0.567368	-0.000000	-0.060516	0.011542	-0.060516	-0.011542	0.432632	0.000000	
125.000000	0.566894	-0.000000	-0.061083	0.013419	-0.061083	-0.013419	0.433106	0.000000	
126.000000	0.566354	-0.000000	-0.061643	0.015258	-0.061643	-0.015258	0.433646	0.000000	
127.000000	0.565747	-0.000000	-0.062196	0.017056	-0.062196	-0.017056	0.434253	0.000000	
128.000000	0.565069	-0.000000	-0.062743	0.018798	-0.062743	-0.018798	0.434931	0.000000	
129.000000	0.564330	-0.000000	-0.063283	0.020509	-0.063283	-0.020509	0.435670	0.000000	
130.000000	0.563524	-0.000000	-0.063818	0.022156	-0.063818	-0.022156	0.436476	0.000000	
131.000000	0.562661	-0.000000	-0.064348	0.023747	-0.064348	-0.023747	0.437339	0.000000	
132.000000	0.561735	-0.000000	-0.064874	0.025277	-0.064874	-0.025277	0.438265	0.000000	
133.000000	0.560756	-0.000000	-0.065396	0.026750	-0.065396	-0.026750	0.439244	0.000000	
134.000000	0.559721	-0.000000	-0.065914	0.028154	-0.065914	-0.028154	0.440279	0.000000	
135.000000	0.558635	-0.000000	-0.066430	0.029495	-0.066430	-0.029495	0.441365	0.000000	
136.000000	0.557501	-0.000000	-0.066942	0.030768	-0.066942	-0.030768	0.442499	0.000000	
137.000000	0.556319	-0.000000	-0.067453	0.031974	-0.067453	-0.031974	0.443681	0.000000	
138.000000	0.555091	-0.000000	-0.067961	0.033102	-0.067961	-0.033102	0.444909	0.000000	
139.000000	0.553826	-0.000000	-0.068468	0.034164	-0.068468	-0.034164	0.446174	0.000000	
140.000000	0.552519	-0.000000	-0.068974	0.035153	-0.068974	-0.035153	0.447481	0.000000	
141.000000	0.551177	-0.000000	-0.069479	0.036064	-0.069479	-0.036064	0.448823	0.000000	
142.000000	0.549802	-0.000000	-0.069984	0.036906	-0.069984	-0.036906	0.450198	0.000000	
143.000000	0.548397	-0.000000	-0.070488	0.037672	-0.070488	-0.037672	0.451603	0.000000	
144.000000	0.546964	-0.000000	-0.070993	0.038365	-0.070993	-0.038365	0.453036	0.000000	
145.000000	0.545508	-0.000000	-0.071498	0.038987	-0.071498	-0.038987	0.454492	0.000000	
146.000000	0.544027	-0.000000	-0.072003	0.039528	-0.072003	-0.039528	0.455973	0.000000	
147.000000	0.542529	-0.000000	-0.072510	0.040005	-0.072510	-0.040005	0.457471	0.000000	
148.000000	0.541015	-0.000000	-0.073018	0.040410	-0.073018	-0.040410	0.458985	0.000000	
149.000000	0.539485	-0.000000	-0.073527	0.040739	-0.073527	-0.040739	0.460515	0.000000	
150.000000	0.537945	-0.000000	-0.074037	0.041000	-0.074037	-0.041000	0.462055	0.000000	
151.000000	0.536397	-0.000000	-0.074548	0.041192	-0.074548	-0.041192	0.463603	0.000000	
152.000000	0.534842	-0.000000	-0.075064	0.041322	-0.075064	-0.041322	0.465158	0.000000	
153.000000	0.533284	-0.000000	-0.075580	0.041385	-0.075580	-0.041385	0.466716	0.000000	
154.000000	0.531724	-0.000000	-0.076098	0.041384	-0.076098	-0.041384	0.468276	0.000000	
155.000000	0.530166	-0.000000	-0.076620	0.041321	-0.076620	-0.041321	0.469834	0.000000	
156.000000	0.528612	-0.000000	-0.077140	0.041194	-0.077140	-0.041194	0.471388	0.000000	
157.000000	0.527063	-0.000000	-0.077667	0.041017	-0.077667	-0.041017	0.472937	0.000000	
158.000000	0.525522	-0.000000	-0.078195	0.040780	-0.078195	-0.040780	0.474478	0.000000	
159.000000	0.523990	0.000000	-0.078724	0.040492	-0.078724	-0.040492	0.476010	-0.000000	
160.000000	0.522472	0.000000	-0.079258	0.040150	-0.079258	-0.040150	0.477528	-0.000000	
161.000000	0.520966	0.000000	-0.079789	0.039758	-0.079789	-0.039758	0.479034	-0.000000	
162.000000	0.519476	0.000000	-0.080328	0.039322	-0.080328	-0.039322	0.480524	-0.000000	
163.000000	0.518004	0.000000	-0.080869	0.038843	-0.080869	-0.038843	0.481996	-0.000000	
164.000000	0.516550	0.000000	-0.081411	0.038321	-0.081411	-0.038321	0.483450	-0.000000	
165.000000	0.515116	0.000000	-0.081955	0.037760	-0.081955	-0.037760	0.484884	-0.000000	
166.000000	0.513706	0.000000	-0.082502	0.037161	-0.082502	-0.037161	0.486294	-0.000000	
167.000000	0.512317	0.000000	-0.083050	0.036529	-0.083050	-0.036529	0.487683	-0.000000	
168.000000	0.510953	0.000000	-0.083598	0.035864	-0.083598	-0.035864	0.489047	-0.000000	
169.000000	0.509615	0.000000	-0.084152	0.035172	-0.084152	-0.035172	0.490385	-0.000000	
170.000000	0.508303	0.000000	-0.084707	0.034454	-0.084707	-0.034454	0.491697	-0.000000	
171.000000	0.507019	0.000000	-0.085260	0.033709	-0.085260	-0.033709	0.492981	-0.000000	
172.000000	0.505764	0.000000	-0.085820	0.032945	-0.085820	-0.032945	0.494236	-0.000000	
173.000000	0.504536	0.000000	-0.086379	0.032162	-0.086379	-0.032162	0.495464	-0.000000	
174.000000	0.503341	0.000000	-0.086939	0.031361	-0.086939	-0.031361	0.496659	-0.000000	
175.000000	0.502174	0.000000	-0.087499	0.030546	-0.087499	-0.030546	0.497826	-0.000000	
176.000000	0.501039	0.000000	-0.088061	0.029720	-0.088061	-0.029720	0.498961	-0.000000	
177.000000	0.499935	0.000000	-0.088623	0.028884	-0.088623	-0.028884	0.500065	-0.000000	
178.000000	0.498863	0.000000	-0.089187	0.028040	-0.089187	-0.028040	0.501137	-0.000000	
179.000000	0.497823	0.000000	-0.089750	0.027191	-0.089750	-0.027191	0.502177	-0.000000	
180.000000	0.496815	0.000000	-0.090313	0.026340	-0.090313	-0.026340	0.503185	-0.000000	
181.000000	0.495837	0.000000	-0.090875	0.025488	-0.090875	-0.025488	0.504163	-0.000000	
182.000000	0.494894	0.000000	-0.091439	0.024636	-0.091439	-0.024636	0.505106	-0.000000	
183.000000	0.493982	0.000000	-0.092001	0.023789	-0.092001	-0.023789	0.506018	-0.000000	
184.000000	0.493101	0.000000	-0.092563	0.022945	-0.092563	-0.022945	0.506899	-0.000000	
185.000000	0.492253	0.000000	-0.093123	0.022111	-0.093123	-0.022111	0.507747	-0.000000	
186.000000	0.491436	0.000000	-0.093683	0.021281	-0.093683	-0.021281	0.508564	-0.000000	
187.000000	0.490650	0.000000	-0.094240	0.020467	-0.094240	-0.020467	0.509350	-0.000000	
188.000000	0.489894	0.000000	-0.094798	0.019659	-0.094798	-0.019659	0.510106	-0.000000	
189.000000	0.489169	0.000000	-0.095353	0.018864	-0.095353	-0.018864	0.510831	-0.000000	
190.000000	0.488473	0.000000	-0.095906	0.018088	-0.095906	-0.018088	0.511527	-0.000000	
191.000000	0.487806	0.000000	-0.096457	0.017323	-0.096457	-0.017323	0.512194	-0.000000	
192.000000	0.487168	0.000000	-0.097006	0.016578	-0.097006	-0.016578	0.512832	-0.000000	
193.000000	0.486556	0.000000	-0.097553	0.015850	-0.097553	-0.015850	0.513444	-0.000000	
194.000000	0.485974	0.000000	-0.098096	0.015144	-0.098096	-0.015144	0.514026	-0.000000	
195.000000	0.485416	0.000000	-0.098637	0.014455	-0.098637	-0.014455	0.514584	-0.000000	
196.000000	0.484884	0.000000	-0.099175	0.013788	-0.099175	-0.013788	0.515116	-0.000000	
197.000000	0.484377	0.000000	-0.099710	0.013145	-0.099710	-0.013145	0.515623	-0.000000	
198.000000	0.483894	0.000000	-0.100242	0.012522	-0.100242	-0.012522	0.516106	-0.000000	
199.000000	0.483434	0.000000	-0.100770	0.011926	-0.100770	-0.011926	0.516566	-0.000000	
200.000000	0.482995	0.000000	-0.101294	0.011350	-0.101294	-0.011350	0.517005	-0.000000	
201.000000	0.482577	0.000000	-0.101815	0.010799	-0.101815	-0.010799	0.517423	-0.000000	
202.000000	0.482181	0.000000	-0.102332	0.010275	-0.102332	-0.010275	0.517819	-0.000000	
203.000000	0.481804	0.000000	-0.102845	0.009775	-0.102845	-0.009775	0.518196	-0.000000	
204.000000	0.481444	0.000000	-0.103354	0.009299	-0.103354	-0.009299	0.518556	-0.000000	
205.000000	0.481103	0.000000	-0.103858	0.008846	-0.103858	-0.008846	0.518897	-0.000000	
206.000000	0.480778	0.000000	-0.104358	0.008423	-0.104358	-0.008423	0.519222	-0.000000	
207.000000	0.480468	0.000000	-0.104854	0.008024	-0.104854	-0.008024	0.519532	-0.000000	
208.000000	0.480173	0.000000	-0.105346	0.007652	-0.105346	-0.007652	0.519827	-0.000000	
209.000000	0.479892	0.000000	-0.105832	0.007303	-0.105832	-0.007303	0.520108	-0.000000	
210.000000	0.479622	0.000000	-0.106315	0.006979	-0.106315	-0.006979	0.520378	-0.000000	
211.000000	0.479365	0.000000	-0.106792	0.006683	-0.106792	-0.006683	0.520635	-0.000000	
212.000000	0.479119	0.000000	-0.107265	0.006410	-0.107265	-0.006410	0.520881	-0.000000	
213.000000	0.478882	0.000000	-0.107733	0.006161	-0.107733	-0.006161	0.521118	-0.000000	
214.000000	0.478655	0.000000	-0.108196	0.005938	-0.108196	-0.005938	0.521345	-0.000000	
215.000000	0.478435	0.000000	-0.108654	0.005736	-0.108654	-0.005736	0.521565	-0.000000	
216.000000	0.478222	0.000000	-0.109107	0.005558	-0.109107	-0.005558	0.521778	-0.000000	
217.000000	0.478016	0.000000	-0.109556	0.005404	-0.109556	-0.005404	0.521984	-0.000000	
218.000000	0.477815	0.000000	-0.109999	0.005269	-0.109999	-0.005269	0.522185	-0.000000	
219.000000	0.477619	0.000000	-0.110438	0.005157	-0.110438	-0.005157	0.522381	-0.000000	
220.000000	0.477426	0.000000	-0.110873	0.005068	-0.110873	-0.005068	0.522574	-0.000000	
221.000000	0.477237	0.000000	-0.111300	0.004995	-0.111300	-0.004995	0.522763	-0.000000	
222.000000	0.477050	0.000000	-0.111725	0.004946	-0.111725	-0.004946	0.522950	-0.000000	
223.000000	0.476864	0.000000	-0.112146	0.004913	-0.112146	-0.004913	0.523136	-0.000000	
224.000000	0.476680	0.000000	-0.112557	0.004895	-0.112557	-0.004895	0.523320	-0.000000	
225.000000	0.476495	0.000000	-0.112965	0.004896	-0.112965	-0.004896	0.523505	-0.000000	
226.000000	0.476311	0.000000	-0.113373	0.004917	-0.113373	-0.004917	0.523689	-0.000000	
227.000000	0.476125	0.000000	-0.113771	0.004949	-0.113771	-0.004949	0.523875	-0.000000	
228.000000	0.475938	0.000000	-0.114165	0.004997	-0.114165	-0.004997	0.524062	-0.000000	
229.000000	0.475749	0.000000	-0.114556	0.005059	-0.114556	-0.005059	0.524251	-0.000000	
230.000000	0.475557	0.000000	-0.114941	0.005135	-0.114941	-0.005135	0.524443	-0.000000	
231.000000	0.475362	0.000000	-0.115320	0.005221	-0.115320	-0.005221	0.524638	-0.000000	
232.000000	0.475163	0.000000	-0.115699	0.005321	-0.115699	-0.005321	0.524837	-0.000000	
233.000000	0.474961	0.000000	-0.116070	0.005430	-0.116070	-0.005430	0.525039	-0.000000	
234.000000	0.474754	0.000000	-0.116443	0.005550	-0.116443	-0.005550	0.525246	-0.000000	
235.000000	0.474543	0.000000	-0.116804	0.005677	-0.116804	-0.005677	0.525457	-0.000000	
236.000000	0.474326	0.000000	-0.117160	0.005813	-0.117160	-0.005813	0.525674	-0.000000	
237.000000	0.474104	0.000000	-0.117516	0.005956	-0.117516	-0.005956	0.525896	-0.000000	
238.000000	0.473877	0.000000	-0.117869	0.006105	-0.117869	-0.006105	0.526123	-0.000000	
239.000000	0.473644	0.000000	-0.118216	0.006260	-0.118216	-0.006260	0.526356	-0.000000	
240.000000	0.473405	0.000000	-0.118558	0.006421	-0.118558	-0.006421	0.526595	-0.000000	
241.000000	0.473160	0.000000	-0.118898	0.006585	-0.118898	-0.006585	0.526840	-0.000000	
242.000000	0.472909	0.000000	-0.119234	0.006752	-0.119234	-0.006752	0.527091	-0.000000	
243.000000	0.472651	0.000000	-0.119564	0.006924	-0.119564	-0.006924	0.527349	-0.000000	
244.000000	0.472387	0.000000	-0.119894	0.007095	-0.119894	-0.007095	0.527613	-0.000000	
245.000000	0.472117	0.000000	-0.120219	0.007269	-0.120219	-0.007269	0.527883	-0.000000	
246.000000	0.471840	0.000000	-0.120541	0.007443	-0.120541	-0.007443	0.528160	-0.000000	
247.000000	0.471556	0.000000	-0.120860	0.007616	-0.120860	-0.007616	0.528444	-0.000000	
248.000000	0.471266	0.000000	-0.121175	0.007790	-0.121175	-0.007790	0.528734	-0.000000	
249.000000	0.470969	0.000000	-0.121488	0.007961	-0.121488	-0.007961	0.529031	-0.000000	
250.000000	0.470665	0.000000	-0.121798	0.008131	-0.121798	-0.008131	0.529335	-0.000000	
251.000000	0.470356	0.000000	-0.122105	0.008299	-0.122105	-0.008299	0.529644	-0.000000	
252.000000	0.470040	0.000000	-0.122409	0.008462	-0.122409	-0.008462	0.529960	-0.000000	
253.000000	0.469718	0.000000	-0.122710	0.008625	-0.122710	-0.008625	0.530282	-0.000000	
254.000000	0.469390	0.000000	-0.123009	0.008781	-0.123009	-0.008781	0.530610	-0.000000	
255.000000	0.469056	0.000000	-0.123306	0.008935	-0.123306	-0.008935	0.530944	-0.000000	
256.000000	0.468717	0.000000	-0.123599	0.009083	-0.123599	-0.009083	0.531283	-0.000000	
257.000000	0.468372	0.000000	-0.123891	0.009220	-0.123891	-0.009220	0.531628	-0.000000	
258.000000	0.468022	0.000000	-0.124180	0.009359	-0.124180	-0.009359	0.531978	-0.000000	
259.000000	0.467666	0.000000	-0.124467	0.009494	-0.124467	-0.009494	0.532334	-0.000000	
260.000000	0.467306	0.000000	-0.124752	0.009619	-0.124752	-0.009619	0.532694	-0.000000	
261.000000	0.466942	0.000000	-0.125035	0.009737	-0.125035	-0.009737	0.533058	-0.000000	
262.000000	0.466572	0.000000	-0.125316	0.009851	-0.125316	-0.009851	0.533428	-0.000000	
263.000000	0.466199	0.000000	-0.125595	0.009954	-0.125595	-0.009954	0.533801	-0.000000	
264.000000	0.465822	0.000000	-0.125873	0.010056	-0.125873	-0.010056	0.534178	-0.000000	
265.000000	0.465441	0.000000	-0.126147	0.010145	-0.126147	-0.010145	0.534559	-0.000000	
266.000000	0.465058	0.000000	-0.126421	0.010228	-0.126421	-0.010228	0.534942	-0.000000	
267.000000	0.464671	0.000000	-0.126694	0.010306	-0.126694	-0.010306	0.535329	-0.000000	
268.000000	0.464281	0.000000	-0.126964	0.010374	-0.126964	-0.010374	0.535719	-0.000000	
269.000000	0.463889	0.000000	-0.127233	0.010437	-0.127233	-0.010437	0.536111	-0.000000	
270.000000	0.463495	0.000000	-0.127501	0.010492	-0.127501	-0.010492	0.536505	-0.000000	
271.000000	0.463098	0.000000	-0.127765	0.010534	-0.127765	-0.010534	0.536902	-0.000000	
272.000000	0.462701	0.000000	-0.128031	0.010575	-0.128031	-0.010575	0.537299	-0.000000	
273.000000	0.462302	0.000000	-0.128294	0.010605	-0.128294	-0.010605	0.537698	-0.000000	
274.000000	0.461902	-0.000000	-0.128556	0.010629	-0.128556	-0.010629	0.538098	0.000000	
275.000000	0.461501	-0.000000	-0.128816	0.010642	-0.128816	-0.010642	0.538499	0.000000	
276.000000	0.461099	-0.000000	-0.129076	0.010652	-0.129076	-0.010652	0.538901	0.000000	
277.000000	0.460698	-0.000000	-0.129333	0.010652	-0.129333	-0.010652	0.539302	0.000000	
278.000000	0.460297	-0.000000	-0.129588	0.010642	-0.129588	-0.010642	0.539703	0.000000	
