t	Re(rho11)	Im(rho11)	Re(rho12)	Im(rho12)	Re(rho21)	Im(rho21)	Re(rho22)	Im(rho22)	
27.000000	0.755419	0.000000	-0.012301	-0.376090	-0.012301	0.376090	0.244581	-0.000000	
28.000000	0.821174	0.000000	-0.016835	-0.320047	-0.016835	0.320047	0.178826	-0.000000	
29.000000	0.875220	0.000000	-0.019904	-0.252119	-0.019904	0.252119	0.124780	-0.000000	
30.000000	0.915558	0.000000	-0.021435	-0.174978	-0.021435	0.174978	0.084442	-0.000000	
31.000000	0.940754	0.000000	-0.021422	-0.091641	-0.021422	0.091641	0.059246	-0.000000	
32.000000	0.950024	0.000000	-0.019928	-0.005313	-0.019928	0.005313	0.049976	-0.000000	
33.000000	0.942746	0.000000	-0.017039	0.080670	-0.017039	-0.080670	0.057254	-0.000000	
34.000000	0.919768	0.000000	-0.012966	0.163075	-0.012966	-0.163075	0.080232	-0.000000	
35.000000	0.881860	0.000000	-0.007910	0.238799	-0.007910	-0.238799	0.118140	-0.000000	
36.000000	0.830428	-0.000000	-0.002122	0.304889	-0.002122	-0.304889	0.169572	0.000000	
37.000000	0.767669	-0.000000	0.004109	0.358995	0.004109	-0.358995	0.232331	0.000000	
38.000000	0.696021	-0.000000	0.010487	0.399158	0.010487	-0.399158	0.303979	0.000000	
39.000000	0.618252	-0.000000	0.016720	0.424006	0.016720	-0.424006	0.381748	0.000000	
40.000000	0.537309	-0.000000	0.022521	0.432641	0.022521	-0.432641	0.462691	0.000000	
41.000000	0.456299	-0.000000	0.027625	0.424813	0.027625	-0.424813	0.543701	0.000000	
42.000000	0.378218	-0.000000	0.031816	0.401197	0.031816	-0.401197	0.621782	0.000000	
43.000000	0.306117	-0.000000	0.034879	0.362424	0.034879	-0.362424	0.693883	0.000000	
44.000000	0.242568	-0.000000	0.036695	0.310374	0.036695	-0.310374	0.757432	0.000000	
45.000000	0.189899	-0.000000	0.037175	0.247074	0.037175	-0.247074	0.810101	0.000000	
46.000000	0.149988	-0.000000	0.036290	0.174997	0.036290	-0.174997	0.850012	0.000000	
47.000000	0.124285	-0.000000	0.034057	0.096908	0.034057	-0.096908	0.875715	0.000000	
48.000000	0.113746	-0.000000	0.030548	0.015826	0.030548	-0.015826	0.886254	0.000000	
49.000000	0.118283	-0.000000	0.025918	-0.065162	0.025918	0.065162	0.881717	0.000000	
50.000000	0.138077	-0.000000	0.020304	-0.142935	0.020304	0.142935	0.861923	0.000000	
51.000000	0.171833	-0.000000	0.013941	-0.214687	0.013941	0.214687	0.828167	0.000000	
52.000000	0.218308	-0.000000	0.007050	-0.277744	0.007050	0.277744	0.781692	0.000000	
53.000000	0.275763	-0.000000	-0.000119	-0.329637	-0.000119	0.329637	0.724237	0.000000	
54.000000	0.341763	-0.000000	-0.007304	-0.368654	-0.007304	0.368654	0.658237	0.000000	
55.000000	0.413757	-0.000000	-0.014258	-0.393498	-0.014258	0.393498	0.586243	0.000000	
56.000000	0.489038	-0.000000	-0.020734	-0.403107	-0.020734	0.403107	0.510962	0.000000	
57.000000	0.564693	-0.000000	-0.026528	-0.397546	-0.026528	0.397546	0.435307	0.000000	
58.000000	0.637839	-0.000000	-0.031437	-0.376829	-0.031437	0.376829	0.362161	0.000000	
59.000000	0.705779	-0.000000	-0.035332	-0.342133	-0.035332	0.342133	0.294221	0.000000	
60.000000	0.766015	-0.000000	-0.038106	-0.294814	-0.038106	0.294814	0.233985	0.000000	
61.000000	0.816147	-0.000000	-0.039682	-0.236579	-0.039682	0.236579	0.183853	0.000000	
62.000000	0.854520	-0.000000	-0.040068	-0.169907	-0.040068	0.169907	0.145480	0.000000	
63.000000	0.879837	-0.000000	-0.039304	-0.097350	-0.039304	0.097350	0.120163	0.000000	
64.000000	0.890986	-0.000000	-0.037451	-0.021617	-0.037451	0.021617	0.109014	0.000000	
65.000000	0.887995	-0.000000	-0.034656	0.054382	-0.034656	-0.054382	0.112005	0.000000	
66.000000	0.870662	-0.000000	-0.031049	0.127747	-0.031049	-0.127747	0.129338	0.000000	
67.000000	0.840169	-0.000000	-0.026839	0.195859	-0.026839	-0.195859	0.159831	0.000000	
68.000000	0.797417	0.000000	-0.022215	0.256050	-0.022215	-0.256050	0.202583	0.000000	
69.000000	0.744269	0.000000	-0.017404	0.306205	-0.017404	-0.306205	0.255731	-0.000000	
70.000000	0.682817	0.000000	-0.012622	0.344619	-0.012622	-0.344619	0.317183	-0.000000	
71.000000	0.615294	0.000000	-0.008089	0.369689	-0.008089	-0.369689	0.384706	-0.000000	
72.000000	0.544387	0.000000	-0.004003	0.380862	-0.004003	-0.380862	0.455613	-0.000000	
73.000000	0.472730	0.000000	-0.000553	0.377577	-0.000553	-0.377577	0.527270	-0.000000	
74.000000	0.402979	0.000000	0.002123	0.360391	0.002123	-0.360391	0.597021	-0.000000	
75.000000	0.337821	0.000000	0.003879	0.329682	0.003879	-0.329682	0.662179	-0.000000	
76.000000	0.279502	0.000000	0.004660	0.287056	0.004660	-0.287056	0.720498	-0.000000	
77.000000	0.230324	0.000000	0.004395	0.233937	0.004395	-0.233937	0.769676	-0.000000	
78.000000	0.191950	0.000000	0.003095	0.172546	0.003095	-0.172546	0.808050	-0.000000	
79.000000	0.165604	0.000000	0.000803	0.105263	0.000803	-0.105263	0.834396	-0.000000	
80.000000	0.152536	0.000000	-0.002432	0.034556	-0.002432	-0.034556	0.847464	-0.000000	
81.000000	0.152715	0.000000	-0.006475	-0.036819	-0.006475	0.036819	0.847285	-0.000000	
82.000000	0.166217	0.000000	-0.011201	-0.106213	-0.011201	0.106213	0.833783	-0.000000	
83.000000	0.192461	0.000000	-0.016448	-0.171014	-0.016448	0.171014	0.807539	-0.000000	
84.000000	0.230224	0.000000	-0.022034	-0.228890	-0.022034	0.228890	0.769776	-0.000000	
85.000000	0.278089	0.000000	-0.027773	-0.277688	-0.027773	0.277688	0.721911	-0.000000	
86.000000	0.334176	0.000000	-0.033472	-0.315605	-0.033472	0.315605	0.665824	-0.000000	
87.000000	0.396234	0.000000	-0.038946	-0.341489	-0.038946	0.341489	0.603766	-0.000000	
88.000000	0.461980	0.000000	-0.044014	-0.354162	-0.044014	0.354162	0.538020	-0.000000	
89.000000	0.528846	0.000000	-0.048525	-0.353512	-0.048525	0.353512	0.471154	-0.000000	
90.000000	0.594368	0.000000	-0.052352	-0.339711	-0.052352	0.339711	0.405632	-0.000000	
91.000000	0.656000	0.000000	-0.055368	-0.313045	-0.055368	0.313045	0.344000	-0.000000	
92.000000	0.711610	0.000000	-0.057528	-0.274992	-0.057528	0.274992	0.288390	-0.000000	
93.000000	0.758944	0.000000	-0.058765	-0.226751	-0.058765	0.226751	0.241056	-0.000000	
94.000000	0.796539	-0.000000	-0.059101	-0.170461	-0.059101	0.170461	0.203461	-0.000000	
95.000000	0.822773	-0.000000	-0.058543	-0.108098	-0.058543	0.108098	0.177227	-0.000000	
96.000000	0.837064	-0.000000	-0.057178	-0.042171	-0.057178	0.042171	0.162936	0.000000	
97.000000	0.838576	-0.000000	-0.055075	0.024893	-0.055075	-0.024893	0.161424	0.000000	
98.000000	0.827658	-0.000000	-0.052371	0.090551	-0.052371	-0.090551	0.172342	0.000000	
99.000000	0.804816	-0.000000	-0.049204	0.152430	-0.049204	-0.152430	0.195184	0.000000	
100.000000	0.770647	-0.000000	-0.045720	0.208063	-0.045720	-0.208063	0.229353	0.000000	
101.000000	0.726912	-0.000000	-0.042093	0.255692	-0.042093	-0.255692	0.273088	0.000000	
102.000000	0.674972	-0.000000	-0.038488	0.293251	-0.038488	-0.293251	0.325028	0.000000	
103.000000	0.617091	-0.000000	-0.035066	0.319809	-0.035066	-0.319809	0.382909	0.000000	
104.000000	0.555289	-0.000000	-0.031992	0.334032	-0.031992	-0.334032	0.444711	0.000000	
105.000000	0.492000	-0.000000	-0.029396	0.335789	-0.029396	-0.335789	0.508000	0.000000	
106.000000	0.429548	-0.000000	-0.027396	0.325094	-0.027396	-0.325094	0.570452	0.000000	
107.000000	0.370268	-0.000000	-0.026095	0.302317	-0.026095	-0.302317	0.629732	0.000000	
108.000000	0.316374	-0.000000	-0.025561	0.268390	-0.025561	-0.268390	0.683626	0.000000	
109.000000	0.269731	-0.000000	-0.025822	0.224815	-0.025822	-0.224815	0.730269	0.000000	
110.000000	0.232199	-0.000000	-0.026901	0.173101	-0.026901	-0.173101	0.767801	0.000000	
111.000000	0.204872	-0.000000	-0.028757	0.115412	-0.028757	-0.115412	0.795128	0.000000	
112.000000	0.188987	-0.000000	-0.031358	0.053819	-0.031358	-0.053819	0.811013	0.000000	
113.000000	0.184772	-0.000000	-0.034608	-0.009264	-0.034608	0.009264	0.815228	0.000000	
114.000000	0.192345	-0.000000	-0.038409	-0.071516	-0.038409	0.071516	0.807655	0.000000	
115.000000	0.211474	-0.000000	-0.042645	-0.130579	-0.042645	0.130579	0.788526	0.000000	
116.000000	0.241265	-0.000000	-0.047176	-0.184276	-0.047176	0.184276	0.758735	-0.000000	
117.000000	0.280405	-0.000000	-0.051855	-0.230751	-0.051855	0.230751	0.719595	-0.000000	
118.000000	0.327605	-0.000000	-0.056536	-0.268063	-0.056536	0.268063	0.672395	0.000000	
119.000000	0.380796	-0.000000	-0.061071	-0.295202	-0.061071	0.295202	0.619204	0.000000	
120.000000	0.438081	-0.000000	-0.065318	-0.310959	-0.065318	0.310959	0.561919	0.000000	
121.000000	0.497223	-0.000000	-0.069151	-0.314936	-0.069151	0.314936	0.502777	0.000000	
122.000000	0.556000	-0.000000	-0.072462	-0.307132	-0.072462	0.307132	0.444000	0.000000	
123.000000	0.612242	-0.000000	-0.075163	-0.287924	-0.075163	0.287924	0.387758	0.000000	
124.000000	0.663818	-0.000000	-0.077183	-0.257997	-0.077183	0.257997	0.336182	0.000000	
125.000000	0.708817	-0.000000	-0.078483	-0.218579	-0.078483	0.218579	0.291183	0.000000	
126.000000	0.745727	-0.000000	-0.079061	-0.171328	-0.079061	0.171328	0.254273	0.000000	
127.000000	0.772955	-0.000000	-0.078912	-0.117878	-0.078912	0.117878	0.227045	0.000000	
128.000000	0.789831	-0.000000	-0.078099	-0.060433	-0.078099	0.060433	0.210169	0.000000	
129.000000	0.795718	-0.000000	-0.076680	-0.001095	-0.076680	0.001095	0.204282	0.000000	
130.000000	0.790290	-0.000000	-0.074735	0.057891	-0.074735	-0.057891	0.209710	0.000000	
131.000000	0.773963	-0.000000	-0.072378	0.114303	-0.072378	-0.114303	0.226037	0.000000	
132.000000	0.747466	-0.000000	-0.069729	0.166086	-0.069729	-0.166086	0.252534	0.000000	
133.000000	0.711878	-0.000000	-0.066917	0.211400	-0.066917	-0.211400	0.288122	0.000000	
134.000000	0.668365	-0.000000	-0.064074	0.248366	-0.064074	-0.248366	0.331635	0.000000	
135.000000	0.618836	-0.000000	-0.061333	0.275922	-0.061333	-0.275922	0.381164	0.000000	
136.000000	0.565098	-0.000000	-0.058822	0.293051	-0.058822	-0.293051	0.434902	0.000000	
137.000000	0.509151	0.000000	-0.056664	0.298995	-0.056664	-0.298995	0.490849	0.000000	
138.000000	0.453143	0.000000	-0.054956	0.293809	-0.054956	-0.293809	0.546857	-0.000000	
139.000000	0.399148	0.000000	-0.053786	0.277719	-0.053786	-0.277719	0.600852	-0.000000	
140.000000	0.349139	0.000000	-0.053216	0.251436	-0.053216	-0.251436	0.650861	-0.000000	
141.000000	0.304941	0.000000	-0.053286	0.215991	-0.053286	-0.215991	0.695059	-0.000000	
142.000000	0.268290	0.000000	-0.054025	0.172654	-0.054025	-0.172654	0.731710	-0.000000	
143.000000	0.240300	0.000000	-0.055410	0.123278	-0.055410	-0.123278	0.759700	-0.000000	
144.000000	0.222043	0.000000	-0.057414	0.069663	-0.057414	-0.069663	0.777957	-0.000000	
145.000000	0.214229	0.000000	-0.059990	0.013838	-0.059990	-0.013838	0.785771	-0.000000	
146.000000	0.216919	0.000000	-0.063053	-0.042063	-0.063053	0.042063	0.783081	-0.000000	
147.000000	0.229971	0.000000	-0.066513	-0.095966	-0.066513	0.095966	0.770029	-0.000000	
148.000000	0.252806	0.000000	-0.070264	-0.145886	-0.070264	0.145886	0.747194	-0.000000	
149.000000	0.284471	0.000000	-0.074191	-0.190032	-0.074191	0.190032	0.715529	-0.000000	
150.000000	0.323904	0.000000	-0.078173	-0.226599	-0.078173	0.226599	0.676096	-0.000000	
151.000000	0.369368	0.000000	-0.082087	-0.254467	-0.082087	0.254467	0.630632	-0.000000	
152.000000	0.419160	0.000000	-0.085816	-0.272661	-0.085816	0.272661	0.580840	-0.000000	
153.000000	0.471419	0.000000	-0.089249	-0.280521	-0.089249	0.280521	0.528581	-0.000000	
154.000000	0.524167	-0.000000	-0.092287	-0.277749	-0.092287	0.277749	0.475833	-0.000000	
155.000000	0.575396	-0.000000	-0.094845	-0.264557	-0.094845	0.264557	0.424604	0.000000	
156.000000	0.623187	-0.000000	-0.096861	-0.241528	-0.096861	0.241528	0.376813	0.000000	
157.000000	0.665804	-0.000000	-0.098294	-0.209645	-0.098294	0.209645	0.334196	0.000000	
158.000000	0.701732	-0.000000	-0.099126	-0.170173	-0.099126	0.170173	0.298268	0.000000	
159.000000	0.729565	-0.000000	-0.099349	-0.124542	-0.099349	0.124542	0.270435	0.000000	
160.000000	0.748318	-0.000000	-0.098990	-0.074537	-0.098990	0.074537	0.251682	0.000000	
161.000000	0.757431	-0.000000	-0.098097	-0.022091	-0.098097	0.022091	0.242569	0.000000	
162.000000	0.756592	-0.000000	-0.096733	0.030837	-0.096733	-0.030837	0.243408	0.000000	
163.000000	0.745912	-0.000000	-0.094979	0.082275	-0.094979	-0.082275	0.254088	0.000000	
164.000000	0.725852	-0.000000	-0.092929	0.130321	-0.092929	-0.130321	0.274148	0.000000	
165.000000	0.697236	-0.000000	-0.090688	0.173231	-0.090688	-0.173231	0.302764	0.000000	
166.000000	0.661034	-0.000000	-0.088365	0.209282	-0.088365	-0.209282	0.338966	0.000000	
167.000000	0.618817	-0.000000	-0.086075	0.237315	-0.086075	-0.237315	0.381183	0.000000	
168.000000	0.572177	-0.000000	-0.083927	0.256345	-0.083927	-0.256345	0.427823	0.000000	
169.000000	0.522855	-0.000000	-0.082025	0.265694	-0.082025	-0.265694	0.477145	0.000000	
170.000000	0.472709	-0.000000	-0.080464	0.265042	-0.080464	-0.265042	0.527291	0.000000	
171.000000	0.423618	0.000000	-0.079323	0.254528	-0.079323	-0.254528	0.576382	-0.000000	
172.000000	0.377386	0.000000	-0.078664	0.234631	-0.078664	-0.234631	0.622614	-0.000000	
173.000000	0.335742	0.000000	-0.078535	0.206097	-0.078535	-0.206097	0.664258	-0.000000	
174.000000	0.300254	0.000000	-0.078966	0.170029	-0.078966	-0.170029	0.699746	-0.000000	
175.000000	0.272118	0.000000	-0.079953	0.127923	-0.079953	-0.127923	0.727882	-0.000000	
176.000000	0.252324	0.000000	-0.081481	0.081368	-0.081481	-0.081368	0.747676	-0.000000	
177.000000	0.241575	0.000000	-0.083514	0.032111	-0.083514	-0.032111	0.758425	-0.000000	
178.000000	0.240256	0.000000	-0.086001	-0.017990	-0.086001	0.017990	0.759744	-0.000000	
179.000000	0.248307	0.000000	-0.088869	-0.067042	-0.088869	0.067042	0.751693	-0.000000	
180.000000	0.265319	0.000000	-0.092030	-0.113238	-0.092030	0.113238	0.734681	-0.000000	
181.000000	0.290637	0.000000	-0.095393	-0.154861	-0.095393	0.154861	0.709363	-0.000000	
182.000000	0.323300	0.000000	-0.098856	-0.190323	-0.098856	0.190323	0.676700	-0.000000	
183.000000	0.361940	0.000000	-0.102312	-0.218415	-0.102312	0.218415	0.638060	-0.000000	
184.000000	0.405082	-0.000000	-0.105660	-0.238144	-0.105660	0.238144	0.594918	-0.000000	
185.000000	0.451093	-0.000000	-0.108801	-0.248812	-0.108801	0.248812	0.548907	0.000000	
186.000000	0.498230	-0.000000	-0.111644	-0.250062	-0.111644	0.250062	0.501770	0.000000	
187.000000	0.544717	-0.000000	-0.114113	-0.241948	-0.114113	0.241948	0.455283	0.000000	
188.000000	0.588823	-0.000000	-0.116144	-0.224831	-0.116144	0.224831	0.411177	0.000000	
189.000000	0.628915	-0.000000	-0.117689	-0.199408	-0.117689	0.199408	0.371085	0.000000	
190.000000	0.663533	-0.000000	-0.118722	-0.166694	-0.118722	0.166694	0.336467	0.000000	
191.000000	0.691396	-0.000000	-0.119231	-0.127934	-0.119231	0.127934	0.308604	0.000000	
192.000000	0.711422	-0.000000	-0.119222	-0.084594	-0.119222	0.084594	0.288578	0.000000	
193.000000	0.723013	-0.000000	-0.118730	-0.038392	-0.118730	0.038392	0.276987	0.000000	
194.000000	0.725791	-0.000000	-0.117802	0.008942	-0.117802	-0.008942	0.274209	0.000000	
195.000000	0.719722	-0.000000	-0.116500	0.055648	-0.116500	-0.055648	0.280278	0.000000	
196.000000	0.705021	-0.000000	-0.114898	0.099973	-0.114898	-0.099973	0.294979	0.000000	
197.000000	0.682299	-0.000000	-0.113082	0.140260	-0.113082	-0.140260	0.317701	0.000000	
198.000000	0.652485	-0.000000	-0.111148	0.175038	-0.111148	-0.175038	0.347515	0.000000	
199.000000	0.616750	-0.000000	-0.109191	0.203057	-0.109191	-0.203057	0.383250	0.000000	
200.000000	0.576461	-0.000000	-0.107310	0.223320	-0.107310	-0.223320	0.423539	0.000000	
201.000000	0.533143	-0.000000	-0.105597	0.235113	-0.105597	-0.235113	0.466857	0.000000	
202.000000	0.488437	-0.000000	-0.104139	0.238042	-0.104139	-0.238042	0.511563	0.000000	
203.000000	0.444015	-0.000000	-0.103011	0.232098	-0.103011	-0.232098	0.555985	0.000000	
204.000000	0.401528	-0.000000	-0.102277	0.217542	-0.102277	-0.217542	0.598472	0.000000	
205.000000	0.362556	0.000000	-0.101987	0.194956	-0.101987	-0.194956	0.637444	-0.000000	
206.000000	0.328528	0.000000	-0.102170	0.165255	-0.102170	-0.165255	0.671472	-0.000000	
207.000000	0.300667	0.000000	-0.102839	0.129606	-0.102839	-0.129606	0.699333	-0.000000	
208.000000	0.279970	0.000000	-0.103991	0.089378	-0.103991	-0.089378	0.720030	-0.000000	
209.000000	0.267170	0.000000	-0.105602	0.046099	-0.105602	-0.046099	0.732830	-0.000000	
210.000000	0.262708	0.000000	-0.107635	0.001415	-0.107635	-0.001415	0.737292	-0.000000	
211.000000	0.266662	0.000000	-0.110033	-0.042986	-0.110033	0.042986	0.733338	-0.000000	
212.000000	0.278792	0.000000	-0.112726	-0.085458	-0.112726	0.085458	0.721208	-0.000000	
213.000000	0.298623	0.000000	-0.115638	-0.124422	-0.115638	0.124422	0.701377	-0.000000	
214.000000	0.325352	0.000000	-0.118682	-0.158445	-0.118682	0.158445	0.674648	-0.000000	
215.000000	0.357926	0.000000	-0.121767	-0.186291	-0.121767	0.186291	0.642074	-0.000000	
216.000000	0.395083	0.000000	-0.124803	-0.206959	-0.124803	0.206959	0.604917	-0.000000	
217.000000	0.435401	0.000000	-0.127700	-0.219715	-0.127700	0.219715	0.564599	-0.000000	
218.000000	0.477341	0.000000	-0.130375	-0.224134	-0.130375	0.224134	0.522659	-0.000000	
219.000000	0.519319	-0.000000	-0.132755	-0.220152	-0.132755	0.220152	0.480681	0.000000	
220.000000	0.559779	-0.000000	-0.134777	-0.207967	-0.134777	0.207967	0.440221	0.000000	
221.000000	0.597199	-0.000000	-0.136390	-0.188042	-0.136390	0.188042	0.402801	0.000000	
222.000000	0.630188	-0.000000	-0.137562	-0.161187	-0.137562	0.161187	0.369812	0.000000	
223.000000	0.657543	-0.000000	-0.138274	-0.128469	-0.138274	0.128469	0.342457	0.000000	
224.000000	0.678282	-0.000000	-0.138529	-0.091158	-0.138529	0.091158	0.321718	0.000000	
225.000000	0.691675	-0.000000	-0.138344	-0.050680	-0.138344	0.050680	0.308325	0.000000	
226.000000	0.697277	-0.000000	-0.137751	-0.008568	-0.137751	0.008568	0.302723	0.000000	
227.000000	0.694975	-0.000000	-0.136802	0.033610	-0.136802	-0.033610	0.305025	0.000000	
228.000000	0.684762	-0.000000	-0.135550	0.074254	-0.135550	-0.074254	0.315238	0.000000	
229.000000	0.667158	-0.000000	-0.134073	0.111852	-0.134073	-0.111852	0.332842	0.000000	
230.000000	0.642884	-0.000000	-0.132450	0.145036	-0.132450	-0.145036	0.357116	0.000000	
231.000000	0.612875	-0.000000	-0.130764	0.172591	-0.130764	-0.172591	0.387125	0.000000	
232.000000	0.578282	-0.000000	-0.129103	0.193517	-0.129103	-0.193517	0.421718	0.000000	
233.000000	0.540426	-0.000000	-0.127550	0.207062	-0.127550	-0.207062	0.459574	0.000000	
234.000000	0.500753	-0.000000	-0.126187	0.212764	-0.126187	-0.212764	0.499247	0.000000	
235.000000	0.460763	0.000000	-0.125084	0.210507	-0.125084	-0.210507	0.539237	-0.000000	
236.000000	0.421923	0.000000	-0.124301	0.200471	-0.124301	-0.200471	0.578077	-0.000000	
237.000000	0.385678	0.000000	-0.123890	0.183011	-0.123890	-0.183011	0.614322	-0.000000	
238.000000	0.353377	0.000000	-0.123887	0.158820	-0.123887	-0.158820	0.646623	-0.000000	
239.000000	0.326201	0.000000	-0.124312	0.128864	-0.124312	-0.128864	0.673799	-0.000000	
240.000000	0.305119	0.000000	-0.125169	0.094314	-0.125169	-0.094314	0.694881	-0.000000	
241.000000	0.290863	0.000000	-0.126443	0.056496	-0.126443	-0.056496	0.709137	-0.000000	
242.000000	0.283920	0.000000	-0.128108	0.016836	-0.128108	-0.016836	0.716080	-0.000000	
243.000000	0.284607	0.000000	-0.130126	-0.023154	-0.130126	0.023154	0.715393	-0.000000	
244.000000	0.292671	0.000000	-0.132433	-0.061975	-0.132433	0.061975	0.707329	-0.000000	
245.000000	0.307794	0.000000	-0.134968	-0.098205	-0.134968	0.098205	0.692206	-0.000000	
246.000000	0.329396	0.000000	-0.137657	-0.130500	-0.137657	0.130500	0.670604	-0.000000	
247.000000	0.356622	0.000000	-0.140423	-0.157674	-0.140423	0.157674	0.643378	-0.000000	
248.000000	0.388407	0.000000	-0.143182	-0.178749	-0.143182	0.178749	0.611593	-0.000000	
249.000000	0.423525	0.000000	-0.145857	-0.192993	-0.145857	0.192993	0.576475	-0.000000	
250.000000	0.460647	0.000000	-0.148369	-0.199912	-0.148369	0.199912	0.539353	-0.000000	
251.000000	0.498353	0.000000	-0.150644	-0.199168	-0.150644	0.199168	0.501647	-0.000000	
252.000000	0.535221	-0.000000	-0.152628	-0.191053	-0.152628	0.191053	0.464779	0.000000	
253.000000	0.569902	-0.000000	-0.154271	-0.175866	-0.154271	0.175866	0.430098	0.000000	
254.000000	0.601099	-0.000000	-0.155533	-0.154175	-0.155533	0.154175	0.398901	0.000000	
255.000000	0.627659	-0.000000	-0.156392	-0.126837	-0.156392	0.126837	0.372341	0.000000	
256.000000	0.648623	-0.000000	-0.156842	-0.094921	-0.156842	0.094921	0.351377	0.000000	
257.000000	0.663228	-0.000000	-0.156890	-0.059648	-0.156890	0.059648	0.336772	0.000000	
258.000000	0.670918	-0.000000	-0.156557	-0.022362	-0.156557	0.022362	0.329082	0.000000	
259.000000	0.671509	-0.000000	-0.155883	0.015496	-0.155883	-0.015496	0.328491	0.000000	
260.000000	0.665117	-0.000000	-0.154920	0.052540	-0.154920	-0.052540	0.334883	0.000000	
261.000000	0.651958	-0.000000	-0.153726	0.087413	-0.153726	-0.087413	0.348042	0.000000	
262.000000	0.632449	-0.000000	-0.152364	0.118751	-0.152364	-0.118751	0.367551	0.000000	
263.000000	0.607466	-0.000000	-0.150912	0.145441	-0.150912	-0.145441	0.392534	0.000000	
264.000000	0.577976	-0.000000	-0.149447	0.166523	-0.149447	-0.166523	0.422024	0.000000	
265.000000	0.545108	-0.000000	-0.148044	0.181244	-0.148044	-0.181244	0.454892	0.000000	
266.000000	0.510114	-0.000000	-0.146777	0.189115	-0.146777	-0.189115	0.489886	0.000000	
267.000000	0.474299	-0.000000	-0.145710	0.189954	-0.145710	-0.189954	0.525701	0.000000	
268.000000	0.439015	-0.000000	-0.144912	0.183565	-0.144912	-0.183565	0.560985	0.000000	
269.000000	0.405578	0.000000	-0.144425	0.170414	-0.144425	-0.170414	0.594422	-0.000000	
270.000000	0.375201	0.000000	-0.144288	0.151025	-0.144288	-0.151025	0.624799	-0.000000	
271.000000	0.349002	0.000000	-0.144524	0.126134	-0.144524	-0.126134	0.650998	-0.000000	
272.000000	0.327929	0.000000	-0.145146	0.096709	-0.145146	-0.096709	0.672071	-0.000000	
273.000000	0.312718	0.000000	-0.146146	0.063880	-0.146146	-0.063880	0.687282	-0.000000	
274.000000	0.304024	0.000000	-0.147514	0.028872	-0.147514	-0.028872	0.695976	-0.000000	
275.000000	0.302009	0.000000	-0.149211	-0.006933	-0.149211	0.006933	0.697991	-0.000000	
276.000000	0.306598	0.000000	-0.151188	-0.042228	-0.151188	0.042228	0.693402	-0.000000	
277.000000	0.317733	0.000000	-0.153399	-0.075688	-0.153399	0.075688	0.682267	-0.000000	
278.000000	0.334944	0.000000	-0.155778	-0.106041	-0.155778	0.106041	0.665056	-0.000000	
