t	Re(rho11)	Im(rho11)	Re(rho12)	Im(rho12)	Re(rho21)	Im(rho21)	Re(rho22)	Im(rho22)	
816.000000	0.392327	0.000000	-0.189196	0.000469	-0.189196	-0.000469	0.607673	-0.000000	
817.000000	0.392309	0.000000	-0.189205	0.000467	-0.189205	-0.000467	0.607691	-0.000000	
818.000000	0.392292	0.000000	-0.189211	0.000471	-0.189211	-0.000471	0.607708	-0.000000	
819.000000	0.392274	0.000000	-0.189217	0.000479	-0.189217	-0.000479	0.607726	-0.000000	
820.000000	0.392257	0.000000	-0.189233	0.000458	-0.189233	-0.000458	0.607743	-0.000000	
821.000000	0.392240	0.000000	-0.189243	0.000455	-0.189243	-0.000455	0.607760	-0.000000	
822.000000	0.392223	0.000000	-0.189251	0.000454	-0.189251	-0.000454	0.607777	-0.000000	
823.000000	0.392206	0.000000	-0.189260	0.000453	-0.189260	-0.000453	0.607794	-0.000000	
824.000000	0.392189	0.000000	-0.189269	0.000451	-0.189269	-0.000451	0.607811	-0.000000	
825.000000	0.392172	0.000000	-0.189277	0.000458	-0.189277	-0.000458	0.607828	-0.000000	
826.000000	0.392155	0.000000	-0.189285	0.000471	-0.189285	-0.000471	0.607845	-0.000000	
827.000000	0.392139	0.000000	-0.189295	0.000443	-0.189295	-0.000443	0.607861	-0.000000	
828.000000	0.392122	0.000000	-0.189304	0.000438	-0.189304	-0.000438	0.607878	-0.000000	
829.000000	0.392106	0.000000	-0.189313	0.000436	-0.189313	-0.000436	0.607894	-0.000000	
830.000000	0.392089	0.000000	-0.189322	0.000435	-0.189322	-0.000435	0.607911	-0.000000	
831.000000	0.392073	0.000000	-0.189330	0.000433	-0.189330	-0.000433	0.607927	-0.000000	
832.000000	0.392057	0.000000	-0.189339	0.000432	-0.189339	-0.000432	0.607943	-0.000000	
833.000000	0.392041	0.000000	-0.189347	0.000428	-0.189347	-0.000428	0.607959	-0.000000	
834.000000	0.392025	0.000000	-0.189356	0.000426	-0.189356	-0.000426	0.607975	-0.000000	
835.000000	0.392009	0.000000	-0.189364	0.000427	-0.189364	-0.000427	0.607991	-0.000000	
836.000000	0.391993	0.000000	-0.189372	0.000422	-0.189372	-0.000422	0.608007	-0.000000	
837.000000	0.391977	0.000000	-0.189380	0.000418	-0.189380	-0.000418	0.608023	-0.000000	
838.000000	0.391962	0.000000	-0.189389	0.000416	-0.189389	-0.000416	0.608038	-0.000000	
839.000000	0.391946	0.000000	-0.189397	0.000415	-0.189397	-0.000415	0.608054	-0.000000	
840.000000	0.391931	0.000000	-0.189406	0.000416	-0.189406	-0.000416	0.608069	-0.000000	
841.000000	0.391915	0.000000	-0.189413	0.000410	-0.189413	-0.000410	0.608085	-0.000000	
842.000000	0.391900	0.000000	-0.189420	0.000406	-0.189420	-0.000406	0.608100	-0.000000	
843.000000	0.391885	0.000000	-0.189429	0.000404	-0.189429	-0.000404	0.608115	-0.000000	
844.000000	0.391870	0.000000	-0.189437	0.000403	-0.189437	-0.000403	0.608130	-0.000000	
845.000000	0.391855	0.000000	-0.189445	0.000402	-0.189445	-0.000402	0.608145	-0.000000	
846.000000	0.391840	0.000000	-0.189452	0.000399	-0.189452	-0.000399	0.608160	-0.000000	
847.000000	0.391825	0.000000	-0.189460	0.000395	-0.189460	-0.000395	0.608175	-0.000000	
848.000000	0.391810	0.000000	-0.189469	0.000396	-0.189469	-0.000396	0.608190	-0.000000	
849.000000	0.391795	0.000000	-0.189476	0.000393	-0.189476	-0.000393	0.608205	-0.000000	
850.000000	0.391781	0.000000	-0.189483	0.000389	-0.189483	-0.000389	0.608219	-0.000000	
851.000000	0.391766	0.000000	-0.189490	0.000387	-0.189490	-0.000387	0.608234	-0.000000	
852.000000	0.391752	0.000000	-0.189498	0.000386	-0.189498	-0.000386	0.608248	-0.000000	
853.000000	0.391737	0.000000	-0.189505	0.000383	-0.189505	-0.000383	0.608263	-0.000000	
854.000000	0.391723	0.000000	-0.189513	0.000381	-0.189513	-0.000381	0.608277	-0.000000	
855.000000	0.391709	0.000000	-0.189521	0.000380	-0.189521	-0.000380	0.608291	-0.000000	
856.000000	0.391695	0.000000	-0.189528	0.000377	-0.189528	-0.000377	0.608305	-0.000000	
857.000000	0.391681	0.000000	-0.189535	0.000375	-0.189535	-0.000375	0.608319	-0.000000	
858.000000	0.391667	0.000000	-0.189542	0.000373	-0.189542	-0.000373	0.608333	-0.000000	
859.000000	0.391653	0.000000	-0.189551	0.000372	-0.189551	-0.000372	0.608347	-0.000000	
860.000000	0.391639	0.000000	-0.189556	0.000367	-0.189556	-0.000367	0.608361	-0.000000	
861.000000	0.391625	0.000000	-0.189563	0.000365	-0.189563	-0.000365	0.608375	-0.000000	
862.000000	0.391611	0.000000	-0.189571	0.000364	-0.189571	-0.000364	0.608389	-0.000000	
863.000000	0.391598	0.000000	-0.189578	0.000362	-0.189578	-0.000362	0.608402	-0.000000	
864.000000	0.391584	0.000000	-0.189586	0.000361	-0.189586	-0.000361	0.608416	-0.000000	
865.000000	0.391571	0.000000	-0.189592	0.000358	-0.189592	-0.000358	0.608429	-0.000000	
866.000000	0.391557	0.000000	-0.189602	0.000357	-0.189602	-0.000357	0.608443	-0.000000	
867.000000	0.391544	0.000000	-0.189605	0.000353	-0.189605	-0.000353	0.608456	-0.000000	
868.000000	0.391531	0.000000	-0.189611	0.000351	-0.189611	-0.000351	0.608469	-0.000000	
869.000000	0.391518	0.000000	-0.189619	0.000349	-0.189619	-0.000349	0.608482	-0.000000	
870.000000	0.391505	0.000000	-0.189626	0.000347	-0.189626	-0.000347	0.608495	-0.000000	
871.000000	0.391492	0.000000	-0.189634	0.000345	-0.189634	-0.000345	0.608508	-0.000000	
872.000000	0.391479	0.000000	-0.189646	0.000342	-0.189646	-0.000342	0.608521	-0.000000	
873.000000	0.391466	0.000000	-0.189646	0.000340	-0.189646	-0.000340	0.608534	-0.000000	
874.000000	0.391453	0.000000	-0.189650	0.000339	-0.189650	-0.000339	0.608547	-0.000000	
875.000000	0.391440	0.000000	-0.189657	0.000337	-0.189657	-0.000337	0.608560	-0.000000	
876.000000	0.391428	0.000000	-0.189666	0.000334	-0.189666	-0.000334	0.608572	-0.000000	
877.000000	0.391415	0.000000	-0.189671	0.000332	-0.189671	-0.000332	0.608585	-0.000000	
878.000000	0.391402	0.000000	-0.189678	0.000329	-0.189678	-0.000329	0.608598	-0.000000	
879.000000	0.391390	0.000000	-0.189683	0.000328	-0.189683	-0.000328	0.608610	-0.000000	
880.000000	0.391378	0.000000	-0.189690	0.000324	-0.189690	-0.000324	0.608622	-0.000000	
881.000000	0.391365	0.000000	-0.189695	0.000324	-0.189695	-0.000324	0.608635	-0.000000	
882.000000	0.391353	0.000000	-0.189701	0.000323	-0.189701	-0.000323	0.608647	-0.000000	
883.000000	0.391341	0.000000	-0.189708	0.000319	-0.189708	-0.000319	0.608659	-0.000000	
884.000000	0.391329	0.000000	-0.189713	0.000319	-0.189713	-0.000319	0.608671	-0.000000	
885.000000	0.391317	0.000000	-0.189719	0.000316	-0.189719	-0.000316	0.608683	-0.000000	
886.000000	0.391305	0.000000	-0.189725	0.000315	-0.189725	-0.000315	0.608695	-0.000000	
887.000000	0.391293	0.000000	-0.189731	0.000310	-0.189731	-0.000310	0.608707	-0.000000	
888.000000	0.391281	0.000000	-0.189737	0.000311	-0.189737	-0.000311	0.608719	-0.000000	
889.000000	0.391269	0.000000	-0.189742	0.000311	-0.189742	-0.000311	0.608731	-0.000000	
890.000000	0.391257	0.000000	-0.189748	0.000309	-0.189748	-0.000309	0.608743	-0.000000	
891.000000	0.391246	0.000000	-0.189754	0.000306	-0.189754	-0.000306	0.608754	-0.000000	
892.000000	0.391234	0.000000	-0.189760	0.000304	-0.189760	-0.000304	0.608766	-0.000000	
893.000000	0.391222	0.000000	-0.189765	0.000298	-0.189765	-0.000298	0.608778	-0.000000	
894.000000	0.391211	0.000000	-0.189771	0.000303	-0.189771	-0.000303	0.608789	-0.000000	
895.000000	0.391200	0.000000	-0.189777	0.000302	-0.189777	-0.000302	0.608800	-0.000000	
896.000000	0.391188	0.000000	-0.189782	0.000297	-0.189782	-0.000297	0.608812	-0.000000	
897.000000	0.391177	0.000000	-0.189788	0.000296	-0.189788	-0.000296	0.608823	0.000000	
898.000000	0.391166	-0.000000	-0.189793	0.000295	-0.189793	-0.000295	0.608834	0.000000	
899.000000	0.391155	-0.000000	-0.189799	0.000291	-0.189799	-0.000291	0.608845	0.000000	
900.000000	0.391143	-0.000000	-0.189804	0.000292	-0.189804	-0.000292	0.608857	0.000000	
901.000000	0.391132	-0.000000	-0.189810	0.000291	-0.189810	-0.000291	0.608868	0.000000	
902.000000	0.391121	-0.000000	-0.189815	0.000287	-0.189815	-0.000287	0.608879	0.000000	
903.000000	0.391110	-0.000000	-0.189821	0.000287	-0.189821	-0.000287	0.608890	0.000000	
904.000000	0.391100	-0.000000	-0.189826	0.000285	-0.189826	-0.000285	0.608900	0.000000	
905.000000	0.391089	-0.000000	-0.189831	0.000283	-0.189831	-0.000283	0.608911	0.000000	
906.000000	0.391078	-0.000000	-0.189837	0.000282	-0.189837	-0.000282	0.608922	0.000000	
907.000000	0.391067	0.000000	-0.189841	0.000279	-0.189841	-0.000279	0.608933	0.000000	
908.000000	0.391057	0.000000	-0.189847	0.000279	-0.189847	-0.000279	0.608943	-0.000000	
909.000000	0.391046	0.000000	-0.189851	0.000276	-0.189851	-0.000276	0.608954	-0.000000	
910.000000	0.391036	0.000000	-0.189857	0.000276	-0.189857	-0.000276	0.608964	-0.000000	
911.000000	0.391025	0.000000	-0.189863	0.000275	-0.189863	-0.000275	0.608975	-0.000000	
912.000000	0.391015	0.000000	-0.189865	0.000268	-0.189865	-0.000268	0.608985	-0.000000	
913.000000	0.391004	0.000000	-0.189869	0.000266	-0.189869	-0.000266	0.608996	-0.000000	
914.000000	0.390994	0.000000	-0.189877	0.000269	-0.189877	-0.000269	0.609006	-0.000000	
915.000000	0.390984	0.000000	-0.189884	0.000270	-0.189884	-0.000270	0.609016	-0.000000	
916.000000	0.390974	0.000000	-0.189888	0.000268	-0.189888	-0.000268	0.609026	-0.000000	
917.000000	0.390964	0.000000	-0.189892	0.000265	-0.189892	-0.000265	0.609036	-0.000000	
918.000000	0.390954	0.000000	-0.189897	0.000264	-0.189897	-0.000264	0.609046	-0.000000	
919.000000	0.390944	0.000000	-0.189902	0.000262	-0.189902	-0.000262	0.609056	-0.000000	
920.000000	0.390934	0.000000	-0.189906	0.000260	-0.189906	-0.000260	0.609066	-0.000000	
921.000000	0.390924	0.000000	-0.189911	0.000259	-0.189911	-0.000259	0.609076	-0.000000	
922.000000	0.390914	0.000000	-0.189918	0.000260	-0.189918	-0.000260	0.609086	-0.000000	
923.000000	0.390904	0.000000	-0.189922	0.000258	-0.189922	-0.000258	0.609096	-0.000000	
924.000000	0.390894	0.000000	-0.189925	0.000255	-0.189925	-0.000255	0.609106	-0.000000	
925.000000	0.390885	0.000000	-0.189930	0.000254	-0.189930	-0.000254	0.609115	-0.000000	
926.000000	0.390875	0.000000	-0.189931	0.000250	-0.189931	-0.000250	0.609125	-0.000000	
927.000000	0.390865	0.000000	-0.189940	0.000252	-0.189940	-0.000252	0.609135	-0.000000	
928.000000	0.390856	0.000000	-0.189946	0.000252	-0.189946	-0.000252	0.609144	-0.000000	
929.000000	0.390846	0.000000	-0.189949	0.000250	-0.189949	-0.000250	0.609154	-0.000000	
930.000000	0.390837	0.000000	-0.189953	0.000248	-0.189953	-0.000248	0.609163	-0.000000	
931.000000	0.390828	0.000000	-0.189958	0.000247	-0.189958	-0.000247	0.609172	-0.000000	
932.000000	0.390818	0.000000	-0.189962	0.000246	-0.189962	-0.000246	0.609182	-0.000000	
933.000000	0.390809	0.000000	-0.189966	0.000245	-0.189966	-0.000245	0.609191	0.000000	
934.000000	0.390800	-0.000000	-0.189972	0.000244	-0.189972	-0.000244	0.609200	0.000000	
935.000000	0.390791	-0.000000	-0.189976	0.000243	-0.189976	-0.000243	0.609209	0.000000	
936.000000	0.390782	-0.000000	-0.189980	0.000242	-0.189980	-0.000242	0.609218	0.000000	
937.000000	0.390772	-0.000000	-0.189983	0.000241	-0.189983	-0.000241	0.609228	0.000000	
938.000000	0.390763	-0.000000	-0.189986	0.000241	-0.189986	-0.000241	0.609237	0.000000	
939.000000	0.390755	-0.000000	-0.189994	0.000238	-0.189994	-0.000238	0.609245	0.000000	
940.000000	0.390746	-0.000000	-0.190000	0.000236	-0.190000	-0.000236	0.609254	0.000000	
941.000000	0.390737	-0.000000	-0.190003	0.000236	-0.190003	-0.000236	0.609263	0.000000	
942.000000	0.390728	-0.000000	-0.190005	0.000237	-0.190005	-0.000237	0.609272	0.000000	
943.000000	0.390719	-0.000000	-0.190011	0.000234	-0.190011	-0.000234	0.609281	0.000000	
944.000000	0.390710	-0.000000	-0.190016	0.000232	-0.190016	-0.000232	0.609290	0.000000	
945.000000	0.390702	-0.000000	-0.190019	0.000234	-0.190019	-0.000234	0.609298	0.000000	
946.000000	0.390693	-0.000000	-0.190023	0.000234	-0.190023	-0.000234	0.609307	0.000000	
947.000000	0.390685	-0.000000	-0.190028	0.000231	-0.190028	-0.000231	0.609315	0.000000	
948.000000	0.390676	-0.000000	-0.190033	0.000228	-0.190033	-0.000228	0.609324	0.000000	
949.000000	0.390668	-0.000000	-0.190037	0.000227	-0.190037	-0.000227	0.609332	0.000000	
950.000000	0.390659	-0.000000	-0.190042	0.000226	-0.190042	-0.000226	0.609341	0.000000	
951.000000	0.390651	-0.000000	-0.190046	0.000225	-0.190046	-0.000225	0.609349	0.000000	
952.000000	0.390642	-0.000000	-0.190050	0.000224	-0.190050	-0.000224	0.609358	0.000000	
953.000000	0.390634	-0.000000	-0.190054	0.000225	-0.190054	-0.000225	0.609366	0.000000	
954.000000	0.390626	-0.000000	-0.190058	0.000220	-0.190058	-0.000220	0.609374	0.000000	
955.000000	0.390618	-0.000000	-0.190062	0.000218	-0.190062	-0.000218	0.609382	0.000000	
956.000000	0.390609	-0.000000	-0.190066	0.000219	-0.190066	-0.000219	0.609391	0.000000	
957.000000	0.390601	-0.000000	-0.190070	0.000218	-0.190070	-0.000218	0.609399	0.000000	
958.000000	0.390593	-0.000000	-0.190074	0.000218	-0.190074	-0.000218	0.609407	0.000000	
959.000000	0.390585	-0.000000	-0.190078	0.000215	-0.190078	-0.000215	0.609415	0.000000	
960.000000	0.390577	-0.000000	-0.190082	0.000213	-0.190082	-0.000213	0.609423	0.000000	
961.000000	0.390569	-0.000000	-0.190086	0.000214	-0.190086	-0.000214	0.609431	0.000000	
962.000000	0.390561	-0.000000	-0.190090	0.000211	-0.190090	-0.000211	0.609439	0.000000	
963.000000	0.390554	-0.000000	-0.190094	0.000211	-0.190094	-0.000211	0.609446	0.000000	
964.000000	0.390546	-0.000000	-0.190098	0.000211	-0.190098	-0.000211	0.609454	0.000000	
965.000000	0.390538	-0.000000	-0.190101	0.000208	-0.190101	-0.000208	0.609462	0.000000	
966.000000	0.390530	0.000000	-0.190105	0.000207	-0.190105	-0.000207	0.609470	-0.000000	
967.000000	0.390523	0.000000	-0.190110	0.000210	-0.190110	-0.000210	0.609477	-0.000000	
968.000000	0.390515	0.000000	-0.190118	0.000222	-0.190118	-0.000222	0.609485	-0.000000	
969.000000	0.390507	0.000000	-0.190122	0.000221	-0.190122	-0.000221	0.609493	-0.000000	
970.000000	0.390500	0.000000	-0.190119	0.000200	-0.190119	-0.000200	0.609500	-0.000000	
971.000000	0.390492	0.000000	-0.190122	0.000199	-0.190122	-0.000199	0.609508	-0.000000	
972.000000	0.390485	0.000000	-0.190127	0.000200	-0.190127	-0.000200	0.609515	-0.000000	
973.000000	0.390477	0.000000	-0.190131	0.000200	-0.190131	-0.000200	0.609523	-0.000000	
974.000000	0.390470	0.000000	-0.190134	0.000199	-0.190134	-0.000199	0.609530	-0.000000	
975.000000	0.390463	0.000000	-0.190137	0.000196	-0.190137	-0.000196	0.609537	-0.000000	
976.000000	0.390455	0.000000	-0.190141	0.000196	-0.190141	-0.000196	0.609545	-0.000000	
977.000000	0.390448	0.000000	-0.190145	0.000196	-0.190145	-0.000196	0.609552	-0.000000	
978.000000	0.390441	0.000000	-0.190148	0.000193	-0.190148	-0.000193	0.609559	-0.000000	
979.000000	0.390434	0.000000	-0.190152	0.000193	-0.190152	-0.000193	0.609566	-0.000000	
980.000000	0.390426	0.000000	-0.190155	0.000192	-0.190155	-0.000192	0.609574	-0.000000	
981.000000	0.390419	0.000000	-0.190159	0.000192	-0.190159	-0.000192	0.609581	-0.000000	
982.000000	0.390412	0.000000	-0.190163	0.000190	-0.190163	-0.000190	0.609588	-0.000000	
983.000000	0.390405	0.000000	-0.190165	0.000188	-0.190165	-0.000188	0.609595	-0.000000	
984.000000	0.390398	0.000000	-0.190169	0.000188	-0.190169	-0.000188	0.609602	-0.000000	
985.000000	0.390391	0.000000	-0.190172	0.000186	-0.190172	-0.000186	0.609609	-0.000000	
986.000000	0.390384	0.000000	-0.190176	0.000185	-0.190176	-0.000185	0.609616	-0.000000	
987.000000	0.390378	0.000000	-0.190179	0.000184	-0.190179	-0.000184	0.609622	-0.000000	
988.000000	0.390371	0.000000	-0.190182	0.000183	-0.190182	-0.000183	0.609629	-0.000000	
989.000000	0.390364	0.000000	-0.190185	0.000182	-0.190185	-0.000182	0.609636	-0.000000	
990.000000	0.390357	0.000000	-0.190190	0.000182	-0.190190	-0.000182	0.609643	-0.000000	
991.000000	0.390350	0.000000	-0.190191	0.000179	-0.190191	-0.000179	0.609650	-0.000000	
992.000000	0.390344	0.000000	-0.190194	0.000178	-0.190194	-0.000178	0.609656	-0.000000	
993.000000	0.390337	0.000000	-0.190200	0.000178	-0.190200	-0.000178	0.609663	-0.000000	
994.000000	0.390331	0.000000	-0.190201	0.000176	-0.190201	-0.000176	0.609669	-0.000000	
995.000000	0.390324	0.000000	-0.190204	0.000175	-0.190204	-0.000175	0.609676	-0.000000	
996.000000	0.390317	0.000000	-0.190209	0.000174	-0.190209	-0.000174	0.609683	-0.000000	
997.000000	0.390311	0.000000	-0.190210	0.000173	-0.190210	-0.000173	0.609689	-0.000000	
998.000000	0.390304	0.000000	-0.190214	0.000171	-0.190214	-0.000171	0.609696	-0.000000	
999.000000	0.390298	0.000000	-0.190218	0.000170	-0.190218	-0.000170	0.609702	-0.000000	
1000.000000	0.390292	0.000000	-0.190219	0.000169	-0.190219	-0.000169	0.609708	-0.000000	
1001.000000	0.390285	0.000000	-0.190222	0.000168	-0.190222	-0.000168	0.609715	-0.000000	
1002.000000	0.390279	0.000000	-0.190226	0.000166	-0.190226	-0.000166	0.609721	-0.000000	
1003.000000	0.390273	0.000000	-0.190230	0.000164	-0.190230	-0.000164	0.609727	-0.000000	
1004.000000	0.390266	0.000000	-0.190231	0.000164	-0.190231	-0.000164	0.609734	-0.000000	
1005.000000	0.390260	0.000000	-0.190233	0.000163	-0.190233	-0.000163	0.609740	-0.000000	
1006.000000	0.390254	0.000000	-0.190238	0.000160	-0.190238	-0.000160	0.609746	-0.000000	
1007.000000	0.390248	0.000000	-0.190239	0.000160	-0.190239	-0.000160	0.609752	-0.000000	
1008.000000	0.390242	0.000000	-0.190242	0.000160	-0.190242	-0.000160	0.609758	-0.000000	
1009.000000	0.390236	0.000000	-0.190245	0.000158	-0.190245	-0.000158	0.609764	-0.000000	
1010.000000	0.390229	0.000000	-0.190248	0.000155	-0.190248	-0.000155	0.609771	-0.000000	
1011.000000	0.390224	0.000000	-0.190249	0.000158	-0.190249	-0.000158	0.609776	-0.000000	
1012.000000	0.390218	0.000000	-0.190252	0.000157	-0.190252	-0.000157	0.609782	-0.000000	
1013.000000	0.390212	0.000000	-0.190255	0.000155	-0.190255	-0.000155	0.609788	-0.000000	
1014.000000	0.390206	0.000000	-0.190258	0.000149	-0.190258	-0.000149	0.609794	-0.000000	
1015.000000	0.390200	0.000000	-0.190263	0.000136	-0.190263	-0.000136	0.609800	-0.000000	
1016.000000	0.390194	0.000000	-0.190266	0.000120	-0.190266	-0.000120	0.609806	-0.000000	
1017.000000	0.390188	0.000000	-0.190265	0.000153	-0.190265	-0.000153	0.609812	-0.000000	
1018.000000	0.390182	0.000000	-0.190268	0.000153	-0.190268	-0.000153	0.609818	-0.000000	
1019.000000	0.390177	0.000000	-0.190271	0.000151	-0.190271	-0.000151	0.609823	-0.000000	
1020.000000	0.390171	0.000000	-0.190273	0.000148	-0.190273	-0.000148	0.609829	-0.000000	
1021.000000	0.390165	0.000000	-0.190276	0.000147	-0.190276	-0.000147	0.609835	-0.000000	
1022.000000	0.390159	0.000000	-0.190278	0.000145	-0.190278	-0.000145	0.609841	-0.000000	
1023.000000	0.390154	0.000000	-0.190281	0.000144	-0.190281	-0.000144	0.609846	-0.000000	
1024.000000	0.390148	0.000000	-0.190284	0.000147	-0.190284	-0.000147	0.609852	-0.000000	
1025.000000	0.390143	0.000000	-0.190286	0.000146	-0.190286	-0.000146	0.609857	-0.000000	
1026.000000	0.390137	0.000000	-0.190288	0.000141	-0.190288	-0.000141	0.609863	-0.000000	
1027.000000	0.390132	0.000000	-0.190290	0.000141	-0.190290	-0.000141	0.609868	-0.000000	
1028.000000	0.390126	0.000000	-0.190293	0.000143	-0.190293	-0.000143	0.609874	-0.000000	
1029.000000	0.390121	0.000000	-0.190296	0.000142	-0.190296	-0.000142	0.609879	-0.000000	
1030.000000	0.390115	0.000000	-0.190298	0.000141	-0.190298	-0.000141	0.609885	-0.000000	
1031.000000	0.390110	0.000000	-0.190300	0.000137	-0.190300	-0.000137	0.609890	-0.000000	
1032.000000	0.390105	0.000000	-0.190303	0.000139	-0.190303	-0.000139	0.609895	-0.000000	
1033.000000	0.390099	0.000000	-0.190306	0.000140	-0.190306	-0.000140	0.609901	-0.000000	
1034.000000	0.390094	0.000000	-0.190308	0.000138	-0.190308	-0.000138	0.609906	-0.000000	
1035.000000	0.390089	0.000000	-0.190310	0.000136	-0.190310	-0.000136	0.609911	-0.000000	
1036.000000	0.390083	0.000000	-0.190312	0.000136	-0.190312	-0.000136	0.609917	-0.000000	
1037.000000	0.390078	0.000000	-0.190314	0.000134	-0.190314	-0.000134	0.609922	-0.000000	
1038.000000	0.390073	0.000000	-0.190318	0.000136	-0.190318	-0.000136	0.609927	-0.000000	
1039.000000	0.390068	0.000000	-0.190320	0.000135	-0.190320	-0.000135	0.609932	-0.000000	
1040.000000	0.390063	0.000000	-0.190322	0.000133	-0.190322	-0.000133	0.609937	-0.000000	
1041.000000	0.390058	0.000000	-0.190321	0.000127	-0.190321	-0.000127	0.609942	-0.000000	
1042.000000	0.390052	0.000000	-0.190316	0.000114	-0.190316	-0.000114	0.609948	-0.000000	
1043.000000	0.390048	0.000000	-0.190330	0.000133	-0.190330	-0.000133	0.609952	-0.000000	
1044.000000	0.390042	0.000000	-0.190332	0.000132	-0.190332	-0.000132	0.609958	-0.000000	
1045.000000	0.390037	0.000000	-0.190333	0.000130	-0.190333	-0.000130	0.609963	-0.000000	
1046.000000	0.390033	0.000000	-0.190335	0.000128	-0.190335	-0.000128	0.609967	-0.000000	
1047.000000	0.390028	0.000000	-0.190337	0.000128	-0.190337	-0.000128	0.609972	-0.000000	
1048.000000	0.390023	0.000000	-0.190339	0.000126	-0.190339	-0.000126	0.609977	-0.000000	
1049.000000	0.390018	0.000000	-0.190342	0.000128	-0.190342	-0.000128	0.609982	-0.000000	
1050.000000	0.390013	0.000000	-0.190344	0.000127	-0.190344	-0.000127	0.609987	-0.000000	
1051.000000	0.390008	0.000000	-0.190346	0.000125	-0.190346	-0.000125	0.609992	-0.000000	
1052.000000	0.390003	0.000000	-0.190348	0.000124	-0.190348	-0.000124	0.609997	-0.000000	
1053.000000	0.389999	0.000000	-0.190348	0.000122	-0.190348	-0.000122	0.610001	-0.000000	
1054.000000	0.389994	0.000000	-0.190353	0.000125	-0.190353	-0.000125	0.610006	-0.000000	
1055.000000	0.389989	0.000000	-0.190356	0.000124	-0.190356	-0.000124	0.610011	-0.000000	
1056.000000	0.389984	0.000000	-0.190356	0.000123	-0.190356	-0.000123	0.610016	-0.000000	
1057.000000	0.389980	0.000000	-0.190358	0.000122	-0.190358	-0.000122	0.610020	-0.000000	
1058.000000	0.389975	0.000000	-0.190359	0.000121	-0.190359	-0.000121	0.610025	-0.000000	
1059.000000	0.389971	0.000000	-0.190361	0.000121	-0.190361	-0.000121	0.610029	-0.000000	
1060.000000	0.389966	0.000000	-0.190366	0.000121	-0.190366	-0.000121	0.610034	-0.000000	
1061.000000	0.389961	0.000000	-0.190368	0.000120	-0.190368	-0.000120	0.610039	-0.000000	
1062.000000	0.389957	0.000000	-0.190367	0.000120	-0.190367	-0.000120	0.610043	-0.000000	
1063.000000	0.389952	0.000000	-0.190370	0.000119	-0.190370	-0.000119	0.610048	-0.000000	
1064.000000	0.389948	0.000000	-0.190370	0.000119	-0.190370	-0.000119	0.610052	-0.000000	
1065.000000	0.389943	0.000000	-0.190375	0.000119	-0.190375	-0.000119	0.610057	-0.000000	
1066.000000	0.389939	0.000000	-0.190379	0.000118	-0.190379	-0.000118	0.610061	-0.000000	
1067.000000	0.389935	0.000000	-0.190380	0.000118	-0.190380	-0.000118	0.610065	-0.000000	
1068.000000	0.389930	0.000000	-0.190381	0.000118	-0.190381	-0.000118	0.610070	-0.000000	
1069.000000	0.389926	0.000000	-0.190383	0.000118	-0.190383	-0.000118	0.610074	-0.000000	
1070.000000	0.389921	0.000000	-0.190383	0.000118	-0.190383	-0.000118	0.610079	-0.000000	
1071.000000	0.389917	0.000000	-0.190388	0.000115	-0.190388	-0.000115	0.610083	-0.000000	
1072.000000	0.389913	0.000000	-0.190390	0.000115	-0.190390	-0.000115	0.610087	-0.000000	
1073.000000	0.389909	0.000000	-0.190392	0.000115	-0.190392	-0.000115	0.610091	-0.000000	
1074.000000	0.389904	0.000000	-0.190394	0.000115	-0.190394	-0.000115	0.610096	-0.000000	
1075.000000	0.389900	0.000000	-0.190395	0.000116	-0.190395	-0.000116	0.610100	-0.000000	
1076.000000	0.389896	0.000000	-0.190398	0.000113	-0.190398	-0.000113	0.610104	-0.000000	
1077.000000	0.389892	0.000000	-0.190400	0.000113	-0.190400	-0.000113	0.610108	-0.000000	
1078.000000	0.389888	0.000000	-0.190402	0.000114	-0.190402	-0.000114	0.610112	-0.000000	
1079.000000	0.389883	0.000000	-0.190404	0.000112	-0.190404	-0.000112	0.610117	-0.000000	
1080.000000	0.389879	0.000000	-0.190406	0.000113	-0.190406	-0.000113	0.610121	-0.000000	
1081.000000	0.389875	0.000000	-0.190408	0.000112	-0.190408	-0.000112	0.610125	-0.000000	
1082.000000	0.389871	0.000000	-0.190410	0.000109	-0.190410	-0.000109	0.610129	-0.000000	
1083.000000	0.389867	0.000000	-0.190412	0.000109	-0.190412	-0.000109	0.610133	-0.000000	
1084.000000	0.389863	0.000000	-0.190414	0.000110	-0.190414	-0.000110	0.610137	-0.000000	
1085.000000	0.389859	-0.000000	-0.190415	0.000109	-0.190415	-0.000109	0.610141	0.000000	
1086.000000	0.389855	-0.000000	-0.190417	0.000108	-0.190417	-0.000108	0.610145	0.000000	
1087.000000	0.389851	-0.000000	-0.190419	0.000107	-0.190419	-0.000107	0.610149	0.000000	
1088.000000	0.389847	-0.000000	-0.190421	0.000107	-0.190421	-0.000107	0.610153	0.000000	
1089.000000	0.389843	-0.000000	-0.190423	0.000108	-0.190423	-0.000108	0.610157	0.000000	
1090.000000	0.389839	-0.000000	-0.190424	0.000105	-0.190424	-0.000105	0.610161	0.000000	
1091.000000	0.389836	-0.000000	-0.190426	0.000105	-0.190426	-0.000105	0.610164	0.000000	
